gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	lec_type
Rps6ka3	4.716086269098497e-7	0.20940081712334696	0.851	0.387	0.009072335155864778	0.003642513020747589	0.2936821245229174	0.846	0.434	1	0.003642513020747589	9.432170314050019e-7	BEC
Fam76a	0.003689844591601043	0.3840245691966539	0.857	0.333	1	0.0013884523194938568	0.5203950348010393	1	0.179	1	0.003689844591601043	0.002774976839144206	cLEC
Bod1l	4.443743032017747e-10	0.3829022655425317	0.915	0.377	8.548428470692539e-6	0.0037011966576621065	0.29857492472816194	0.846	0.458	1	0.0037011966576621065	8.887486062060799e-10	BEC
Rasa4	1.5765701041912576e-5	0.15417683845434432	0.66	0.308	0.3032847909432722	0.0037128698166239756	0.2852876474977474	0.769	0.356	1	0.0037128698166239756	3.153115352649583e-5	BEC
Map4	1.3985983604694202e-5	0.16844557236839097	0.915	0.44	0.26904836660350234	0.0037363826942131634	0.30464519423723624	1	0.476	1	0.0037363826942131634	2.7971771601651036e-5	BEC
Gbf1	5.171958941992472e-7	0.17413329008234707	0.66	0.279	0.009949297416710919	0.003754322915934404	0.29227269925545174	0.692	0.344	1	0.003754322915934404	1.0343915209069016e-6	BEC
Pkd2	1.7259874792309643e-9	0.180549730707134	0.702	0.245	3.320282113796606e-5	0.0037604789011278722	0.2394805891813559	0.615	0.27	1	0.0037604789011278722	3.4519749554828926e-9	BEC
Stk24	4.94891938512347e-7	0.16078882869282704	0.638	0.265	0.00952023622116202	0.0037648185403180044	0.1912666369317051	0.692	0.319	1	0.0037648185403180044	9.897836321066626e-7	BEC
Psmc4	1.623237754935374e-6	0.20462022831002724	0.915	0.43	0.031226224691691788	0.003802112112130842	0.29367649258636697	1	0.493	1	0.003802112112130842	3.2464728749699415e-6	BEC
Cdk1	0.003816575942046646	0.19279575353314804	0.25	0.12	1	0.0032531323107600598	0.23602199766960463	0.429	0.132	1	0.003816575942046646	0.006495681751688807	FRC
Prex2	1.2794801557032094e-6	0.31945563693186296	0.915	0.443	0.02461335975526264	0.003819698172246521	0.39163484472727184	0.846	0.468	1	0.003819698172246521	2.5589586743369495e-6	BEC
Usp7	8.844980802439458e-9	0.26083616586564473	0.936	0.395	1.7015089569652784e-4	0.0038417877516827557	0.25125946552792516	0.846	0.425	1	0.0038417877516827557	1.7689961526645192e-8	BEC
Csnk1g2	1.256539048697517e-6	0.17793550983103684	0.915	0.417	0.024172041679794132	0.0038680227606008814	0.24981018320750253	0.846	0.446	1	0.0038680227606008814	2.513076518504652e-6	BEC
Map4k3	1.2831846987685203e-8	0.25382292447903493	0.809	0.32	2.468462405021002e-4	0.003869633147148254	0.27145502715613934	0.846	0.395	1	0.003869633147148254	2.5663693810714066e-8	BEC
Cbl	8.000209922579904e-9	0.21312074126113656	0.723	0.289	1.5390003828066962e-4	0.003875738978586391	0.3003507512904099	0.769	0.395	1	0.003875738978586391	1.600041978115644e-8	BEC
Tsnax	2.3351157844057224e-6	0.1592482354463562	0.745	0.349	0.04492062234461288	0.003916966674943713	0.22004016286557093	0.846	0.397	1	0.003916966674943713	4.670226116045715e-6	BEC
Agrn	2.4166994980600706e-7	0.265167598242029	0.702	0.302	0.004649004824418158	0.003917945524480563	0.18796175366187573	0.846	0.37	1	0.003917945524480563	4.833398412076492e-7	BEC
Nf2	5.799317175885921e-8	0.15317756651084985	0.511	0.172	0.0011156146451251747	0.003934295590249794	0.1661566989936103	0.538	0.213	1	0.003934295590249794	1.1598634015451066e-7	BEC
Sec22b	1.8109091983672367e-05	0.15092015892704913	0.638	0.308	0.3483646024899053	0.003950518698729317	0.21097983817224258	0.769	0.411	1	0.003950518698729317	3.621785602813228e-5	BEC
Casc3	0.003997541250728772	0.37367418381225526	0.857	0.302	1	0.001001050297235744	0.300625249063904	0.75	0.071	1	0.003997541250728772	0.0020010984927738918	cLEC
Trim44	0.003212801440480761	0.3782275333558802	0.857	0.317	1	0.004010433142807214	0.49082312874939754	1	0.214	1	0.004010433142807214	0.006415280787865569	cLEC
Slc38a2	8.428042089126322e-9	0.5036212885587682	0.957	0.496	1.6213024566852306e-4	0.004012664469990682	0.46506546157897566	1	0.587	1	0.004012664469990682	1.6856084107220748e-8	BEC
Coasy	0.0040457474793663675	0.1916863018992831	0.714	0.175	1	7.072584676850771e-5	0.3837451716960628	1	0.071	1	0.0040457474793663675	1.414466913916144e-4	cLEC
Pde8a	1.0060799893657992e-6	0.18668720521054583	0.83	0.374	0.01935396075542988	0.0040680935871619354	0.1701322323621609	0.846	0.393	1	0.0040680935871619354	2.012158966534653e-6	BEC
Lmbrd2	7.75917455912599e-6	0.34650032768174066	0.714	0.079	0.14926324099390667	0.0040724441711710285	0.16160297164410228	0.5	0.036	1	0.0040724441711710285	1.551828891346215e-5	cLEC
Mapk6	3.648210642595448e-15	0.45698233006170497	0.851	0.3	7.018062813160863e-11	0.004163774120605929	0.2573963695404523	0.923	0.419	1	0.004163774120605929	7.29642128519092e-15	BEC
Gbp7	2.969396951190229e-5	0.22990503784315408	0.872	0.438	0.5712228915004643	0.00417833023601032	0.3178654885671639	0.923	0.501	1	0.00417833023601032	5.9387057291979245e-5	BEC
Nfe2l2	3.075162381115413e-6	0.21734020830310397	0.872	0.42	0.0591568987255172	0.004228755433290016	0.2779831270790776	0.923	0.476	1	0.004228755433290016	6.150315305607151e-6	BEC
Fto	1.928649315812808e-12	0.21648759019078784	0.766	0.251	3.710142688829099e-8	0.004247965103653758	0.16015524351716934	0.615	0.288	1	0.004247965103653758	3.857298631621888e-12	BEC
Xpo7	2.5060033358090892e-9	0.16255568598917333	0.638	0.224	4.820798617095945e-5	0.00424830926042593	0.20658727430757398	0.615	0.26	1	0.00424830926042593	5.01200666533812e-9	BEC
Atf7ip	8.750662664953115e-4	0.42904791730640385	1	0.317	1	0.004257266935340604	0.5145513401378878	1	0.25	1	0.004257266935340604	0.0017493667920198655	cLEC
Msl2	1.1542617437916805e-8	0.17115607257046134	0.702	0.263	2.2204533165320556e-4	0.00426018636679615	0.1998755676597757	0.692	0.301	1	0.00426018636679615	2.308523474260154e-8	BEC
Chd2	1.5125979188355613e-9	0.30979611352928843	0.894	0.364	2.909784616463969e-5	0.004297764416811973	0.2118651391238745	0.846	0.407	1	0.004297764416811973	3.0251958353831637e-9	BEC
Trim47	8.023835409175105e-4	0.16173290740833202	0.894	0.478	1	0.004375879194183189	0.3419226858892934	0.923	0.532	1	0.004375879194183189	0.0016041232624882855	BEC
Rps6kb1	5.925371771882411e-7	0.20614227102478289	0.723	0.334	0.011398637677570194	0.0043795508604790095	0.2251502574595181	0.769	0.374	1	0.0043795508604790095	1.185074003276176e-6	BEC
Mia2	2.097249414124497e-8	0.23090236426360888	0.809	0.337	4.034478697951295e-4	0.004384796429792595	0.2250796237937014	0.846	0.436	1	0.004384796429792595	4.194498784264429e-8	BEC
Diaph1	5.519435991532365e-8	0.28299766617287414	0.75	0.428	0.0010617739016910812	0.004403141176222284	0.25266648531595787	0.786	0.393	1	0.004403141176222284	1.103887167842297e-7	FRC
Rnf213	2.5498771090654683e-10	0.37619028931677945	0.957	0.409	4.905198594709242e-6	0.00441290077885108	0.2973601277605652	0.923	0.472	1	0.00441290077885108	5.099754217480732e-10	BEC
Api5	1.4011059593246314e-6	0.15478560767326455	0.787	0.342	0.026953075339527933	0.0044435909169247044	0.2171574852796897	0.846	0.413	1	0.0044435909169247044	2.8022099555513548e-6	BEC
Qser1	6.4376248934886054e-6	0.5639747028481116	0.857	0.159	0.1238405900760403	0.004449149419351062	0.35815385007574674	0.75	0.107	1	0.004449149419351062	1.2875208343962936e-5	cLEC
Dnajb12	0.001021497140339581	0.36284567908641163	0.857	0.238	1	0.004449149419351062	0.35012991119614256	0.75	0.107	1	0.004449149419351062	0.00204195082427144	cLEC
Ewsr1	1.38604590244841e-4	0.18097010038838657	0.915	0.464	1	0.004459615474200357	0.2795595703522935	1	0.546	1	0.004459615474200357	2.7718996925724505e-4	BEC
Etnk1	1.4316950688305297e-8	0.23075468120951015	0.915	0.378	2.7541518039092897e-4	0.004461931028006067	0.23353475082271302	0.846	0.415	1	0.004461931028006067	2.863390117163547e-8	BEC
1700025G04Rik	5.13078863278242e-9	0.2690270586241585	0.681	0.262	9.870098092883542e-5	0.004485038941710703	0.17301049526370738	0.615	0.256	1	0.004485038941710703	1.0261577239239819e-8	BEC
Ebf1	3.3026322782581565e-6	0.40550732094998465	0.979	0.53	0.06353273713685216	0.004489147050267493	0.4511830946993096	1	0.581	1	0.004489147050267493	6.6052536491363494e-6	BEC
Tox4	0.004492049368168783	0.3718454160492083	1	0.381	1	0.002262990505329844	0.38175402873189235	1	0.179	1	0.004492049368168783	0.004520859884632474	cLEC
Pebp1	7.219297739293681e-4	0.1777444332354392	0.915	0.473	1	0.004530095698906787	0.3537194452434782	1	0.534	1	0.004530095698906787	0.0014433383652602502	BEC
Herc2	8.690542944897772e-13	0.3661107111340141	0.915	0.364	1.6717997463099846e-8	0.004533759602035574	0.24667864656868094	0.846	0.427	1	0.004533759602035574	1.7381085889787965e-12	BEC
Ssbp4	1.0282429143343463e-4	0.15559824652635335	0.936	0.469	1	0.004561925651305058	0.2829189301246754	1	0.515	1	0.004561925651305058	2.0563801003196054e-4	BEC
Cisd2	3.305363766047761e-8	0.2189786057814846	0.809	0.343	6.358528276746078e-4	0.004592455914990943	0.24574561023904584	0.923	0.462	1	0.004592455914990943	6.610727422841221e-8	BEC
Cpt1a	8.113882539850808e-7	0.15668375517945293	0.617	0.257	0.015608675841911	0.004592738560823054	0.17508758807059152	0.615	0.26	1	0.004592738560823054	1.622775849619262e-6	BEC
Dnm3	6.24808296496607e-9	0.2385723438997488	0.766	0.292	1.201943719970523e-4	0.004610452678071157	0.1895817664752526	0.615	0.258	1	0.004610452678071157	1.2496165890893597e-8	BEC
Ghr	7.362011005312153e-13	0.24096503778186543	0.702	0.216	1.416230057091899e-8	0.004622770588113122	0.20261702352996502	0.538	0.241	1	0.004622770588113122	1.4724022010618864e-12	BEC
Esd	3.7709352076261256e-6	0.21591784582170448	0.957	0.452	0.07254148058910377	0.004679369103217426	0.28249107161091525	0.923	0.493	1	0.004679369103217426	7.5418561952999074e-6	BEC
Rgs12	1.1297793805488715e-9	0.26851701118560045	0.787	0.309	2.173356594361864e-5	0.00469051709376027	0.21724694200856054	0.769	0.356	1	0.00469051709376027	2.2595587598213346e-9	BEC
Lrif1	1.8582368953258969e-10	0.18626694394464066	0.723	0.243	3.574690315538428e-6	0.004704294170387274	0.21936160733142226	0.692	0.311	1	0.004704294170387274	3.716473790306488e-10	BEC
Mgat4b	1.4923425756126653e-6	0.17436918031724674	0.851	0.391	0.028708194127060844	0.0047316188071679305	0.2799147935521305	0.846	0.421	1	0.0047316188071679305	2.9846829241389654e-6	BEC
Plin2	0.0047318572279366235	0.3163269044527798	0.714	0.222	1	0.0025975038469545253	0.3053922702039593	0.75	0.107	1	0.0047318572279366235	0.005188260667674109	cLEC
Safb2	4.836407137464371e-8	0.18051296746319756	0.787	0.311	9.303796410340211e-4	0.00476863554411402	0.21113935370575354	0.769	0.35	1	0.00476863554411402	9.672814041020376e-8	BEC
Vps33a	0.004798314355650617	0.1725358908098038	0.429	0.063	1	1.1028354992063674e-4	0.43271037860008793	0.75	0.036	1	0.004798314355650617	2.2055493737989048e-4	cLEC
Zfp652	2.3972987112507265e-8	0.1956566103813266	0.83	0.343	4.6116835308330226e-4	0.004806534104712732	0.20303536639740133	0.769	0.362	1	0.004806534104712732	4.7945973650310266e-8	BEC
Sbds	5.692603873110293e-6	0.18568655106742382	0.957	0.453	0.10950862070702272	0.004808108088503792	0.31143800027619895	0.923	0.54	1	0.004808108088503792	1.1385175340481738e-5	BEC
Rc3h1	1.688070809182764e-7	0.20944278936726984	0.851	0.377	0.003247341815624883	0.004845860611350073	0.2382919570959755	0.846	0.456	1	0.004845860611350073	3.3761413334072237e-7	BEC
Aamp	2.484350160880524e-4	0.15893170442490934	0.809	0.461	1	0.00485149766613619	0.2592076627272999	0.923	0.542	1	0.00485149766613619	4.968083122188865e-4	BEC
Hook3	1.2454509934939e-7	0.35110384308737286	0.936	0.461	0.0023958740761842153	0.004853431773804374	0.30550408034725574	0.923	0.505	1	0.004853431773804374	2.4909018318729835e-7	BEC
Osmr	1.98057682822745e-11	0.3858919557254223	0.894	0.361	3.810035644461145e-7	0.004882660283381145	0.22084298305404448	0.923	0.411	1	0.004882660283381145	3.9611536564156604e-11	BEC
Crybg3	1.15545474860878e-9	0.3332414710314029	0.83	0.349	2.22274829989871e-5	0.004921204698070855	0.29863004089190215	0.846	0.401	1	0.004921204698070855	2.3109094958824815e-9	BEC
Med13l	8.959716175741242e-9	0.27012938790230345	0.872	0.368	1.7235806007273428e-4	0.004927789308644996	0.2715890891616229	0.846	0.429	1	0.004927789308644996	1.791943227120592e-8	BEC
Tent5c	4.4114612920156303e-10	0.22479290050839695	0.596	0.185	8.486328087450469e-6	0.004950888337042695	0.19739590135876076	0.615	0.274	1	0.004950888337042695	8.822922582085146e-10	BEC
Anapc13	3.5295389301104995e-6	0.18029143704632605	0.809	0.386	0.06789774039853567	0.004978825712046085	0.28623264754298283	0.923	0.495	1	0.004978825712046085	7.059065402575946e-6	BEC
Ubap2l	1.0750668710267222e-5	0.21621642573746613	0.894	0.435	0.20681061397941056	0.004981149008023347	0.3063051489835109	0.923	0.489	1	0.004981149008023347	2.1501221843656722e-5	BEC
Plec	6.027068402756915e-11	0.5120304480182365	0.979	0.461	1.1594271486383478e-6	0.004998406767994681	0.3612132583140343	0.923	0.536	1	0.004998406767994681	1.205413680515057e-10	BEC
Fbln2	0.0013403728199916003	0.3064442726787481	0.532	0.294	1	0.005050507187937621	0.5007921484739338	0.692	0.337	1	0.005050507187937621	0.002678949040686627	BEC
Syne2	5.1828534869101104e-8	0.3418770054135588	0.766	0.348	9.970255252768978e-4	0.005076820296162452	0.3832433583165833	0.692	0.35	1	0.005076820296162452	1.036570670520051e-7	BEC
mt-Co1	6.765921658678152e-6	0.276144284227664	1	0.897	0.1301560349479916	0.0050945413707530985	0.31531834310991513	1	0.859	1	0.0050945413707530985	1.3531797539660412e-5	BEC
Ccnl2	1.4882814515442208e-7	0.2660154292943348	0.872	0.406	0.0028630070283356176	0.005097900163240585	0.21666702630813323	0.923	0.462	1	0.005097900163240585	2.976562681590275e-7	BEC
Sec61a1	1.7129178198808358e-8	0.26215824122230647	0.894	0.374	3.295140010104764e-4	0.005104597771933012	0.23350377295023578	0.923	0.46	1	0.005104597771933012	3.425835610420788e-8	BEC
Nup37	0.005118912466603875	0.18184044661846802	0.429	0.079	1	1.8872974572130814e-4	0.17489297781712124	0.5	0	1	0.005118912466603875	0.00037742387252569654	cLEC
mt-Atp6	2.0454597803049547e-4	0.21258700297864186	1	0.919	1	0.005130260344150249	0.29425200006209806	1	0.898	1	0.005130260344150249	4.0905011700386287e-4	BEC
Nufip2	2.920780006600958e-9	0.34903746428347393	0.936	0.44	5.618704498698263e-5	0.005139297511343962	0.2784197468250351	0.846	0.456	1	0.005139297511343962	5.84156000467096e-9	BEC
Zfp251	0.005140110326769999	0.15790652908486721	0.286	0.032	1	1.8872974572130814e-4	0.2061122920276209	0.5	0	1	0.005140110326769999	0.00037742387252569654	cLEC
Sox4	3.1604510417958713e-8	0.3006140804335227	0.787	0.335	6.079759669102718e-4	0.005159798164702533	0.43091727715353967	0.769	0.436	1	0.005159798164702533	6.320901983707222e-8	BEC
Pef1	5.702218580987894e-10	0.15572093178534555	0.596	0.188	1.0969357884246413e-5	0.005233508266159614	0.1626556768837823	0.538	0.221	1	0.005233508266159614	1.1404437158724244e-9	BEC
Sec31a	9.376567693537946e-5	0.1551325243354521	0.83	0.41	1	0.005240444598684716	0.2552330651028997	0.846	0.479	1	0.005240444598684716	1.8752256186858787e-4	BEC
Trpm7	1.311640965582685e-8	0.21967532343145363	0.851	0.348	2.523203725491411e-4	0.005264494502265787	0.2237696877335968	0.769	0.378	1	0.005264494502265787	2.6232819139613462e-8	BEC
Agap3	5.939978749479044e-11	0.21846866371050527	0.809	0.297	1.1426737120372837e-6	0.005385584071696082	0.18768676085883518	0.769	0.364	1	0.005385584071696082	1.1879957498605253e-10	BEC
Phax	0.005415676798033813	0.41123463956080314	0.857	0.365	1	0.0045422387052448734	0.30092638183536907	1	0.179	1	0.005415676798033813	0.009063845478034323	cLEC
Derl1	2.3662894759064427e-7	0.17125361765294805	0.787	0.335	0.004552031064801224	0.0054342591445215695	0.21743475056847633	0.846	0.438	1	0.0054342591445215695	4.7325783918802987e-7	BEC
Herc1	4.013537724060583e-8	0.25393191200822307	0.83	0.355	7.720842519775344e-4	0.005440051471125902	0.2305941671341732	0.846	0.421	1	0.005440051471125902	8.027075287036293e-8	BEC
Htatsf1	1.360574505061065e-7	0.19850345041210674	0.617	0.254	0.002617337175385971	0.005443670738260453	0.17577555301789216	0.769	0.362	1	0.005443670738260453	2.721148825005833e-7	BEC
Snhg1	5.397440228097414e-7	0.21938629294388118	0.809	0.366	0.010383055766790996	0.005470853343519453	0.23986223691234587	0.923	0.479	1	0.005470853343519453	1.0794877542958723e-6	BEC
Mettl6	0.005481884145754274	0.5598543823880782	0.714	0.333	1	0.0014775118240670851	0.5355679598327413	0.75	0.107	1	0.005481884145754274	0.0029528406069439126	cLEC
Trip10	4.2156846328671576e-8	0.22408521118936103	0.872	0.384	8.109712528246552e-4	0.005526134453398833	0.26937220606483053	0.846	0.436	1	0.005526134453398833	8.43136908801434e-8	BEC
Zfp46	1.4949112235378734e-7	0.19528130073589392	0.553	0.208	0.002875760720719807	0.005531376231715113	0.21359370654213183	0.615	0.28	1	0.005531376231715113	2.9898222235997916e-7	BEC
Mast4	7.127873090805581e-11	0.4959539623985799	0.979	0.438	1.3711889464782696e-6	0.005570231242054306	0.38736521719730677	0.923	0.511	1	0.005570231242054306	1.4255746181103048e-10	BEC
Elf1	5.602292295211808e-5	0.26504218307068983	0.957	0.511	1	0.005623759233228665	0.34872795793804934	1	0.548	1	0.005623759233228665	1.1204270733634014e-4	BEC
Nup54	0.005632304817149702	0.24682642198389207	0.667	0.235	1	0.005183732023084101	0.43111650035821913	0.833	0.305	1	0.005632304817149702	0.010340592968481055	PvC
Zranb1	6.190660495635121e-7	0.16501046797399632	0.702	0.302	0.011908973595453282	0.0056764909265299215	0.20234564566129787	0.692	0.352	1	0.0056764909265299215	1.2381317158842499e-6	BEC
Kdm4c	4.519752450999553e-4	0.2831609186607392	0.429	0.048	1	0.0057665873677617135	0.3771147931538693	0.75	0.107	1	0.0057665873677617135	9.037462085777274e-4	cLEC
Utp25	9.459725403668681e-4	0.15523967254285218	0.429	0.048	1	0.0057665873677617135	0.26087236222245186	0.75	0.107	1	0.0057665873677617135	0.001891050216686608	cLEC
Adgre5	0.002693997666993361	0.36008367230604754	0.857	0.27	1	0.0057665873677617135	0.20157845724845716	0.75	0.107	1	0.0057665873677617135	0.005380737710556955	cLEC
Elmo2	3.414262244479572e-5	0.5404005543891217	0.714	0.111	0.6568016279705352	0.0057828222081493475	0.248252662290726	0.5	0.036	1	0.0057828222081493475	6.828407917092406e-5	cLEC
Kif16b	1.0636052672398541e-4	0.21078200854065124	0.714	0.111	1	0.0057828222081493475	0.22670443160942147	0.5	0.036	1	0.0057828222081493475	2.127097408863258e-4	cLEC
Btrc	3.520778516400069e-4	0.5347424648978786	0.714	0.159	1	0.0057828222081493475	0.15485110088387202	0.5	0.036	1	0.0057828222081493475	7.040317444663982e-4	cLEC
Pdk3	3.881207560902234e-4	0.26009738901731994	0.429	0.048	1	0.0057828222081493475	0.1711047327289119	0.5	0.036	1	0.0057828222081493475	7.760908744591386e-4	cLEC
Ddx56	4.643800934897911e-4	0.22407788352343683	0.571	0.079	1	0.0057828222081493475	0.20468171323900128	0.5	0.036	1	0.0057828222081493475	9.285445381083526e-4	cLEC
Rdh14	0.0011433997851029078	0.3472950184549902	0.714	0.19	1	0.0057828222081493475	0.15114410144769844	0.5	0.036	1	0.0057828222081493475	0.002285492207137243	cLEC
Lama5	0.003068398148779292	0.345452717509748	0.857	0.254	1	0.0057828222081493475	0.23549446885045916	0.5	0.036	1	0.0057828222081493475	0.006127381230359153	cLEC
Tmem64	1.6654082806171136e-8	0.17167201586813138	0.596	0.208	3.2037459094231413e-4	0.005861439070742437	0.22733066002815286	0.615	0.264	1	0.005861439070742437	3.330816533498368e-8	BEC
Gpr107	1.4097175167817262e-10	0.23412814919845726	0.723	0.25	2.7118735870330066e-6	0.005901120989560699	0.262964000884233	0.615	0.305	1	0.005901120989560699	2.819435033364722e-10	BEC
Scarf1	1.927097128832024e-6	0.18865039168134018	0.766	0.345	0.037071567467341644	0.005923224008794567	0.2157013237184845	0.846	0.417	1	0.005923224008794567	3.854190543960705e-6	BEC
Gk5	0.005969418913420462	0.17979939157159025	0.286	0.032	1	1.8872974572130814e-4	0.29428856084804683	0.5	0	1	0.005969418913420462	0.00037742387252569654	cLEC
Map3k2	2.8575682040281825e-10	0.17752448876831328	0.702	0.243	5.497103954089015e-6	0.006001296610084578	0.1607982038445031	0.615	0.28	1	0.006001296610084578	5.715136407239778e-10	BEC
Plau	0.0012237090793812573	0.17022193871202035	0.344	0.18	1	0.006006315690301687	0.17099595231737513	0.357	0.113	1	0.006006315690301687	0.0024459206948515546	FRC
Ubxn1	6.136270795241834e-4	0.21452012224156258	0.894	0.534	1	0.006027007653394107	0.3188090433094567	1	0.569	1	0.006027007653394107	0.0012268776208556416	BEC
Sfswap	7.243848363077881e-8	0.18528015231118528	0.809	0.329	0.001393499109605292	0.006055716200355725	0.1831194241972055	0.769	0.376	1	0.006055716200355725	1.4487696201422388e-7	BEC
Galnt11	0.006092036508914577	0.26439774551697703	0.857	0.27	1	1.6438846336818906e-5	0.4413487147227282	1	0.071	0.3162340869813853	0.006092036508914577	3.287742243796892e-5	cLEC
mt-Nd5	6.013219214093437e-4	0.32076661070076007	0.957	0.602	1	0.006105073400761358	0.42224548037788123	1	0.62	1	0.006105073400761358	0.0012022822547655201	BEC
Cpsf6	1.303808908746529e-11	0.20100697993098748	0.851	0.3	2.508137197755698e-7	0.006106441045706805	0.18711080694372645	0.769	0.366	1	0.006106441045706805	2.6076178174760538e-11	BEC
Cbx1	1.2188901627382678e-6	0.23038830772320584	0.915	0.427	0.023447790060596056	0.006108110411788108	0.28330307734339666	0.923	0.499	1	0.006108110411788108	2.437778839783308e-6	BEC
Rb1cc1	2.0022818313985933e-8	0.27123740467796037	0.894	0.398	3.851789559061474e-4	0.006120406674169928	0.2792698778558412	0.769	0.419	1	0.006120406674169928	4.004563622705848e-8	BEC
Gm26917	4.106984555115079e-14	0.3564416655013696	0.915	0.312	7.900606188674877e-10	0.006147943728095815	0.224049904002817	0.769	0.366	1	0.006147943728095815	8.213969110229989e-14	BEC
Taf3	3.787800686247393e-9	0.22289691072523574	0.702	0.26	7.28659218013411e-5	0.006154676632573271	0.2334505955550664	0.692	0.342	1	0.006154676632573271	7.575601358147336e-9	BEC
Thoc2	7.327994039381351e-5	0.20652494480577066	0.83	0.427	1	0.006155991225663768	0.30409518454367634	0.923	0.507	1	0.006155991225663768	1.4655451083796285e-4	BEC
Rrbp1	5.254836104606634e-5	0.3789626417937588	0.979	0.616	1	0.006163132450893772	0.37908734055839766	1	0.699	1	0.006163132450893772	1.0509396076188412e-4	BEC
Etl4	0.0011526209002036098	0.5122818036085803	1	0.381	1	0.006168770518015629	0.496487360493119	1	0.214	1	0.006168770518015629	0.002303913265467633	cLEC
Dicer1	0.0013872248839177051	0.4157603538731816	1	0.349	1	0.006168770518015629	0.2496905714937817	1	0.214	1	0.006168770518015629	0.002772525374956851	cLEC
Memo1	0.0025256181879274283	0.4989642384060117	0.714	0.27	1	0.006168770518015629	0.39842547397716677	1	0.214	1	0.006168770518015629	0.005044857628623667	cLEC
Nemf	1.7669801853341375e-10	0.20980787731975076	0.83	0.314	3.3991397825272804e-6	0.006207117865678653	0.22187842323897472	0.692	0.356	1	0.006207117865678653	3.533960370356042e-10	BEC
Wipi2	1.0979240293560129e-7	0.18296006564289463	0.723	0.296	0.002112076455272162	0.006207117865678653	0.2306437103846985	0.692	0.356	1	0.006207117865678653	2.1958479381683049e-7	BEC
Ints6	1.0874260928207471e-10	0.24170684359822525	0.723	0.236	2.091881574759271e-6	0.006210304781693353	0.16862711131576003	0.692	0.299	1	0.006210304781693353	2.1748521855232432e-10	BEC
Slc12a6	1.2099217978658771e-5	0.3848018997059245	0.889	0.216	0.2327526562554588	0.006248502167351642	0.17516645174856654	0.667	0.162	1	0.006248502167351642	2.419828956624187e-5	PvC
Setd3	3.378431686639686e-7	0.1935597723792406	0.851	0.383	0.006499089035588764	0.0063074258065470455	0.29547731128559485	0.769	0.407	1	0.0063074258065470455	6.756862231899302e-7	BEC
Ino80	0.006351424495384213	0.24060072797796558	0.857	0.238	1	0.0014522118316175417	0.44945864627114696	1	0.143	1	0.006351424495384213	0.0029023147440311934	cLEC
Pigb	0.0063607340697444965	0.20387265107263602	0.429	0.079	1	1.648059853739266e-4	0.2464320704946946	0.75	0.036	1	0.0063607340697444965	3.2958480973503825e-4	cLEC
Rab11fip3	0.006375264936475917	0.2208458652969129	0.571	0.127	1	1.8872974572130814e-4	0.3786064828934428	0.5	0	1	0.006375264936475917	0.00037742387252569654	cLEC
Pitrm1	0.006375264936475917	0.18258643742362973	0.571	0.127	1	5.194554630157669e-4	0.44598465406936677	0.75	0.071	1	0.006375264936475917	0.0010386410920534771	cLEC
Klhdc10	0.006375264936475917	0.235978574766728	0.571	0.127	1	6.524328899911763e-4	0.38624301640246184	1	0.143	1	0.006375264936475917	0.0013044401113064105	cLEC
Ttpal	0.006375264936475917	0.2106675521823519	0.571	0.127	1	0.0028344675660104865	0.2633862677387925	0.5	0.036	1	0.006375264936475917	0.005660900925638207	cLEC
Cobll1	1.4534249639019048e-10	0.17255619490753693	0.574	0.172	2.7959536030580945e-6	0.006424976129002075	0.18938400393825683	0.615	0.284	1	0.006424976129002075	2.906849927592563e-10	BEC
Tcf20	0.006473802057215724	0.28639192560858406	0.533	0.219	1	0.004934314452763588	0.42290406206464226	0.833	0.265	1	0.006473802057215724	0.009844281446408424	B cells
St3gal4	2.8337096799264907e-7	0.20474896918014196	0.787	0.355	0.00545120731127459	0.006488411307311171	0.24718321711326602	0.769	0.429	1	0.006488411307311171	5.667418556861928e-7	BEC
Tanc1	5.976179277276073e-9	0.3623004952335427	0.957	0.432	1.1496376075695982e-4	0.006509116469133454	0.2495361333293954	0.846	0.454	1	0.006509116469133454	1.1952358518837388e-8	BEC
Sppl2a	4.431329737754211e-4	0.1605932614219514	0.894	0.476	1	0.006533967800796577	0.31465837399307883	0.923	0.517	1	0.006533967800796577	8.860695807183951e-4	BEC
Dock1	3.1995328493178146e-7	0.26712532054926147	0.83	0.394	0.00615494134223268	0.006546914058394529	0.21935059301905308	0.923	0.462	1	0.006546914058394529	6.399064674934584e-7	BEC
Map3k1	3.929641369684036e-9	0.22615789830485095	0.723	0.283	7.55945110286118e-5	0.006570415836031827	0.18537215241642557	0.692	0.303	1	0.006570415836031827	7.85928272392597e-9	BEC
2510002D24Rik	1.5287388489056184e-9	0.18631702791011734	0.638	0.214	2.940834923639738e-5	0.006575224314504218	0.15460033340182971	0.615	0.266	1	0.006575224314504218	3.0574776954741853e-9	BEC
Fnbp1	5.0047717184384843e-8	0.1747824221855016	0.617	0.24	9.627679354760112e-4	0.006576638137919442	0.18913780060643706	0.615	0.274	1	0.006576638137919442	1.0009543186399536e-7	BEC
