gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	lec_type
Tma16	9.388417109313236e-113	0.33424252917576464	0.454	0.156	1.9579543881472753e-108	7.334691441303134e-133	0.3568651610951847	0.469	0.132	1.5296499000837687e-128	9.402060678602354e-115	0.25544968777286825	0.396	0.133	1.960799754522521e-110	9.388417109313236e-113	2.200407432390922e-132	BEC
S100a10	2.99611688451225e-112	0.41772531194230667	0.783	0.54	6.248401762650298e-108	9.474473105251373e-130	0.3784632179640175	0.793	0.566	1.975901366100174e-125	4.492269167403549e-130	0.40135777135626705	0.782	0.519	9.3686273486201e-126	2.99611688451225e-112	1.3476807502210325e-129	FRC
Ak2	3.4097178382201764e-112	0.333877371493092	0.722	0.519	7.110966551608177e-108	3.878477290163085e-213	0.39468895162595	0.76	0.499	8.088564388635113e-209	3.496791135472004e-132	0.341399947904865	0.669	0.453	7.292557913026864e-128	3.4097178382201764e-112	1.1635431870488931e-212	FRC
Fam241a	2.748230122251775e-159	0.7409457286979028	0.737	0.291	5.731433919956076e-155	1.3001184597633638e-137	0.639761031331376	0.738	0.332	2.711397047836495e-133	3.4588190295095675e-112	0.4979936808151909	0.613	0.329	7.213367086042203e-108	3.4588190295095675e-112	8.244690366755123e-159	PvC
Casp8	4.700392192530859e-117	0.2900379434458341	0.514	0.215	9.802667917523105e-113	1.0587427274484006e-157	0.28399581726004086	0.521	0.219	2.2080079580936392e-153	4.630655053561718e-112	0.2867359818921928	0.43	0.175	9.657231114202962e-108	4.630655053561718e-112	3.176228182345254e-157	FRC
Runx1	4.068924166833238e-116	0.5442031425805379	0.643	0.198	8.485741349930718e-112	5.125468357298423e-122	0.5437852910845231	0.67	0.242	1.0689164259145863e-117	4.706457200032864e-112	0.46740393296927635	0.571	0.236	9.815316490668539e-108	4.706457200032864e-112	1.5376405071895e-121	PvC
Wdr43	6.349028260331924e-112	0.4076572362760563	0.598	0.325	1.3240898436922228e-107	3.038348401240296e-138	0.4547782092291076	0.626	0.3	6.336475590786638e-134	1.4006790337414456e-114	0.3308916653996755	0.565	0.308	2.921116124867785e-110	6.349028260331924e-112	9.115045203720807e-138	BEC
Snx10	7.37806679151934e-112	0.5110494471418547	0.651	0.241	1.538695829371358e-107	7.467100911173195e-130	0.5310336045635284	0.673	0.216	1.5572638950251698e-125	1.2544966707452038e-137	0.5001143780044146	0.573	0.206	2.6162528068391227e-133	7.37806679151934e-112	3.7634900122355626e-137	PvC
Laptm4a	2.2403415005381522e-132	0.2587588304835853	0.886	0.818	4.672232199372317e-128	1.850954455476395e-111	0.26732025640484025	0.877	0.784	3.860165516896022e-107	6.6217388826907e-122	0.2619433480094451	0.878	0.751	1.3809636439851455e-117	1.850954455476395e-111	6.721024501614368e-132	BEC
Eif1a	1.944568641348073e-111	0.4064797809493803	0.704	0.472	4.055397901531406e-107	1.402856704696229e-156	0.49761538706141106	0.716	0.429	2.9256576576439855e-152	3.5627241001986346e-170	0.4281780602813102	0.704	0.424	7.430061110964252e-166	1.944568641348073e-111	1.0688172300595812e-169	BEC
Atp8b1	5.127138022609345e-111	0.5215325137001467	0.576	0.159	1.0692646346151788e-106	1.0831748650127952e-146	0.6154237126581552	0.635	0.161	2.2589611809841844e-142	6.201352433489049e-201	0.6547117829308093	0.615	0.153	1.2932920500041412e-196	5.127138022609345e-111	1.8604057300467125e-200	PvC
Usp25	3.267455868287042e-114	0.42166421286788625	0.685	0.448	6.814279213312626e-110	5.2535221145988935e-111	0.4135602486210094	0.707	0.461	1.0956220369995993e-106	1.4062799202483844e-189	0.4551979666317736	0.711	0.405	2.9327967736780055e-185	5.2535221145988935e-111	4.218839760745115e-189	BEC
Tuba1c	9.64782936785783e-111	0.40514918046017184	0.545	0.239	2.0120548146667504e-106	1.1135052234616161e-120	0.4197914692337413	0.558	0.232	2.3222151435292003e-116	1.1029684956096446e-146	0.3801575116570798	0.527	0.213	2.300240797593914e-142	9.64782936785783e-111	3.3089054868288878e-146	BEC
Sec61a1	9.653781059188295e-111	0.303374220207801	0.78	0.561	2.013296039893719e-106	8.972802662972847e-161	0.3109174332781528	0.803	0.562	1.8712779953629871e-156	3.4653380498819e-158	0.36239075913764474	0.743	0.509	7.226962503028703e-154	9.653781059188295e-111	2.6918407988917775e-160	FRC
Zup1	1.0950899744750283e-110	0.362686803224472	0.518	0.212	2.2838101417676714e-106	6.406921219957493e-125	0.40162248223363006	0.545	0.216	1.336163420422135e-120	4.152619912106597e-194	0.4261491185165988	0.528	0.173	8.660288826698308e-190	1.0950899744750283e-110	1.245785973631967e-193	BEC
Parp10	2.6377903377386878e-124	0.5137056105542238	0.576	0.115	5.5011117493540334e-120	2.020991647545159e-110	0.45171367488712544	0.563	0.139	4.2147780809554296e-106	1.1287608937765341e-114	0.43273340173966796	0.461	0.129	2.354030843970962e-110	2.020991647545159e-110	7.913371013216125e-124	PvC
Crem	4.053009073789408e-164	0.33691393957701543	0.47	0.112	8.45255042338781e-160	1.2115719549065658e-219	0.3129956752717259	0.456	0.116	2.526733311957643e-215	3.7609045778777625e-110	0.2769865929843881	0.356	0.108	7.843366497164074e-106	3.7609045778777625e-110	3.6347158647196577e-219	FRC
Edem1	3.9984060717097136e-110	0.28880783175525254	0.538	0.244	8.338675862550608e-106	9.849753152500339e-172	0.2991683238675343	0.574	0.251	2.0541660199539456e-167	4.0430678340867907e-134	0.33701590914546176	0.498	0.221	8.431817967988002e-130	3.9984060717097136e-110	2.954925945750113e-171	FRC
Brd2	5.2609109918839906e-110	0.37710255579477825	0.756	0.596	1.0971629873574062e-105	1.2164577631398518e-144	0.4574891525654512	0.775	0.565	2.536922665028161e-140	6.100518726572132e-197	0.4526750505825936	0.798	0.548	1.2722631804266182e-192	5.2609109918839906e-110	1.8301556179716287e-196	BEC
Gnl3	8.020671257483327e-110	0.42900808107897936	0.599	0.327	1.6727109907481479e-105	8.662628614187501e-110	0.420377220584008	0.604	0.311	1.806591197488803e-105	6.953405076537206e-139	0.3920614120705038	0.588	0.299	1.4501326287118343e-134	8.662628614187501e-110	2.0860215229611455e-138	BEC
Cct8	7.989573823991821e-114	0.303548568753674	0.793	0.625	1.6662256209934943e-109	3.1290515845031383e-236	0.3733976691353552	0.831	0.613	6.525637079481295e-232	1.3365539020544797e-109	0.2832180113648458	0.741	0.57	2.7873831627346172e-105	1.3365539020544797e-109	9.387154753510281e-236	FRC
Sfrp1	2.764913578056333e-109	0.27587685169949505	0.261	0.024	5.766227267036483e-105	1.6095711047705465e-125	0.32852836231905763	0.282	0.021	3.356760538998975e-121	7.755961238520509e-194	0.36351191396751775	0.322	0.017	1.6175057162934521e-189	2.764913578056333e-109	2.326788371556186e-193	BEC
Ddx21	1.0933564295215373e-109	0.5038347391416729	0.817	0.544	2.2801948337671663e-105	1.0964229038543488e-132	0.5262769495601921	0.856	0.526	2.2865899659882444e-128	4.894989666398632e-109	0.4232616277424842	0.765	0.543	1.0208500949274348e-104	4.894989666398632e-109	3.2892687115629806e-132	PvC
Ranbp1	1.0046394737807477e-108	0.44220953172903066	0.843	0.639	2.0951756225697495e-104	1.338849235619198e-145	0.4909984908055519	0.877	0.626	2.7921700808838377e-141	8.551112320048485e-115	0.3774971817160089	0.81	0.624	1.7833344743461117e-110	1.0046394737807477e-108	4.0165477068576654e-145	PvC
Stx11	1.1432714806232032e-108	0.272318460086031	0.462	0.175	2.38429267283969e-104	3.078316215942569e-197	0.29796160594040005	0.493	0.157	6.419828468348228e-193	1.733472023586654e-108	0.2836132148897721	0.415	0.165	3.615155905189967e-104	1.733472023586654e-108	9.234948647827452e-197	FRC
Ackr3	3.0276332402114352e-108	0.3373543802511195	0.407	0.133	6.314129122460948e-104	7.498623644891268e-157	0.3362458762348798	0.472	0.182	1.563837961142074e-152	3.330690285297906e-133	0.3695303952265886	0.405	0.123	6.946154589988783e-129	3.0276332402114352e-108	2.2495870934673292e-156	FRC
Larp1	5.586738286768167e-108	0.3808397748690379	0.599	0.323	1.1651142697055013e-103	7.331243885620454e-111	0.37698207231147324	0.61	0.31	1.5289309123461457e-106	5.979339718687894e-172	0.40349606886647404	0.602	0.281	1.2469912983323602e-167	5.586738286768167e-108	1.7938019156063467e-171	BEC
Apobec3	6.189848537311367e-108	0.39298516115947585	0.661	0.394	1.2908929124562855e-103	3.1477342667115776e-109	0.41096468614859344	0.684	0.412	6.564599813226995e-105	2.631418951499337e-166	0.4148776969087252	0.681	0.378	5.487824223351868e-162	6.189848537311367e-108	7.89425685449786e-166	BEC
Brd2	6.487664629380235e-108	0.3004625547653703	0.879	0.729	1.353002458457248e-103	1.329723777357904e-200	0.3445049672765691	0.894	0.717	2.7731389376799086e-196	3.918124981594231e-136	0.32462976676894795	0.847	0.661	8.171249649114769e-132	6.487664629380235e-108	3.989171332073746e-200	FRC
Ms4a6b	1.0825206281925328e-107	0.5038254977782168	0.485	0.201	2.257596770095527e-103	2.490065907860646e-112	0.495723376591358	0.48	0.179	5.193032450843377e-108	1.8274625890839594e-191	0.5440088318892606	0.509	0.161	3.811173229534597e-187	1.0825206281925328e-107	5.482387767251956e-191	BEC
Trim12a	1.7108068787976802e-119	0.5553737748116645	0.669	0.232	3.567887745732562e-115	1.238262381080035e-107	0.49739496784159437	0.69	0.29	2.582396195742413e-103	3.380610953223601e-123	0.4845874928147133	0.581	0.242	7.05026414294782e-119	1.238262381080035e-107	1.0141832859670824e-122	PvC
Wars	2.3703299295399694e-107	0.5092813148950734	0.567	0.159	4.943323068055606e-103	7.389902416134346e-121	0.5306646197302062	0.603	0.174	1.541164148884818e-116	1.6944659608873495e-163	0.5804852364419304	0.573	0.173	3.5338087614305673e-159	2.3703299295399694e-107	5.08339788266191e-163	PvC
Cblb	3.7240146094023026e-107	0.5077825276058359	0.576	0.166	7.766432467908502e-103	1.6492319295455887e-109	0.4805634907296433	0.584	0.173	3.439473189067325e-105	4.4998159574707586e-123	0.4719206311554691	0.514	0.175	9.384366179305266e-119	3.7240146094023026e-107	1.3499447872412379e-122	PvC
N4bp1	5.901311978550595e-113	0.5145495977203072	0.629	0.213	1.2307186131267265e-108	4.514554281421896e-107	0.47920398170269723	0.631	0.23	9.415102953905363e-103	4.0813551399706924e-110	0.44289882323141594	0.528	0.212	8.511666144408879e-106	4.514554281421896e-107	1.7703935935651684e-112	PvC
Ggct	5.2776211643080395e-107	0.268892425221293	0.372	0.092	1.1006478938164417e-102	2.4950167014147337e-130	0.3004677151944072	0.408	0.086	5.203357330800427e-126	5.475323695859207e-160	0.29399832902410644	0.386	0.081	1.1418787567714375e-155	5.2776211643080395e-107	1.642597108757713e-159	BEC
Tbc1d1	4.089165388179014e-112	0.314800315422748	0.464	0.153	8.527954417047334e-108	6.655513179295976e-107	0.32625092711848547	0.468	0.16	1.3880072735421757e-102	2.6133496091498598e-123	0.2941830955747502	0.424	0.147	5.450140609882033e-119	6.655513179295976e-107	7.840048827449566e-123	BEC
Trafd1	6.95293971024414e-107	0.3204328174657181	0.729	0.51	1.4500355765714154e-102	1.5346496940931463e-148	0.31061455816860517	0.749	0.508	3.2005119370312564e-144	1.3426436842320282e-120	0.3268351320348787	0.671	0.44	2.800083403465895e-116	6.95293971024414e-107	4.603949082279311e-148	FRC
S1pr1	9.777804627610967e-107	0.34884509850375955	0.527	0.243	2.0391611550882672e-102	3.0409564826604733e-188	0.3621333491069195	0.534	0.203	6.341914744588417e-184	4.500090901222296e-154	0.3946185376453377	0.533	0.219	9.384939574499098e-150	9.777804627610967e-107	9.122869447981227e-188	FRC
Hif1a	1.4589069622356522e-106	0.38064166150935064	0.775	0.616	3.0425504697424525e-102	3.1285467449370845e-180	0.5432393730164511	0.799	0.53	6.524584236566289e-176	5.0268116259282745e-273	0.5718831789465393	0.799	0.508	1.0483415645873417e-268	1.4589069622356522e-106	1.508043487778511e-272	BEC
Ddx39	5.876515858667253e-134	0.3186481468808522	0.572	0.242	1.2255473823250556e-129	1.3155242033780558e-292	0.4040781404783625	0.609	0.195	2.7435257261449353e-288	2.507941425945611e-106	0.2792296695043627	0.472	0.223	5.230311843809571e-102	2.507941425945611e-106	3.946572610134228e-292	FRC
Anxa7	1.3350766897672876e-122	0.4109856632232174	0.725	0.514	2.784302436509678e-118	4.312569348801171e-126	0.4191568291438499	0.741	0.512	8.993863376924842e-122	2.6166406217262953e-106	0.31883332887207205	0.713	0.496	5.457004016610189e-102	2.6166406217262953e-106	1.2937708046403362e-125	BEC
Mt2	4.352385168033979e-142	0.8336223026880887	0.777	0.325	9.076899267934863e-138	3.1596091426686783e-106	0.6781051147376476	0.699	0.3	6.589364867035528e-102	8.527514748629568e-158	0.7376648542221832	0.704	0.314	1.7784132008266964e-153	3.1596091426686783e-106	2.5582544245888355e-157	PvC
Eif2s1	2.5785807715494867e-123	0.3250477605538028	0.696	0.423	5.377630199066455e-119	3.478295453300136e-205	0.3548523538944638	0.712	0.407	7.253985167857434e-201	3.6730251092989557e-106	0.29239019147087764	0.578	0.354	7.660093865442972e-102	3.6730251092989557e-106	1.043488635990034e-204	FRC
Pik3r1	3.7172393564198224e-106	0.41245293858938237	0.696	0.479	7.75230267781354e-102	1.8803616751825982e-116	0.44372733321899893	0.7	0.451	3.9214942735933083e-112	3.545919260903239e-201	0.4860994800125662	0.713	0.411	7.395014618613705e-197	3.7172393564198224e-106	1.0637757782709474e-200	BEC
Rnf114	5.88601778130529e-106	0.48775783890223945	0.606	0.199	1.2275290082912184e-101	1.8856111930760644e-108	0.4687075169492144	0.656	0.241	3.9324421431601325e-104	3.5408721257922656e-131	0.47338853476914944	0.562	0.205	7.38448881833977e-127	5.88601778130529e-106	1.0622616377376732e-130	PvC
Zc3hav1	2.7660990513950487e-137	0.36662392004166217	0.67	0.372	5.768699571684374e-133	2.169682663153482e-161	0.3298232144209285	0.683	0.392	4.524873194006587e-157	9.378710476779974e-106	0.30775060862241826	0.569	0.335	1.9559300699324635e-101	9.378710476779974e-106	6.5090479894603286e-161	FRC
Tnfsf10	1.6303968764304256e-105	0.4138418065673616	0.742	0.558	3.400192685795652e-101	2.1290817692847397e-151	0.5131783713156252	0.773	0.527	4.4402000298433245e-147	3.411719114960129e-252	0.5681586833796521	0.78	0.487	7.115140214249349e-248	1.6303968764304256e-105	1.0235157344881334e-251	BEC
Tpm4	3.1350430087008012e-105	0.2510890549736535	0.904	0.82	6.538132194645521e-101	1.5949101413526677e-221	0.33337819315120387	0.913	0.794	3.3261850997909886e-217	3.2589131934812946e-161	0.30677484641479214	0.905	0.767	6.796463465005239e-157	3.1350430087008012e-105	4.78473042405806e-221	FRC
H2-Q7	8.909208845363828e-105	0.33163297027895355	0.838	0.713	1.8580155047006262e-100	1.470296668595197e-124	0.41971661008768035	0.829	0.64	3.0663037023552834e-120	4.989259522725819e-298	0.5708322745903011	0.868	0.591	1.0405100734644695e-293	8.909208845363828e-105	1.4967778568178053e-297	BEC
Tmem158	9.040981497792099e-105	0.3445230491086989	0.364	0.093	1.8854966913645422e-100	7.495897101942062e-124	0.3921529489271364	0.39	0.087	1.563269340610017e-119	8.121090542199676e-121	0.2778457636759878	0.346	0.088	1.6936534325757426e-116	9.040981497792099e-105	2.2487691305825896e-123	BEC
Gas5	1.2550490597346398e-104	0.3984956218924889	0.908	0.786	2.617404814076591e-100	1.9264364015939524e-164	0.5018644692904126	0.948	0.766	4.0175831155241876e-160	1.1051639759789737e-216	0.5196661093320354	0.912	0.74	2.3048194719041497e-212	1.2550490597346398e-104	3.315491927936925e-216	PvC
Ttc39b	1.3222478021363574e-104	0.3354743771982372	0.5	0.208	2.757547791355373e-100	1.4986177670167584e-129	0.3816150265460396	0.538	0.199	3.1253673531134497e-125	3.3743140080110456e-221	0.4331873879745171	0.55	0.165	7.037131863707036e-217	1.3222478021363574e-104	1.012294202403306e-220	BEC
Gm8773	4.748223638813043e-190	0.4673600950115533	0.584	0.214	9.902420398744601e-186	0	0.5133483957611922	0.607	0.179	0	1.4952149985799824e-104	0.3082470682531307	0.444	0.21	3.1182708795385533e-100	1.4952149985799824e-104	0	FRC
Grrp1	4.3591936238956245e-115	0.4310077736639887	0.723	0.503	9.091098302634325e-111	8.564137522464071e-123	0.4556685133234566	0.723	0.474	1.786050880309882e-118	1.6451211825236247e-104	0.33859442391516426	0.698	0.482	3.430900226153019e-100	1.6451211825236247e-104	2.569241256739198e-122	BEC
Ebna1bp2	9.741350059888402e-112	0.3154608181287843	0.698	0.453	2.0315585549897262e-107	1.1331797758416896e-236	0.3924461616578286	0.732	0.42	2.3632464225178437e-232	2.2082747758614863e-104	0.29365405892257196	0.609	0.405	4.60535704505913e-100	2.2082747758614863e-104	3.3995393275253075e-236	FRC
Procr	4.276775634184643e-161	0.5529864716090531	0.695	0.403	8.919215585092074e-157	4.335801492359174e-220	0.5316135013380179	0.702	0.402	9.042314012315057e-216	2.7254104744712388e-104	0.37300443476293677	0.653	0.432	5.683843544509768e-100	2.7254104744712388e-104	1.3007404477077306e-219	FRC
Il33	5.689146318555452e-119	0.796101595597523	0.52	0.089	1.1864714647347394e-114	3.8604095877022496e-104	0.7365779407882649	0.477	0.095	8.050884195153041e-100	5.908471132960348e-194	0.8575894161932646	0.541	0.083	1.2322116547788805e-189	3.8604095877022496e-104	1.7725413398881206e-193	PvC
Col18a1	5.093449327043282e-104	0.4022044983364982	0.504	0.204	1.0622388571548765e-99	1.010700670978341e-119	0.4520564813231508	0.528	0.199	2.10781624932533e-115	2.6943541867779873e-138	0.40127174316575437	0.504	0.198	5.619075656525492e-134	5.093449327043282e-104	8.083062560334161e-138	BEC
Gnl3	5.660685653193271e-104	0.5153226936646585	0.764	0.43	1.1805359929734566e-99	6.898614650582643e-118	0.517017035858147	0.783	0.418	1.4387060853790102e-113	3.3282716084714385e-133	0.5029344689547998	0.692	0.394	6.941110439467185e-129	5.660685653193271e-104	9.984814825414316e-133	PvC
Eif5	7.470708807307041e-104	0.2647727845718728	0.897	0.782	1.5580163217638835e-99	1.5629819755214027e-178	0.2851338615769531	0.91	0.797	3.259598909949885e-174	2.5127253140193824e-162	0.3235023855127982	0.876	0.716	5.240288642387422e-158	7.470708807307041e-104	4.688945926564261e-178	FRC
Tubb6	8.911034560707443e-104	0.5114190997205501	0.705	0.335	1.858396257635537e-99	4.072305345473569e-114	0.5009624667060748	0.726	0.327	8.492792797985128e-110	1.4073074358547562e-105	0.4319358543300451	0.629	0.342	2.934939657475094e-101	8.911034560707443e-104	1.2216916036420371e-113	PvC
Glipr2	1.934714254431994e-108	0.5106413799491408	0.733	0.388	4.034846577617923e-104	2.81001233840563e-103	0.4604286581234551	0.738	0.403	5.860280731744941e-99	9.20391882122481e-112	0.4420272657558077	0.643	0.362	1.919477270166434e-107	2.81001233840563e-103	2.7611756463674575e-111	PvC
Psmb9	6.208312146523293e-103	0.36957741106470843	0.772	0.597	1.2947434981574329e-98	1.3333006538973824e-153	0.47087767992643303	0.789	0.565	2.780598513702991e-149	2.9558732495890787e-281	0.565477644214206	0.798	0.489	6.164473662018024e-277	6.208312146523293e-103	8.867619748768009e-281	BEC
Atad1	3.856140776211059e-118	0.3219743510905414	0.695	0.419	8.041981588788163e-114	4.3891151717822143e-162	0.3226126334240614	0.697	0.41	9.153499690751808e-158	9.018334598365128e-103	0.2980004926805842	0.577	0.359	1.8807736804890474e-98	9.018334598365128e-103	1.3167345515346676e-161	FRC
Slc30a4	1.6936944234794142e-106	0.3468097260296613	0.487	0.192	3.5321997201663184e-102	9.740239188582152e-103	0.32963046038838606	0.507	0.2	2.0313268827788078e-98	5.156651485909825e-210	0.45181618422674075	0.537	0.169	1.075419667386494e-205	9.740239188582152e-103	1.5469954457729318e-209	BEC
Apobec3	4.210243122471113e-119	0.33923979670886534	0.682	0.4	8.780462031913506e-115	4.0378002857577925e-241	0.4070600039250873	0.725	0.361	8.420832495947877e-237	1.0284007633100979e-102	0.3004789751151573	0.606	0.388	2.1447297918832093e-98	1.0284007633100979e-102	1.2113400857273918e-240	FRC
H2-Q6	1.0971833890986343e-102	0.33474365613887386	0.703	0.459	2.2881759579652018e-98	1.081351897969501e-269	0.485225710227536	0.759	0.417	2.2551593832153944e-265	5.89660479242273e-301	0.587959729830452	0.768	0.395	1.2297369294597603e-296	1.0971833890986343e-102	1.7689814377268508e-300	FRC
Mt1	7.856053593625903e-168	0.6541298657697845	0.831	0.576	1.638379976950682e-163	1.231833702941587e-102	0.41452750534582994	0.747	0.52	2.5689891874846798e-98	2.1969109598286966e-114	0.4908759525112021	0.725	0.481	4.581657806722747e-110	1.231833702941587e-102	2.356816078087826e-167	FRC
Cd40	2.8065367963380103e-148	0.6144279452939098	0.493	0.005	5.85303248876292e-144	8.062998082814588e-107	0.46205718852853644	0.38	0.008	1.6815382501709823e-102	1.5270369212146427e-102	0.3511628428889245	0.277	0.007	3.184635499193137e-98	1.5270369212146427e-102	8.419610389014184e-148	PvC
Tent5a	5.821839726877139e-129	0.3801365906823053	0.865	0.688	1.2141446750402273e-124	1.6400916229607446e-102	0.27839468162304426	0.856	0.724	3.420411079684633e-98	3.5117345863489956e-170	0.4209552987899836	0.83	0.608	7.32372247983083e-166	1.6400916229607446e-102	1.0535203759047196e-169	FRC
Elmod2	1.273287059071105e-114	0.28173997924057587	0.443	0.147	2.6554401616927895e-110	6.30614979633034e-158	0.28161107066027213	0.478	0.177	1.3151475400246923e-153	2.171656599467927e-102	0.2747484735169454	0.399	0.151	4.528989838190361e-98	2.171656599467927e-102	1.891844938899078e-157	FRC
Sco1	1.844241601645922e-101	0.4554049625654366	0.446	0.057	3.8461658602325707e-97	3.9377859964679156e-115	0.47451929478505483	0.468	0.056	8.212252695633838e-111	1.118441507005673e-113	0.4118243492389675	0.374	0.057	2.332509762860331e-109	1.844241601645922e-101	1.1813357989403586e-114	PvC
Psmd3	5.625135196287788e-108	0.30847566442359475	0.705	0.461	1.173121945185818e-103	6.618809723251957e-188	0.33781431158152847	0.735	0.451	1.3803527677841956e-183	3.084064557659377e-101	0.28872512649887044	0.628	0.432	6.431816634998631e-97	3.084064557659377e-101	1.9856429169755278e-187	FRC
Vwa5a	4.681800522695692e-103	0.34052930361066536	0.547	0.253	9.763894990081865e-99	3.16913586210256e-101	0.34607564579843386	0.563	0.26	6.609232840414889e-97	4.6872102208016815e-173	0.3768671078778612	0.562	0.222	9.775176915481906e-169	3.16913586210256e-101	1.4061630662404892e-172	BEC
Srpr	3.642906344063307e-101	0.2860555725337469	0.79	0.616	7.597281180544026e-97	7.934849213183769e-158	0.3044328072449375	0.814	0.615	1.654812803409475e-153	2.663741412173955e-107	0.28773732766865845	0.726	0.535	5.555232715088783e-103	3.642906344063307e-101	2.3804547639550765e-157	FRC
Ppme1	5.394924991630278e-101	0.5028072752247734	0.629	0.262	1.1251116070044944e-96	1.753514742373959e-118	0.5124306442017482	0.624	0.216	3.656954995220892e-114	2.2415498330903446e-110	0.45564447618754267	0.54	0.234	4.674752176909914e-106	5.394924991630278e-101	5.260544227121777e-118	PvC
Cmtm6	1.270658697660574e-164	0.37060606641385263	0.638	0.289	2.649958713971127e-160	2.546882595146525e-208	0.3441077707957764	0.634	0.286	5.3115236521780775e-204	6.563478973626809e-101	0.27855399121954394	0.507	0.267	1.368813539949871e-96	6.563478973626809e-101	7.64064778543964e-208	FRC
Pomp	6.605239758931074e-101	0.38598498927311886	0.865	0.704	1.3775227517250754e-96	1.0060259627914792e-121	0.4081361487781966	0.891	0.685	2.0980671454016298e-117	1.182493407954402e-116	0.3575302306393251	0.844	0.677	2.466090002288905e-112	6.605239758931074e-101	3.0180778883744965e-121	PvC
C1ra	3.448434181891186e-138	0.47428545280079204	0.894	0.716	7.191709486334067e-134	1.050704859963624e-100	0.3907320983498179	0.89	0.72	2.1912449854541376e-96	1.2554395304145597e-183	0.4949212647367386	0.873	0.671	2.618219140679564e-179	1.050704859963624e-100	3.766318591243606e-183	PvC
Plekha4	1.7902409489005307e-105	0.4554134541349315	0.507	0.092	3.733547498932057e-101	1.1135833272924384e-100	0.42878115728389066	0.505	0.109	2.3223780290683802e-96	1.3001793838435702e-117	0.41670444016898794	0.422	0.084	2.7115241050057655e-113	1.1135833272924384e-100	3.9005381515307855e-117	PvC
Mitd1	3.525248916891836e-167	0.38140730279301016	0.483	0.126	7.351906616177924e-163	4.1488375518113274e-167	0.3135736789832839	0.467	0.167	8.652400714302523e-163	1.2273026060463582e-100	0.2792892246083802	0.367	0.13	2.5595395849096803e-96	1.2273026060463582e-100	1.0575746750675458e-166	FRC
Chic2	9.769702676679574e-121	0.4215395359395113	0.709	0.498	2.0374714932215252e-116	2.180217416411816e-100	0.3968074281317354	0.693	0.488	4.546843421926843e-96	1.1070588916643794e-151	0.39911055481069924	0.682	0.431	2.3087713185660632e-147	2.180217416411816e-100	3.321176674993215e-151	BEC
Snhg12	1.3595985424281296e-107	0.4074938287464975	0.582	0.314	2.835442760233864e-103	3.905610728650631e-100	0.3902580910401218	0.574	0.304	8.14515117460089e-96	1.6502313651431524e-154	0.40746864677474676	0.588	0.289	3.441557512006044e-150	3.905610728650631e-100	4.9506940954293945e-154	BEC
Nop58	7.369124661699287e-100	0.42429826084599076	0.669	0.455	1.5368309481973862e-95	2.947028657123812e-122	0.47333450979296116	0.679	0.411	6.1460282644317105e-118	2.778214775615469e-121	0.3781062103351698	0.64	0.38	5.7939669145460604e-117	7.369124661699287e-100	8.841085971371645e-122	BEC
Tnip1	8.901206274040965e-100	0.33416597577836593	0.749	0.535	1.856346568451243e-95	4.008814002381853e-231	0.42588135748627465	0.796	0.536	8.360381601967354e-227	8.031829287383172e-252	0.5035222306462533	0.793	0.511	1.6750379978837604e-247	8.901206274040965e-100	2.409548786215205e-251	FRC
Asns	1.9162457360282072e-99	0.5689985441247774	0.407	0.034	3.996330482486826e-95	1.220301173496538e-152	0.7575329093926593	0.53	0.039	2.5449380973270303e-148	8.455685602295654e-170	0.618953450293026	0.448	0.035	1.7634332323587587e-165	1.9162457360282072e-99	2.536705680688658e-169	PvC
Tinagl1	2.8964996984562003e-144	0.42046931457821235	0.833	0.701	6.040650121130406e-140	4.7590459806610326e-116	0.41603285449667937	0.809	0.662	9.924990392668584e-112	2.2469033117878435e-99	0.3274457490268088	0.812	0.642	4.685916856733548e-95	2.2469033117878435e-99	8.689499095368726e-144	BEC
Dhx58	6.80106845508036e-127	0.5000723913387257	0.503	0.049	1.418362826307009e-122	1.772997816411336e-101	0.4146319694988443	0.483	0.088	3.697586946125841e-97	6.258449421646276e-99	0.3490241201894005	0.343	0.053	1.305199626884331e-94	6.258449421646276e-99	2.0403205365240648e-126	PvC
Hsp90aa1	7.734125941259299e-99	0.330398378645411	0.794	0.684	1.6129519650496268e-94	1.9979224554053348e-123	0.4009380236993789	0.811	0.648	4.166667280747826e-119	3.7200552480622347e-169	0.40978575714956733	0.827	0.609	7.75817521983379e-165	7.734125941259299e-99	1.1160165744186447e-168	BEC
Casp8	2.8507555687393362e-114	0.4054115985675808	0.712	0.496	5.945250738605886e-110	9.081532558042882e-99	0.3759222717212194	0.716	0.496	1.893953614979843e-94	4.234696990399095e-163	0.4170373904495256	0.699	0.439	8.831460573477313e-159	9.081532558042882e-99	1.2704090971197126e-162	BEC
Akt3	5.752592603775403e-113	0.3336161943020133	0.487	0.18	1.1997031875173605e-108	1.0786302725962446e-98	0.2972848150213245	0.505	0.202	2.2494834334994681e-94	6.21436027110884e-127	0.28079275893485917	0.461	0.174	1.2960048345397486e-122	1.0786302725962446e-98	1.864308081332638e-126	BEC
