gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	lec_type
Prr14	0.011105048402303913	0.2797266805213193	0.429	0.122	1	0.006104296463749482	0.30820036013382246	0.435	0.114	1	0.011105048402303913	0.012171330492181623	Macrophages
Ifi208	0.011296841032844682	0.1815299786224398	0.474	0.288	1	3.9125654218964994e-5	0.1865211538391146	0.433	0.238	0.7526602102102296	0.011296841032844682	7.824977762111195e-5	T cells
Bloc1s1	0.0010976340604983282	0.23457316318705707	0.786	0.581	1	0.011431400232690809	0.19132830522215827	0.808	0.407	1	0.011431400232690809	0.0021940633204658904	fLEC
Cybb	0.01055866897005597	0.5872831510659938	0.619	0.244	1	0.011868280216212643	0.5294809343904207	0.739	0.429	1	0.011868280216212643	0.021005852449692726	Macrophages
Wrn	0.011983184701870372	0.19143058811336927	0.381	0.098	1	0.004670108979982536	0.3074755128282973	0.391	0.086	1	0.011983184701870372	0.009318408042080163	Macrophages
Gna13	0.012228093769700278	0.35582961112259476	0.619	0.244	1	0.003521554771811578	0.3452967675438922	0.696	0.314	1	0.012228093769700278	0.00703070819561229	Macrophages
Isg15	5.157834480953771e-4	0.5206186263696638	0.333	0.024	1	0.012322669554398917	0.5341558647454812	0.522	0.229	1	0.012322669554398917	0.0010313008636254255	Macrophages
Isg15	0.01236087674112419	0.36343401761569105	0.514	0.446	1	6.291605099302249e-5	0.5844617949671664	0.562	0.244	1	0.01236087674112419	1.2582814355657247e-4	cLEC
Plaat3	0.012586519574153842	0.29437539335142937	0.488	0.244	1	0.00611121721131566	0.18338336082412204	0.581	0.286	1	0.012586519574153842	0.012185087446827439	Marco_LEC
Acsl5	0.01260393359147191	0.24965874719823555	0.488	0.222	1	6.107591056044712e-5	0.33367542594679267	0.613	0.205	1	0.01260393359147191	1.2214809085404356e-4	Marco_LEC
Mpdu1	0.012696200799641165	0.18426392844606732	0.562	0.289	1	8.124706447245491e-4	0.24268264325419492	0.6	0.157	1	0.012696200799641165	0.0016242811809005584	Valve
Ccdc82	0.012813212450210972	0.2102348571659194	0.366	0.133	1	3.776838613202226e-4	0.21010548084180336	0.452	0.143	1	0.012813212450210972	7.552250775413436e-4	Marco_LEC
Rnf187	0.005661081054732449	0.46460274243694827	0.714	0.317	1	0.012902817771276982	0.31633615861258374	0.696	0.314	1	0.012902817771276982	0.011290114270756643	Macrophages
Dusp16	0.0044765103865467195	0.20865244743510158	0.429	0.098	1	0.012909717465769216	0.30323471091371434	0.348	0.086	1	0.012909717465769216	0.008932981627852582	Macrophages
Rfx7	0.01296473475555956	0.29116489477410445	0.476	0.146	1	0.012043750909214378	0.1980573729223647	0.522	0.171	1	0.01296473475555956	0.02394244988246556	Macrophages
Rsrp1	0.0028516730087348673	0.49531775576034304	0.667	0.268	1	0.01303865393527174	0.4274545295477248	0.739	0.429	1	0.01303865393527174	0.005695213978520988	Macrophages
Irf7	0.013039251613953917	0.21654241804659868	0.372	0.212	1	5.715100786952399e-4	0.1741426268618826	0.351	0.197	1	0.013039251613953917	0.0011426935336204297	T cells
Marc2	0.013172742511531521	0.45017161987581344	0.476	0.171	1	0.011141115455755876	0.3464394287248668	0.696	0.314	1	0.013172742511531521	0.022158106457913263	Macrophages
Mien1	0.002600116413836843	0.18223932670793658	0.556	0.351	1	0.013186467510883794	0.17694082684044898	0.406	0.207	1	0.013186467510883794	0.005193472222308181	cLEC
Rell1	0.01321059260613143	0.38448461315694393	0.571	0.244	1	0.005457089068589788	0.3063267280870579	0.609	0.229	1	0.01321059260613143	0.010884398316077055	Macrophages
Smim4	0.013232516654543782	0.31176488080549253	0.366	0.133	1	7.773086690568773e-4	0.1648531145554824	0.452	0.161	1	0.013232516654543782	0.001554013129346764	Marco_LEC
Rhoj	0.013252723171459304	0.3147679435141233	0.488	0.267	1	0.0019045994469991123	0.2215038671748879	0.645	0.312	1	0.013252723171459304	0.0038055713949447165	Marco_LEC
Pmepa1	0.013480194759277926	0.1619915157388851	0.514	0.331	1	0.0024566143003726276	0.2625006978441493	0.375	0.155	1	0.013480194759277926	0.004907193646924462	cLEC
Naxd	0.013766692573628322	0.23604065198790714	0.192	0.071	1	1.455945532258344e-6	0.19704450109738705	0.325	0.081	0.028008024204053766	0.013766692573628322	2.911888944739297e-6	unassigned-LEC
Mapk8ip3	0.0030461364303717843	0.2939720910890762	0.463	0.178	1	0.013993682730264368	0.1510642190192237	0.355	0.143	1	0.013993682730264368	0.006082993913591134	Marco_LEC
Ifit2	0.014096397714779677	0.1584449703153669	0.139	0.047	1	4.1694890905480023e-4	0.1811685177693349	0.25	0.061	1	0.014096397714779677	8.337239717168384e-4	cLEC
Ppp2r1a	0.014109326943193447	0.2689628325943649	0.524	0.22	1	9.094970983527337e-4	0.5663530509016756	0.696	0.229	1	0.014109326943193447	0.001818167011733555	Macrophages
Lrp10	0.009647608209790898	0.4125625612165073	0.476	0.195	1	0.014413304612272297	0.37679650512527474	0.739	0.343	1	0.014413304612272297	0.01920214007541218	Macrophages
Ube2l6	4.396663382050627e-4	0.5209645456038945	0.488	0.178	1	0.01446810383876993	0.23189786246683639	0.419	0.205	1	0.01446810383876993	8.791393699211752e-4	Marco_LEC
Ier3ip1	0.014605383807334421	0.26414198600391275	0.512	0.244	1	0.008659466308498037	0.1612131578082826	0.581	0.295	1	0.014605383807334421	0.017243946260248062	Marco_LEC
Ldlrap1	0.014689895519636897	0.16064476218522095	0.143	0	1	0.009202733623920666	0.2663571946505734	0.391	0.086	1	0.014689895519636897	0.018320776941688495	Macrophages
Sf3a2	0.0119285694958776	0.2221626785663483	0.429	0.146	1	0.014696281498373586	0.21725679392612424	0.348	0.086	1	0.014696281498373586	0.02371484822153722	Macrophages
Pdzd8	0.013966816058141944	0.26768557606615584	0.429	0.122	1	0.014753630445578828	0.2914458797622914	0.391	0.114	1	0.014753630445578828	0.027738560165481922	Macrophages
Stard8	0.014873356299648548	0.16005377487861622	0.431	0.257	1	0.002221050900056179	0.15178864051786223	0.312	0.108	1	0.014873356299648548	0.004437168733011718	cLEC
Erh	0.006508504503371685	0.2552694502248111	0.609	0.458	1	0.014918394744983495	0.25367780771709836	0.741	0.518	1	0.014918394744983495	0.01297464837587296	Collecting
Dnajb9	0.00956732671427394	0.4350325131246099	0.429	0.171	1	0.014993639765098448	0.2724945360249919	0.609	0.229	1	0.014993639765098448	0.01904311968809022	Macrophages
Rnaset2a	0.00292972782746537	0.43733704310920013	0.667	0.244	1	0.015068845552880827	0.23908305316143902	0.696	0.286	1	0.015068845552880827	0.005850872349787715	Macrophages
Skp1a	0.015135453460151702	0.34018081486370527	0.585	0.333	1	0.001133996555394686	0.35026410924152673	0.742	0.339	1	0.015135453460151702	0.002266707162601725	Marco_LEC
Erh	0.015141060737400536	0.15486635574973462	0.696	0.435	1	0.008171711505811913	0.20736652704146494	0.615	0.322	1	0.015141060737400536	0.016276646142689605	fLEC
Rassf3	0.003221153857725291	0.25117748351622093	0.569	0.392	1	0.015160064707810299	0.20085471995346632	0.406	0.211	1	0.015160064707810299	0.006431931883275445	cLEC
Mdm2	0.00540498186611856	0.16565000079489856	0.524	0.146	1	0.015191657143015918	0.32483417291013655	0.522	0.229	1	0.015191657143015918	0.010780749903264048	Macrophages
Ypel5	0.015271663245761536	0.3607041306204193	0.571	0.244	1	0.004349697331464769	0.35517283631159335	0.609	0.229	1	0.015271663245761536	0.00868047479605419	Macrophages
Cmpk2	0.015412976756960184	0.1661119374119573	0.214	0.065	1	0.002352964131903788	0.19955101477982826	0.385	0.102	1	0.015412976756960184	0.0047003918236015515	fLEC
Zbp1	0.01581322218801555	0.2914146667759332	0.366	0.156	1	0.002014334848884552	0.23296259161991534	0.452	0.179	1	0.01581322218801555	0.004024612152885673	Marco_LEC
Stam2	0.016012462248460764	0.1974681749120364	0.366	0.133	1	0.0021658486950351455	0.1553852768792656	0.516	0.205	1	0.016012462248460764	0.0043270064895005065	Marco_LEC
Ccdc186	0.01618129527008252	0.1904145436300693	0.381	0.098	1	0.010378584155971225	0.3418390574783859	0.478	0.143	1	0.01618129527008252	0.02064945330285988	Macrophages
Samd9l	0.01618551132703983	0.2000922054947863	0.488	0.244	1	0.005192874332081702	0.1538540439771378	0.484	0.214	1	0.01618551132703983	0.010358782720334608	Marco_LEC
Amn1	0.016391444919013603	0.23602660134638254	0.244	0.067	1	0.0010544814669213728	0.16414249150983196	0.226	0.045	1	0.016391444919013603	0.0021078510026786663	Marco_LEC
Serp1	0.016474535958878905	0.40163141934439045	0.463	0.244	1	6.916127551221807e-5	0.34966361408891505	0.774	0.321	1	0.016474535958878905	1.383177677424057e-4	Marco_LEC
Tpm4	0.016543988822810482	0.41910975576475934	0.619	0.293	1	0.012441283827541344	0.3918815778935759	0.739	0.429	1	0.016543988822810482	0.02472778211180524	Macrophages
Trim2	0.016673428735848837	0.25720828115922884	0.415	0.2	1	5.367524013981868e-6	0.34327831659433383	0.581	0.17	0.1032550594569692	0.016673428735848837	1.0735019217649697e-5	Marco_LEC
Gle1	0.006578136947360729	0.29712701473507525	0.333	0.073	1	0.016697297657171362	0.1906952260844606	0.348	0.086	1	0.016697297657171362	0.013113002009023225	Macrophages
Lims1	0.01684097634527596	0.27554877280665246	0.844	0.735	1	0.012767390918858649	0.3139578057710949	0.8	0.318	1	0.01684097634527596	0.025371775566842343	Valve
Litaf	0.016923439901055427	0.2608800842899763	0.463	0.2	1	2.7519887205071424e-4	0.3712417327245222	0.71	0.33	1	0.016923439901055427	5.503220096822507e-4	Marco_LEC
Nipa2	4.067156206159829e-5	0.4943323435747866	0.524	0.073	0.7823988393789664	0.01715596242208807	0.30534029370040855	0.652	0.257	1	0.01715596242208807	8.13414699472361e-5	Macrophages
Srsf5	0.01729403647925124	0.4923979161682116	0.762	0.439	1	5.995034917214801e-5	0.7272537657002355	1	0.457	1	0.01729403647925124	1.1989710429993018e-4	Macrophages
Mib1	0.004844012691379868	0.3601027312072998	0.512	0.222	1	0.017328627525996444	0.18386163914909925	0.516	0.259	1	0.017328627525996444	0.00966456092380549	Marco_LEC
Psmb8	0.01749247899322823	0.21720603699878405	0.623	0.528	1	0.0019228928188241721	0.27841878921621627	0.741	0.612	1	0.01749247899322823	0.0038420881208556593	Collecting
Dnajb9	0.010348688647668147	0.2736808172712297	0.611	0.466	1	0.0177426763662328	0.2162958418747155	0.469	0.263	1	0.0177426763662328	0.020590281938609914	cLEC
Prep	0.008868469218172513	0.2111508800555861	0.286	0.049	1	0.017784705077619145	0.18383274167492583	0.348	0.086	1	0.017784705077619145	0.017658288690071352	Macrophages
Msrb3	0.018118478558852655	0.3139641197827741	0.512	0.333	1	7.719063090621704e-4	0.20285790002236556	0.516	0.196	1	0.018118478558852655	0.0015432167787743714	Marco_LEC
Phf11d	0.018136374965111793	0.18234845855308762	0.458	0.304	1	0.005153129842751564	0.24511218801431783	0.406	0.192	1	0.018136374965111793	0.010279704938326873	cLEC
Srsf6	0.002671927904988802	0.44505125633322223	0.619	0.244	1	0.018175019523297954	0.3138383446686026	0.739	0.371	1	0.018175019523297954	0.005336716611248145	Macrophages
Nfil3	0.007853619547268272	0.248088037696572	0.542	0.385	1	0.01833198304136969	0.16958799724133122	0.406	0.202	1	0.01833198304136969	0.015645559754543317	cLEC
Jkamp	0.018334223545337636	0.1774733858461272	0.317	0.111	1	0.003533868475869529	0.3105616665457421	0.419	0.179	1	0.018334223545337636	0.007055248725334315	Marco_LEC
Gorasp2	0.014214761270348698	0.17690717263808275	0.696	0.5	1	0.018453133311225244	0.1867261061319495	0.741	0.518	1	0.018453133311225244	0.02822746310272439	Collecting
Pes1	0.018479261452090147	0.20974801221626366	0.429	0.146	1	0.010724391368511336	0.2132673437778972	0.435	0.114	1	0.018479261452090147	0.021333770166797678	Macrophages
Mrpl36	0.01868883071712369	0.23907506277214363	0.463	0.222	1	0.0035899769694658257	0.2520346466245569	0.548	0.25	1	0.01868883071712369	0.007167066004290353	Marco_LEC
Hnrnph2	0.01224680334464493	0.27882791613435964	0.571	0.22	1	0.018746335490520037	0.2546046720542619	0.565	0.257	1	0.018746335490520037	0.02434362249712745	Macrophages
H2-T23	0.018917121946159313	0.40647029434064574	0.634	0.467	1	0.002372553360979326	0.40006586662349763	0.806	0.473	1	0.018917121946159313	0.004739477712507956	Marco_LEC
Ogfr	0.018924492657152323	0.3426546168137572	0.476	0.195	1	0.016344336995214613	0.24685478369153052	0.652	0.257	1	0.018924492657152323	0.03242153663861607	Macrophages
Mrpl43	0.014889261161262756	0.33059114001395606	0.429	0.146	1	0.0191104078603111	0.24442627440885373	0.522	0.2	1	0.0191104078603111	0.029556832224597235	Macrophages
Abhd17b	0.019239398523465918	0.33419386268841733	0.381	0.122	1	0.004723585632586876	0.3397099407542801	0.478	0.143	1	0.019239398523465918	0.009424859003945369	Macrophages
Frmd6	0.015114207038936978	0.21222417634067725	0.609	0.472	1	0.01957774786972307	0.1781565777142065	0.778	0.576	1	0.01957774786972307	0.0299999748234581	Collecting
Pde4b	0.01960181928689922	0.4307078835534714	0.571	0.268	1	0.0017212556715640506	0.581471039600446	0.826	0.343	1	0.01960181928689922	0.0034395486220412104	Macrophages
Ifi44	0.019670897630950996	0.1733334053284298	0.449	0.278	1	0.0017421960291868221	0.4286554328589879	0.593	0.353	1	0.019670897630950996	0.003481356811369529	Collecting
Itpk1	0.01977940449764667	0.18629543249883512	0.286	0.073	1	0.0030676256742927527	0.32295776917993213	0.435	0.086	1	0.01977940449764667	0.006125841021307926	Macrophages
Dusp1	0.019800687297382498	0.5224719586131936	0.667	0.39	1	2.2926891725598482e-4	0.6977862390085616	0.913	0.486	1	0.019800687297382498	4.584852702755501e-4	Macrophages
Ltbp1	0.019806387916135013	0.26215682148099195	0.415	0.2	1	0.0017140521427721218	0.2271886140709163	0.484	0.205	1	0.019806387916135013	0.0034251663107961014	Marco_LEC
Zwint	0.001215755772959965	0.2650997819430196	0.429	0.073	1	0.01983179991382369	0.18215030205363325	0.391	0.114	1	0.01983179991382369	0.0024300334838204445	Macrophages
Kdm7a	0.01985604039859609	0.31420982153664284	0.524	0.22	1	0.003931825213296517	0.4257313981215246	0.696	0.314	1	0.01985604039859609	0.007848191177085118	Macrophages
Sept7	0.004689231892896629	0.5200673573391656	0.667	0.293	1	0.01991991211485883	0.3248034616104867	0.696	0.371	1	0.01991991211485883	0.009356474890047903	Macrophages
Gm10851	0.0200645093969849	0.34178120092460507	0.293	0.111	1	0.002430930720437146	0.19149144167832455	0.323	0.098	1	0.0200645093969849	0.0048559520167067265	Marco_LEC
Epha2	0.012355614756148074	0.21861445279074748	0.268	0.067	1	0.020500750640038947	0.16052872915981345	0.258	0.098	1	0.020500750640038947	0.024558568296293815	Marco_LEC
Xaf1	0.020596107098344425	0.1607726262909993	0.458	0.284	1	8.966941450755507e-5	0.3446101936242725	0.438	0.15	1	0.020596107098344425	1.79330788411212e-4	cLEC
Sik1	0.02065129023315681	0.1516058041185645	0.574	0.485	1	0.004196975618799761	0.1515984484866405	0.713	0.56	1	0.02065129023315681	0.00837633663325472	PvC
Nr3c1	0.020678774352958045	0.17138632257425285	0.524	0.195	1	2.6990116864044006e-4	0.5169488358269607	0.739	0.229	1	0.020678774352958045	5.397294906400472e-4	Macrophages
Psmb10	0.006750448500753743	0.4007130853876225	0.61	0.356	1	0.020729407324522553	0.19323130188200832	0.774	0.455	1	0.020729407324522553	0.013455328446546165	Marco_LEC
Ndufa7	0.02080298560869584	0.35090796238936417	0.561	0.333	1	0.008331885134841099	0.27341163974350524	0.774	0.429	1	0.02080298560869584	0.01659434995978201	Marco_LEC
Rps6	0.02102111543631603	0.24010558978705498	0.865	0.701	1	0.016383414573199452	0.2930557243791341	0.95	0.702	1	0.02102111543631603	0.03249841287332159	unassigned-LEC
Pdcd6	0.021214590651549656	0.2401151616589436	0.571	0.244	1	0.012289964150643037	0.29026719839188175	0.696	0.314	1	0.021214590651549656	0.024428885082461986	Macrophages
Cebpz	0.021386721047786814	0.20528269711546146	0.439	0.2	1	0.0010627809915395119	0.26382984866206466	0.581	0.259	1	0.021386721047786814	0.0021244324796430457	Marco_LEC
Bst2	3.136935368351393e-4	0.47999020504406165	0.805	0.6	1	0.02173577693498102	0.3274066546793788	0.903	0.598	1	0.02173577693498102	6.272886700352268e-4	Marco_LEC
Arhgap1	0.022037732765771048	0.2362466336417446	0.439	0.222	1	0.0022979009630045622	0.27878679505408066	0.516	0.214	1	0.022037732765771048	0.004590521577173349	Marco_LEC
Prkd2	0.02223691274103402	0.22156567990509551	0.39	0.156	1	8.5439655235101e-5	0.32289722387468195	0.613	0.223	1	0.02223691274103402	1.708720105355152e-4	Marco_LEC
Rara	0.0020212730259041977	0.3984151102580464	0.619	0.195	1	0.022282113536779526	0.28061284285900806	0.609	0.286	1	0.022282113536779526	0.004038460507163146	Macrophages
Rora	3.828095854843993e-4	0.20286783168780387	0.286	0	1	0.022287782720157513	0.18283511565311306	0.217	0.029	1	0.022287782720157513	7.6547262779006e-4	Macrophages
Esam	0.014689895519636897	0.498287640889128	0.143	0	1	0.022287782720157513	0.22973960399332577	0.217	0.029	1	0.022287782720157513	0.02916399800889596	Macrophages
Bcap31	0.004509634487679103	0.4935734658522828	0.571	0.22	1	0.02245324414115644	0.2798063440093157	0.652	0.314	1	0.02245324414115644	0.008998932172145745	Macrophages
Cnot6l	0.02132634590609332	0.2579529914636653	0.512	0.289	1	0.022581045174897386	0.15106066697668913	0.484	0.259	1	0.022581045174897386	0.042197878782480304	Marco_LEC
Tfe3	0.022717163031333847	0.2933124032562932	0.381	0.122	1	0.01771152119999645	0.2267497217526744	0.478	0.171	1	0.022717163031333847	0.03510934441677497	Macrophages
Cnot6	0.022844604922571857	0.16498850715009716	0.569	0.432	1	0.004642678919277402	0.2867636342731171	0.469	0.235	1	0.022844604922571857	0.009263803371007304	cLEC
Cox17	0.023365445611622	0.34268210017368483	0.634	0.4	1	7.13149412386342e-5	0.42041826618058153	0.871	0.402	1	0.023365445611622	1.4262479665642453e-4	Marco_LEC
Eml4	0.007041462447561861	0.17936516209282222	0.638	0.431	1	0.023395574670821942	0.21475381463372517	0.667	0.529	1	0.023395574670821942	0.014033342701723297	Collecting
Cxcl10	0.0030959519033855417	0.2824715055799485	0.45	0.312	1	0.02352330761679747	0.1592854617477164	0.575	0.464	1	0.02352330761679747	0.006182318888583007	PvC
Frat2	0.0031963606322007337	0.23992133492732343	0.381	0.073	1	0.023561725361884094	0.1626627966941808	0.391	0.114	1	0.023561725361884094	0.006382504543110385	Macrophages
Slc39a1	0.023647611999730193	0.37231889455299605	0.61	0.422	1	0.023863667770321482	0.1605737753434513	0.677	0.384	1	0.023863667770321482	0.04673601444617061	Marco_LEC
Gkap1	0.023948383851874557	0.35000338182518254	0.231	0.11	1	2.4536835106262926e-4	0.15527555462862327	0.25	0.074	1	0.023948383851874557	4.906764964975552e-4	unassigned-LEC
Daxx	0.024015185561226504	0.19940532521061932	0.429	0.146	1	0.007873966476969928	0.2854709075853753	0.435	0.114	1	0.024015185561226504	0.015685933605859407	Macrophages
Atxn7l3b	0.021875881184232077	0.2721049857004191	0.561	0.333	1	0.024017143021065165	0.16148494568018512	0.613	0.339	1	0.024017143021065165	0.043273208190877516	Marco_LEC
Vegfb	0.004954354157687107	0.39719840320438266	0.415	0.156	1	0.024158975103031177	0.16203046495634266	0.452	0.223	1	0.024158975103031177	0.009884162690254425	Marco_LEC
Sp100	0.024160274861485122	0.4193744508682254	0.524	0.317	1	3.834058166259422e-4	0.6084625854012986	0.739	0.343	1	0.024160274861485122	7.666646332316616e-4	Macrophages
Tmem59	0.016368253672351285	0.40693821591656865	0.667	0.341	1	0.024211669782914245	0.38196332314564296	0.739	0.457	1	0.024211669782914245	0.03246858761642014	Macrophages
Psmb8	0.024255413917248624	0.21885355365119508	0.625	0.581	1	0.013636241284503225	0.25416712015627563	0.562	0.329	1	0.024255413917248624	0.027086535492637273	cLEC
Clk4	0.02432386680123217	0.15236608722424147	0.476	0.171	1	0.01698743381242828	0.30639890905729	0.565	0.257	1	0.02432386680123217	0.033686294717324934	Macrophages
Adgrl1	0.024366199801935717	0.19063298884474397	0.154	0.055	1	1.5855043929487552e-6	0.20924947587290865	0.225	0.041	0.030500348007155204	0.024366199801935717	3.17100627207333e-6	unassigned-LEC
Agfg1	0.016702226941633633	0.3961554846938119	0.634	0.444	1	0.024369184224173755	0.2282816666075378	0.742	0.411	1	0.024369184224173755	0.03312548949845743	Marco_LEC
Cpsf7	0.00163893671826415	0.30363679299502155	0.429	0.073	1	0.02450550091749393	0.2142242187571687	0.478	0.2	1	0.02450550091749393	0.003275187322961825	Macrophages
Satb1	0.024665992412049913	0.16676364531244905	0.238	0.049	1	0.008989751865715651	0.32899604862184306	0.261	0.029	1	0.024665992412049913	0.017898688092824157	Macrophages
Herc6	0.024665992412049913	0.21569251313918691	0.238	0.049	1	0.020585653044277067	0.2987672743646602	0.217	0.029	1	0.024665992412049913	0.040747536977294774	Macrophages
Rmdn3	0.0037373473499929333	0.22545624563463892	0.268	0.044	1	0.024682036536297608	0.19053088198108198	0.258	0.107	1	0.024682036536297608	0.007460726934771369	Marco_LEC
Nfkb1	0.021621618419309877	0.3457371287704795	0.571	0.293	1	0.02469511964334923	0.2973706252654955	0.739	0.4	1	0.02469511964334923	0.04277574245554951	Macrophages
Dhdds	0.02480386778343381	0.1555385332173913	0.195	0.044	1	0.00145948277962115	0.16104587707980106	0.355	0.107	1	0.02480386778343381	0.0029168354692582906	Marco_LEC
Snhg9	0.024829268073252992	0.23647784069946923	0.366	0.156	1	2.0118985891588002e-5	0.20223840974601479	0.419	0.098	0.3870289315964784	0.024829268073252992	4.0237567009582666e-5	Marco_LEC
Mfsd1	0.02489483850386068	0.3128950562265322	0.429	0.171	1	0.014758775817554708	0.26259448913923666	0.609	0.2	1	0.02489483850386068	0.02929973017147659	Macrophages
Gla	0.024897589045953152	0.19364470867439987	0.463	0.2	1	0.0017899240562161975	0.2876888382663107	0.516	0.214	1	0.024897589045953152	0.003576644284305375	Marco_LEC
Adprm	0.004420814694514511	0.16974992224411709	0.19	0	1	0.025063677052390737	0.15573134536112707	0.261	0.057	1	0.025063677052390737	0.008822085786465785	Macrophages
Rtp4	0.02510198046857507	0.17928658503138734	0.308	0.173	1	4.634999401410119e-5	0.15025488045911764	0.287	0.128	0.8916348348492646	0.02510198046857507	9.269783970625731e-5	T cells
Gbp6	0.025132805359046797	0.19440855061157034	0.319	0.189	1	8.149588507562679e-6	0.39425304132289385	0.375	0.094	0.15677363411998324	0.025132805359046797	1.629911059933252e-5	cLEC
Ifi203	0.0252144002684472	0.34530586268070385	0.293	0.111	1	3.9251202695364307e-4	0.19404514269018697	0.355	0.089	1	0.0252144002684472	7.848699882159832e-4	Marco_LEC
Map4k4	0.025245894955812954	0.30345507051994974	0.619	0.268	1	2.5948170383908477e-4	0.57935128960337	0.783	0.343	1	0.025245894955812954	5.188960769235424e-4	Macrophages
Tapbp	0.025267121207713794	0.1969731794037427	0.681	0.615	1	4.157784008209825e-4	0.4391002228790094	0.594	0.291	1	0.025267121207713794	8.313839299633757e-4	cLEC
Smn1	0.025280525812848075	0.1603579774624295	0.429	0.146	1	0.002402982713740144	0.24864635847794136	0.478	0.114	1	0.025280525812848075	0.004800191101557756	Macrophages
Mga	0.02532839684732605	0.16424195271830574	0.381	0.122	1	0.01138667931849331	0.3637422742415447	0.565	0.229	1	0.02532839684732605	0.02264370217108442	Macrophages
Gpbp1l1	0.004890100114897312	0.23121328790402207	0.381	0.073	1	0.025413559123009605	0.18786874765575512	0.565	0.229	1	0.025413559123009605	0.009756287150660901	Macrophages
Rnf19a	0.025522451412078193	0.3345546865909265	0.286	0.073	1	0.01084443034590175	0.17145262380346188	0.304	0.057	1	0.025522451412078193	0.021571259022276388	Macrophages
Rps6ka3	0.025522451412078193	0.15408810279302715	0.286	0.073	1	0.012000130311047241	0.1531889350738243	0.565	0.2	1	0.025522451412078193	0.02385625749461236	Macrophages
Fam49a	0.003961768450635774	0.26030127157838845	0.381	0.073	1	0.02560402111514784	0.4161585358477086	0.609	0.286	1	0.02560402111514784	0.007907841292015097	Macrophages
Dync1i2	0.025686553344222447	0.3052316823482467	0.571	0.268	1	8.352826846204604e-4	0.506988212588604	0.783	0.4	1	0.025686553344222447	0.0016698676720776945	Macrophages
Nedd9	0.0027954022723346685	0.26113560176444706	0.476	0.122	1	0.0258099456106827	0.15626303295706112	0.522	0.2	1	0.0258099456106827	0.005582990270805162	Macrophages
Limd1	0.00561321441668155	0.31891986214117096	0.571	0.22	1	0.0258099456106827	0.2798189330314161	0.522	0.2	1	0.0258099456106827	0.011194920657275459	Macrophages
Serpina3g	0.0041087130522250445	0.4703745039753616	0.683	0.489	1	0.026022879914850798	0.2994259350378453	0.774	0.491	1	0.026022879914850798	0.008200544581504564	Marco_LEC
Ndufb3	0.026080760082928176	0.3014389589435824	0.634	0.422	1	0.004824683256982236	0.2771026210738331	0.71	0.393	1	0.026080760082928176	0.009626088945434265	Marco_LEC
C1ra	0.026175516396339485	0.29763056629773543	0.488	0.244	1	0.007723133194811895	0.29423685500708485	0.419	0.205	1	0.026175516396339485	0.015386619603278988	Marco_LEC
Pirb	0.004887005002600484	0.48233492378670917	0.619	0.244	1	0.026216566240662795	0.31979515626533234	0.565	0.257	1	0.026216566240662795	0.009750127187305523	Macrophages
Tet2	0.012463369943733019	0.28945505552249395	0.429	0.122	1	0.026216566240662795	0.30965679745799396	0.565	0.257	1	0.026216566240662795	0.024771404297111697	Macrophages
Itgal	0.02623577726534939	0.3716351569042973	0.524	0.244	1	0.0059776350539153455	0.47064519552228135	0.783	0.371	1	0.02623577726534939	0.011919537986992891	Macrophages
Znfx1	0.02643876963712062	0.22243609678362392	0.366	0.178	1	0.017508843547719196	0.16949248216572127	0.323	0.134	1	0.02643876963712062	0.0347111274930599	Marco_LEC
Ppic	0.018237147946951415	0.3426714905051388	0.683	0.422	1	0.026450545348898784	0.23656637078564824	0.774	0.455	1	0.026450545348898784	0.03614170232866383	Marco_LEC
Znfx1	0.007627057178088371	0.24696287954552038	0.286	0.049	1	0.02683524369636072	0.3168963621339232	0.261	0.057	1	0.02683524369636072	0.01519594235497892	Macrophages
Nub1	0.026944030730522837	0.18116106174679064	0.619	0.293	1	0.009170433563230886	0.3629261438247287	0.565	0.257	1	0.026944030730522837	0.018256770274724138	Macrophages
Mink1	0.027025745725549423	0.17847379758655751	0.333	0.098	1	0.007873966476969928	0.35302334982231187	0.435	0.114	1	0.027025745725549423	0.015685933605859407	Macrophages
Gch1	0.027025745725549423	0.2735430395821798	0.333	0.098	1	0.024258222847733747	0.22544275046086235	0.478	0.171	1	0.027025745725549423	0.047927984319737174	Macrophages
Ppid	6.67344707347504e-4	0.24558730987950186	0.381	0.049	1	0.027082115184200797	0.3283680819243146	0.478	0.2	1	0.027082115184200797	0.0013342440657365835	Macrophages
Ell2	0.011352132919385817	0.28490303824537344	0.333	0.073	1	0.027149163187881385	0.15040821897529583	0.435	0.143	1	0.027149163187881385	0.02257539491695224	Macrophages
H2-Q4	0.02716910992155783	0.26454013560543765	0.688	0.687	1	0.002534548306073177	0.5175388346370051	0.6	0.217	1	0.02716910992155783	0.005062672677030536	Valve
Map3k8	0.005337758732067813	0.41921826216463143	0.571	0.195	1	0.027180791598362026	0.310390099408308	0.696	0.371	1	0.027180791598362026	0.010647025795853863	Macrophages
Gnl3	0.027549225413689434	0.215277492380821	0.524	0.22	1	0.0258099456106827	0.2827683312933618	0.522	0.2	1	0.027549225413689434	0.05095373792893901	Macrophages
