gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	cell_type_2
Rara	0.0032948757361518513	0.37327044607868004	0.591	0.195	1	0.01857525437198906	0.28482476700953174	0.609	0.289	1	0.01857525437198906	0.0065788952661870225	Macrophages
Znfx1	0.009896221203217525	0.23540055452037645	0.273	0.049	1	0.01895554953644065	0.3209853875939892	0.261	0.053	1	0.01895554953644065	0.019694507212332034	Macrophages
Gpbp1l1	0.006666604537536983	0.21838094132401914	0.364	0.073	1	0.018976682064637287	0.20215429479364466	0.565	0.237	1	0.018976682064637287	0.013288765459014055	Macrophages
Ndufaf2	0.002952032932850398	0.28334669849456406	0.273	0.024	1	0.019138427790518244	0.17503756086109462	0.304	0.079	1	0.019138427790518244	0.005895351367264162	Macrophages
Nkiras2	0.0038466360931547093	0.2204280214622376	0.318	0.049	1	0.019637978431675435	0.24998516232888965	0.391	0.132	1	0.019637978431675435	0.007678475577076255	Macrophages
Pdzd8	0.018886583579797177	0.24919810754162844	0.409	0.122	1	0.019637978431675435	0.2854700640637913	0.391	0.132	1	0.019637978431675435	0.0374164641202777	Macrophages
Pirb	0.007873282981586209	0.452457958039555	0.591	0.244	1	0.019670542971192417	0.33400028742741383	0.565	0.263	1	0.019670542971192417	0.01568457737826429	Macrophages
Rell1	0.019852628224098934	0.3572222532928011	0.545	0.244	1	0.004320363466967882	0.31684372335231253	0.609	0.237	1	0.019852628224098934	0.008622061393449053	Macrophages
Ppp2r1a	0.02072086551479142	0.24711448057084245	0.5	0.22	1	0.001067316432895832	0.5541591766765666	0.696	0.237	1	0.02072086551479142	0.0021334937014237357	Macrophages
Emc7	0.020767630026292675	0.2689474536854518	0.545	0.244	1	0.003786762970631136	0.39910416447316144	0.652	0.237	1	0.020767630026292675	0.007559186367466529	Macrophages
Srgn	0.020798382868287554	0.1771594924418013	0.628	0.587	1	5.745573528507272e-7	0.30274112407909315	0.686	0.438	0.01105275979678944	0.020798382868287554	1.149114375585303e-6	LEC
Bsg	1.7112843614777558e-4	0.6494990365891578	0.773	0.341	1	0.020832884254120537	0.337493623178841	0.826	0.474	1	0.020832884254120537	3.422275873538926e-4	Macrophages
Ccdc186	0.021228401912883117	0.17599507226358638	0.364	0.098	1	0.014016156449290733	0.33304943737003406	0.478	0.158	1	0.021228401912883117	0.027835860256970473	Macrophages
Ogt	0.021414401935203276	0.2730017948559187	0.636	0.293	1	0.01728372521760599	0.33689770821364123	0.565	0.237	1	0.021414401935203276	0.03426872327781427	Macrophages
Nucb1	0.021490604596079044	0.3647991946184632	0.455	0.22	1	0.009680750026867373	0.3215984388298842	0.696	0.316	1	0.021490604596079044	0.01926778313265205	Macrophages
Sertad1	0.021633604644262044	0.2963050133760223	0.455	0.171	1	0.008003852124364368	0.369645686483	0.652	0.342	1	0.021633604644262044	0.015943642599900047	Macrophages
Rnf187	0.020116211814043577	0.37466412787950887	0.682	0.341	1	0.02235269112399444	0.2624716280077995	0.696	0.342	1	0.02235269112399444	0.03982776165033969	Macrophages
Prep	0.01141957534079397	0.19991458367723838	0.273	0.049	1	0.02240890625856411	0.1813029059591031	0.348	0.105	1	0.02240890625856411	0.02270874398062388	Macrophages
Tet2	0.006302866626453451	0.32526439927498363	0.455	0.122	1	0.022530220920696755	0.31254149163262923	0.565	0.263	1	0.022530220920696755	0.012566007125196036	Macrophages
Ypel5	0.022708451481869736	0.33805827478633355	0.545	0.244	1	0.0034765198417602877	0.361724736852147	0.609	0.237	1	0.022708451481869736	0.006940953493310425	Macrophages
Dennd5a	0.022823701252650087	0.2754776352279073	0.636	0.268	1	0.006922157732711749	0.42792831729069924	0.652	0.342	1	0.022823701252650087	0.013796399197746962	Macrophages
Tsc22d3	0.023295951964233556	0.4001340303875484	0.5	0.244	1	4.449668872862009e-5	0.6988238636828787	0.652	0.158	0.8559828010724647	0.023295951964233556	8.899139750193241e-5	Macrophages
Lrp10	0.014272360339507814	0.390304784232586	0.455	0.195	1	0.02387905640009796	0.3149646031915736	0.739	0.368	1	0.02387905640009796	0.028341020409354867	Macrophages
Zfp106	0.01631469321107494	0.45819786663887735	0.591	0.268	1	0.024114348920910116	0.26154197643757104	0.609	0.316	1	0.024114348920910116	0.0323632172075784	Macrophages
Pdcd6	0.004797063158012754	0.3394115669998704	0.591	0.22	1	0.024312974288876566	0.22272934781578896	0.696	0.342	1	0.024312974288876566	0.009571114501083547	Macrophages
Lbr	0.015271571176768587	0.25036653658960745	0.455	0.171	1	0.024631642630417797	0.2925822165635714	0.565	0.263	1	0.024631642630417797	0.03030992146733006	Macrophages
Rbm38	0.02479797116543356	0.2728401156666165	0.318	0.098	1	0.01385042240565618	0.15322503412408356	0.435	0.132	1	0.02479797116543356	0.02750901061049725	Macrophages
Gle1	0.008850712412105752	0.2832213529741173	0.318	0.073	1	0.0250594910919116	0.18192543806056183	0.348	0.105	1	0.0250594910919116	0.0176230897140097	Macrophages
Pes1	0.025134560370996352	0.19372102600880092	0.409	0.146	1	0.012401903824596218	0.2098330285858394	0.435	0.132	1	0.025134560370996352	0.02465000043071791	Macrophages
Adcy7	0.009532500733181402	0.250056292774627	0.545	0.195	1	0.02514870514822275	0.2959426550380513	0.478	0.211	1	0.02514870514822275	0.0189741328961347	Macrophages
Itpk1	0.025160386622998552	0.17631758393700597	0.273	0.073	1	0.0017024017649723664	0.32861650214435245	0.435	0.079	1	0.025160386622998552	0.0034019053581753533	Macrophages
Tpm4	0.02537944864219246	0.3880592028354975	0.591	0.293	1	0.014906982409843115	0.3765901417776787	0.739	0.421	1	0.02537944864219246	0.029591746695118857	Macrophages
Abhd17b	0.025594812199731483	0.31605842515058336	0.364	0.122	1	0.006158037119933456	0.33211440009529264	0.478	0.158	1	0.025594812199731483	0.01227815281869643	Macrophages
Taf5l	0.002132999947552433	0.19558635782620437	0.364	0.049	1	0.02591964442986092	0.22494552139103463	0.304	0.079	1	0.02591964442986092	0.004261450206328609	Macrophages
Tmem59	0.026059369268129413	0.3758880771948159	0.636	0.341	1	0.01832473757667948	0.39386714562769587	0.739	0.447	1	0.026059369268129413	0.036313679146104796	Macrophages
Sla	0.011223719681507607	0.31333669308335055	0.455	0.146	1	0.026095088829710403	0.2516720263996709	0.565	0.237	1	0.026095088829710403	0.022321467479526146	Macrophages
Limd1	0.008770878527186332	0.2954382393233208	0.545	0.22	1	0.026415882173809687	0.2744943714947511	0.522	0.211	1	0.026415882173809687	0.017464828744234013	Macrophages
Sf3a2	0.016676439942036225	0.20838715506318162	0.409	0.146	1	0.02648370552757883	0.18863944615776024	0.348	0.105	1	0.02648370552757883	0.0330747762349321	Macrophages
Nfya	0.025594812199731483	0.30250922268085617	0.364	0.122	1	0.02648370552757883	0.18891635980682772	0.348	0.105	1	0.02648370552757883	0.05053452998792344	Macrophages
Sp110	0.002916613572178948	0.4299600987451871	0.545	0.195	1	0.026597018727180812	0.2652428441814744	0.652	0.316	1	0.026597018727180812	0.0058247205096284786	Macrophages
Ogfr	0.026743118793954964	0.31995391539579976	0.455	0.195	1	0.012565511801150106	0.25635538213268505	0.652	0.263	1	0.026743118793954964	0.024973131515475363	Macrophages
Lsm3	0.028069693031527652	0.22647153350265972	0.409	0.171	1	0.011731054996034196	0.2243450376457043	0.522	0.184	1	0.028069693031527652	0.02332449234074841	Macrophages
Prrc2a	0.028263530276272666	0.2439489821242673	0.545	0.244	1	0.0012423224536774488	0.4263641727274621	0.609	0.211	1	0.028263530276272666	0.0024831015422759873	Macrophages
Kdm7a	0.028463783371146627	0.2900066841672088	0.5	0.22	1	0.0026233452666051893	0.4401196215193124	0.696	0.316	1	0.028463783371146627	0.0052398085928225605	Macrophages
Nr3c1	0.028973564884625304	0.15311982630784715	0.5	0.195	1	3.261230576022352e-4	0.5021401310961451	0.739	0.237	1	0.028973564884625304	6.521397589557706e-4	Macrophages
Pde4b	0.02917456567838637	0.40003484379898974	0.545	0.268	1	0.0010234075924669256	0.5982003093196582	0.826	0.342	1	0.02917456567838637	0.002045767821833532	Macrophages
Bptf	0.02917456567838637	0.33373291739405747	0.545	0.268	1	0.020812891536158524	0.35885490790407515	0.565	0.237	1	0.02917456567838637	0.04119260661822115	Macrophages
Dusp11	0.02917456567838637	0.3231113951338099	0.545	0.268	1	0.021884643683597094	0.2728557451735045	0.652	0.368	1	0.02917456567838637	0.04329034973803618	Macrophages
Tfe3	0.029920141491450773	0.2753422464270498	0.364	0.122	1	0.02261505761993248	0.21640789511527161	0.478	0.184	1	0.029920141491450773	0.044718674408712106	Macrophages
Bcl7b	0.0025162409687596887	0.20777536804174276	0.455	0.098	1	0.029983684766877138	0.1812087283496836	0.609	0.289	1	0.029983684766877138	0.005026150468906515	Macrophages
Satb1	0.03025315414153058	0.158163316353238	0.227	0.049	1	0.006096718882100798	0.3315399796450546	0.261	0.026	1	0.03025315414153058	0.012156267783074234	Macrophages
Klf13	0.005093218213895111	0.51611571066095	0.636	0.293	1	0.030489689278552154	0.346954162709755	0.652	0.368	1	0.030489689278552154	0.01016049555601587	Macrophages
Ly9	0.030609689246133238	0.2127897044159827	0.409	0.146	1	0.018143586593984715	0.18689858998574033	0.435	0.132	1	0.030609689246133238	0.035957983453476006	Macrophages
Bst2	0.03093053188276344	0.2296470305600935	0.545	0.437	1	4.7333345007686194e-8	0.35268175136841895	0.676	0.427	9.105515579128594e-4	0.03093053188276344	9.466668777492683e-8	T cells
Kras	0.020767630026292675	0.29155001281943993	0.545	0.244	1	0.031070525281071223	0.2849657492721453	0.609	0.316	1	0.031070525281071223	0.041103965595676376	Macrophages
Rab1a	0.031241172257957108	0.24343971548975057	0.591	0.293	1	0.015286163915612596	0.34863429562199055	0.783	0.342	1	0.031241172257957108	0.030338661023970214	Macrophages
Zwint	0.0017812953509267026	0.2517486676212648	0.409	0.073	1	0.03144570979849431	0.16927532581664567	0.391	0.132	1	0.03144570979849431	0.0035594176887261716	Macrophages
Mlx	0.0309769232782337	0.21030194532259552	0.318	0.098	1	0.03150367448547911	0.17023027310266708	0.478	0.184	1	0.03150367448547911	0.060994276780681825	Macrophages
Itgb2	0.009223096244016226	0.3524662485659379	0.545	0.22	1	0.031558035605322804	0.3197242191440678	0.739	0.395	1	0.031558035605322804	0.01836112698370607	Macrophages
Zbtb7a	0.012056838507274315	0.3961940850083953	0.636	0.293	1	0.031626540319655075	0.2510255925730548	0.652	0.342	1	0.031626540319655075	0.023968309659758137	Macrophages
Osbpl8	0.0045497634545471925	0.3339373721486181	0.455	0.146	1	0.03185599140251232	0.2628781696149512	0.435	0.184	1	0.03185599140251232	0.009078826561602055	Macrophages
Rbm42	0.016534247562549537	0.21563898052261082	0.5	0.195	1	0.03249841520501949	0.20215365673996255	0.565	0.237	1	0.03249841520501949	0.032795113782639405	Macrophages
Rab5a	0.01609506249033574	0.31812452684611786	0.591	0.244	1	0.03282529294705877	0.20579825438996324	0.739	0.395	1	0.03282529294705877	0.03193107394410367	Macrophages
Serinc3	0.0021068037635058406	0.564687200467104	0.864	0.463	1	0.032974564187173316	0.3307799076683211	0.957	0.605	1	0.032974564187173316	0.0042091689049137595	Macrophages
Mga	0.03314080987782724	0.15361769887739313	0.364	0.122	1	0.012355992170208496	0.3578925370302699	0.565	0.237	1	0.03314080987782724	0.024559313797906733	Macrophages
Ppid	9.747781906533942e-4	0.23441245606517722	0.364	0.049	1	0.033144532989545804	0.3188690581078438	0.478	0.211	1	0.033144532989545804	0.0019486061887858145	Macrophages
Cpsf7	0.0023634024562917393	0.28693079506649816	0.409	0.073	1	0.033144532989545804	0.20221475424183163	0.478	0.211	1	0.033144532989545804	0.004721219241413073	Macrophages
Gatad1	0.014630728067522344	0.1979921043520598	0.455	0.146	1	0.03360238426133904	0.22095988985469253	0.522	0.237	1	0.03360238426133904	0.029047397931258916	Macrophages
Tnrc18	0.03393012171290109	0.22933653995449577	0.409	0.171	1	0.02420540258466609	0.2674255531617345	0.609	0.263	1	0.03393012171290109	0.04782490365504642	Macrophages
Brd4	0.034172441545262756	0.26966465303502135	0.636	0.317	1	0.017493221550247438	0.3421817284789277	0.652	0.342	1	0.034172441545262756	0.03468043030028884	Macrophages
Gpbp1	0.008009031201410598	0.40382682721043994	0.636	0.268	1	0.034400257297254995	0.28944167638900303	0.696	0.368	1	0.034400257297254995	0.015953917822036034	Macrophages
Madd	0.034522762233102244	0.22065645637504372	0.227	0.049	1	0.01720189965552585	0.18672395018625096	0.435	0.132	1	0.034522762233102244	0.03410789395929291	Macrophages
Mink1	0.03453356589828686	0.16757011334556238	0.318	0.098	1	0.0045366748247505145	0.3608938710299716	0.435	0.105	1	0.03453356589828686	0.0090527682310355	Macrophages
Gch1	0.03453356589828686	0.25825974778303623	0.318	0.098	1	0.02611521429794991	0.22604421716819936	0.478	0.184	1	0.03453356589828686	0.051548424178071976	Macrophages
Psen1	0.008063326327328769	0.4327182189573896	0.591	0.268	1	0.03459627387163077	0.15944415435902654	0.522	0.211	1	0.03459627387163077	0.016061635423196552	Macrophages
Pygl	0.034857152084014235	0.3162992995818421	0.364	0.146	1	0.024899735656615345	0.20454206596350122	0.478	0.184	1	0.034857152084014235	0.049179474477461356	Macrophages
Hat1	0.005602126388223305	0.2141339593817257	0.455	0.122	1	0.034982569181837196	0.2033181122559888	0.435	0.184	1	0.034982569181837196	0.011172868956376984	Macrophages
Tmem50a	0.0354339408057103	0.365561785690121	0.682	0.39	1	0.03280911356034153	0.3319569994723435	0.783	0.5	1	0.0354339408057103	0.06454178918806766	Macrophages
Dipk1a	0.005654757467158943	0.21944296106575198	0.5	0.146	1	0.03625399242136371	0.2286450341884914	0.478	0.211	1	0.03625399242136371	0.011277538652305498	Macrophages
Elf1	0.03655332552805907	0.34466834434914273	0.591	0.317	1	0.01053379588975652	0.41400426831396475	0.696	0.342	1	0.03655332552805907	0.020956630923666	Macrophages
Pilrb1	0.027867307483763135	0.18233655496537574	0.182	0.024	1	0.036581512719060835	0.2274745839830078	0.348	0.105	1	0.036581512719060835	0.05495802814113167	Macrophages
Lage3	0.036653695931295346	0.1532473191963412	0.364	0.122	1	0.02911758391845112	0.16009144326606994	0.348	0.132	1	0.036653695931295346	0.057387334143654184	Macrophages
Map4k4	0.03678326297624589	0.27729867578956097	0.591	0.268	1	3.6115762370312894e-4	0.5548132459925638	0.783	0.342	1	0.03678326297624589	7.221848125770993e-4	Macrophages
Trafd1	0.011798560948730703	0.39883531259387306	0.455	0.171	1	0.0370670062377606	0.28134570954212934	0.565	0.289	1	0.0370670062377606	0.023457915857000484	Macrophages
Setd2	0.03744870789848777	0.34939051844333496	0.545	0.268	1	0.03360238426133904	0.21889630360324236	0.522	0.237	1	0.03744870789848777	0.0660756482946314	Macrophages
Itgal	0.037571376489328186	0.3434246540024711	0.5	0.244	1	0.0038494156675240834	0.4894290066211985	0.783	0.368	1	0.037571376489328186	0.007684013334066784	Macrophages
Ncor1	0.03337801035319952	0.35976326245295553	0.682	0.415	1	0.037643629395899283	0.29721689063372614	0.783	0.421	1	0.037643629395899283	0.06564192913126074	Macrophages
Arrb2	0.008540560929359377	0.22799937575680157	0.455	0.146	1	0.03789979933975002	0.3489343999695044	0.478	0.211	1	0.03789979933975002	0.017008180677730658	Macrophages
Isg15	0.03806249138855723	0.15790414138847286	0.325	0.184	1	2.516772870285924e-8	0.2658968981068372	0.388	0.153	4.841515970569032e-4	0.03806249138855723	5.033545677230376e-8	T cells
Leng8	0.025134560370996352	0.21186317951001113	0.409	0.146	1	0.03836746450909138	0.19780819882357162	0.435	0.184	1	0.03836746450909138	0.04963737461694946	Macrophages
Irf9	0.03841590301254369	0.2476725298073306	0.364	0.146	1	0.0039427101080558415	0.3499403849832275	0.609	0.211	1	0.03841590301254369	0.00786987525311552	Macrophages
Faf2	0.03843337659167485	0.22140357957831375	0.318	0.098	1	8.347892531883947e-4	0.25727979975937826	0.391	0.053	1	0.03843337659167485	0.0016688816332795513	Macrophages
Gnl3	0.038580219598212784	0.19414854682080168	0.5	0.22	1	0.02299380841330269	0.2876152929555423	0.522	0.211	1	0.038580219598212784	0.04545890160125771	Macrophages
Pxk	0.019096612824854135	0.29935045767987695	0.5	0.195	1	0.03862662714283527	0.31526264808588533	0.565	0.289	1	0.03862662714283527	0.03782854502832589	Macrophages
Tmpo	0.03891738818580592	0.30253702623142575	0.636	0.366	1	0.01399966951102166	0.29743729645844263	0.652	0.342	1	0.03891738818580592	0.027803348275625493	Macrophages
Eif2ak1	0.038985132082490985	0.1638698142054545	0.409	0.171	1	0.03825334137596907	0.2217949808166956	0.522	0.237	1	0.038985132082490985	0.0750433646255117	Macrophages
Trappc4	0.03392121834871541	0.23056514747244344	0.5	0.22	1	0.039312047783881254	0.27032112659002067	0.696	0.395	1	0.039312047783881254	0.0666917876431696	Macrophages
Ube2e1	0.029446373779777636	0.18782398035692313	0.409	0.171	1	0.039440861927183275	0.21538192265046593	0.522	0.211	1	0.039440861927183275	0.05802565863077691	Macrophages
Ranbp9	0.012201560793804155	0.16744980512260071	0.409	0.122	1	0.03960872932176623	0.16415308640817974	0.478	0.211	1	0.03960872932176623	0.024254243501803413	Macrophages
Nub1	0.03977492777058622	0.16011477249167266	0.591	0.293	1	0.009160949198425193	0.3594154589097224	0.565	0.263	1	0.03977492777058622	0.01823797540663425	Macrophages
Marc2	0.04012166644852851	0.3557533367036601	0.455	0.195	1	0.010631307358511888	0.34210085599592144	0.696	0.316	1	0.04012166644852851	0.021149590020872636	Macrophages
Selenot	0.002950908720355945	0.4006761001085091	0.591	0.22	1	0.04019090565532245	0.28673386950071006	0.652	0.342	1	0.04019090565532245	0.005893109578436018	Macrophages
Pcnx	0.040519745940206846	0.23208152245617664	0.318	0.098	1	0.006129082409829221	0.26703046826921584	0.478	0.132	1	0.040519745940206846	0.01222059916847196	Macrophages
Dync1h1	0.025663887730643573	0.31692117367845984	0.545	0.268	1	0.04114460706274755	0.32232686391346	0.565	0.263	1	0.04114460706274755	0.05066914032783607	Macrophages
Csk	0.02051779698102579	0.3078846853944639	0.636	0.293	1	0.041299379964119455	0.2620544600902584	0.609	0.316	1	0.041299379964119455	0.040614613969097	Macrophages
Tbc1d23	0.003793261381716669	0.3007334324725891	0.409	0.098	1	0.04138262019976611	0.18311268087887844	0.478	0.211	1	0.04138262019976611	0.007572133931523316	Macrophages
Atp11b	0.04150274503591068	0.17309367976969978	0.455	0.171	1	0.005826156142244225	0.300559900369383	0.652	0.316	1	0.04150274503591068	0.01161836818909464	Macrophages
Trappc12	0.03453356589828686	0.2503692490077998	0.318	0.098	1	0.04223108439878976	0.1616512124333557	0.304	0.105	1	0.04223108439878976	0.0678745646229224	Macrophages
Herc6	0.03025315414153058	0.2050446352563079	0.227	0.049	1	0.04235524749177043	0.2930333101023718	0.217	0.053	1	0.04235524749177043	0.059591054947549967	Macrophages
Ppp3ca	0.04256610792716369	0.31294220075067675	0.5	0.244	1	0.006908204082495765	0.39908193371436573	0.739	0.395	1	0.04256610792716369	0.013768684881346117	Macrophages
Adprm	0.005437231610393894	0.16245223184994337	0.182	0	1	0.04274140234104371	0.15029755537947687	0.261	0.079	1	0.04274140234104371	0.010844899733202728	Macrophages
Clcn4	0.013571172938101617	0.16322630930787677	0.5	0.171	1	0.04298104142745534	0.20247536947196906	0.478	0.237	1	0.04298104142745534	0.026958169141287385	Macrophages
Ifitm3	0.015444511023739022	0.5444671399585137	0.636	0.317	1	0.043024232445831506	0.39766689366106367	0.957	0.579	1	0.043024232445831506	0.030650489126715644	Macrophages
Kmt2e	0.04316264031379712	0.17856282640809035	0.591	0.268	1	0.009564219001544583	0.3452734110292842	0.739	0.421	1	0.04316264031379712	0.01903696371797967	Macrophages
Maea	0.018597934338318665	0.24777184406786149	0.318	0.098	1	0.04322333615653591	0.22752690357764427	0.478	0.211	1	0.04322333615653591	0.036849985514984925	Macrophages
Coq2	0.002858545048462132	0.21343416203740664	0.455	0.122	1	0.04357897428288176	0.19477714355413014	0.391	0.158	1	0.04357897428288176	0.0057089188171301755	Macrophages
Hmox2	0.03616461132844497	0.15261684136538983	0.5	0.195	1	0.04364397684993473	0.26300397826364086	0.565	0.289	1	0.04364397684993473	0.07102134354435245	Macrophages
Plec	0.01578639488695963	0.332844567442773	0.545	0.244	1	0.0439646211341885	0.190400523109523	0.435	0.184	1	0.0439646211341885	0.031323579510392226	Macrophages
Acsl4	0.04433049670173363	0.1696798339467497	0.364	0.146	1	0.039638548503088906	0.24766446290602306	0.391	0.158	1	0.04433049670173363	0.07770588247874609	Macrophages
Arid5b	0.012256626988593028	0.18710754123239542	0.273	0.049	1	0.04443322440092635	0.3003622888996862	0.348	0.158	1	0.04443322440092635	0.024363029072048556	Macrophages
Rest	0.04450159696406024	0.31167005376449175	0.318	0.122	1	0.007640721248158986	0.2506091189950753	0.522	0.158	1	0.04450159696406024	0.0152230618751259	Macrophages
R3hdm2	0.008868408531647727	0.3346429356450027	0.591	0.22	1	0.04469995623145376	0.21871346984520734	0.609	0.316	1	0.04469995623145376	0.017658168393411257	Macrophages
Card19	0.014272360339507814	0.23173820245994065	0.5	0.171	1	0.04469995623145376	0.24940554164660672	0.609	0.316	1	0.04469995623145376	0.028341020409354867	Macrophages
Tuba1c	9.102572469414873e-4	0.603658034755629	0.591	0.195	1	0.044828132631605816	0.35462915729562616	0.739	0.474	1	0.044828132631605816	0.0018196859256273646	Macrophages
Cbx3	0.04484184313298234	0.27568358352393274	0.636	0.317	1	0.02215972864030343	0.17490634000708555	0.609	0.263	1	0.04484184313298234	0.04382840370719498	Macrophages
Arhgap17	0.0325424652154127	0.3343458537641648	0.591	0.268	1	0.04500112155512538	0.2628770554412525	0.652	0.316	1	0.04500112155512538	0.06402591838852906	Macrophages
Zfp131	0.013171518840050193	0.2052019556947773	0.455	0.146	1	0.04513276684986502	0.27571650524101377	0.478	0.211	1	0.04513276684986502	0.026169548771546588	Macrophages
Myo18a	0.04562902256784414	0.23396429894684612	0.5	0.22	1	0.0029625404859387945	0.3194555441158864	0.478	0.132	1	0.04562902256784414	0.005916304325746762	Macrophages
Dtx3l	0.027755906721294542	0.18705043961775897	0.409	0.146	1	0.045670166317831246	0.18272130375375567	0.391	0.158	1	0.045670166317831246	0.054741423084667874	Macrophages
Zc3h15	0.0457958050377189	0.21185788463350252	0.545	0.268	1	0.01993787479206736	0.31563223397629747	0.652	0.342	1	0.0457958050377189	0.039478230732910576	Macrophages
Ghitm	0.04228567673122348	0.30707253237529253	0.545	0.268	1	0.04590771186766557	0.2404103789893839	0.739	0.421	1	0.04590771186766557	0.08278327500582941	Macrophages
Sap30	0.042795562700033284	0.23048557897564467	0.273	0.073	1	0.04597731265053865	0.17679976496703806	0.435	0.184	1	0.04597731265053865	0.08375966521325409	Macrophages
Phkg2	0.00684311351720295	0.5059407492260848	0.409	0.122	1	0.04605687468756063	0.23782252513839286	0.348	0.132	1	0.04605687468756063	0.013639398831796582	Macrophages
Ubn1	0.02216190157999465	0.2775456842298891	0.455	0.195	1	0.04606918110983567	0.19983267686412592	0.696	0.342	1	0.04606918110983567	0.04383265327834792	Macrophages
Pik3cd	0.04619899230040404	0.1849649349563668	0.5	0.244	1	0.005678919543786993	0.3847496853047866	0.565	0.211	1	0.04619899230040404	0.011325588960389182	Macrophages
Ddx46	0.04619899230040404	0.3227341317025978	0.5	0.244	1	0.04019090565532245	0.2057798211615114	0.696	0.316	1	0.04619899230040404	0.07876650241324988	Macrophages
Ctdnep1	0.04243301480961051	0.1912592286103913	0.409	0.195	1	0.04650238895677802	0.16522047992338018	0.565	0.263	1	0.04650238895677802	0.0830654688733884	Macrophages
Pcf11	0.04655347034482037	0.15028692684275446	0.545	0.244	1	8.799083939624671e-5	0.4866680721926939	0.652	0.184	1	0.04655347034482037	1.7597393640467584e-4	Macrophages
Ssbp4	0.04670849174233731	0.18110366837506817	0.409	0.171	1	0.02740253211282694	0.3436900994563315	0.609	0.316	1	0.04670849174233731	0.05405416545945938	Macrophages
Tmed5	0.04697340135396475	0.36783168442988234	0.636	0.366	1	0.006397904325908761	0.3884194865734194	0.87	0.395	1	0.04697340135396475	0.012754875472054046	Macrophages
Nup214	0.005562013868917418	0.22096907850638856	0.409	0.098	1	0.047199320961481016	0.24482632343840854	0.435	0.211	1	0.047199320961481016	0.011093091739556806	Macrophages
Slc39a7	2.7348820591730166e-4	0.2772719995493539	0.409	0.049	1	0.04728611445896486	0.2402723078066944	0.609	0.263	1	0.04728611445896486	5.469016160358273e-4	Macrophages
Rtp4	0.04736338974424868	0.21077687350646374	0.318	0.098	1	0.028140751851355155	0.27528310400374256	0.391	0.158	1	0.04736338974424868	0.05548960178795075	Macrophages
Taok1	0.04755179444454014	0.17595156338083284	0.5	0.22	1	0.004643629284236945	0.3271134311321786	0.609	0.211	1	0.04755179444454014	0.009265695275544465	Macrophages
Safb2	0.04764098082070154	0.23655175747838525	0.545	0.268	1	0.04243887665821459	0.2520209356213035	0.609	0.342	1	0.04764098082070154	0.08307669506441802	Macrophages
Ptpn6	0.047744338674935695	0.3381011080994214	0.682	0.39	1	0.015585167498930616	0.39452941829604926	0.826	0.474	1	0.047744338674935695	0.030927437551891514	Macrophages
Ddx10	0.022730304790650288	0.3166003123788965	0.409	0.146	1	0.04806705719545564	0.230988463923448	0.435	0.184	1	0.04806705719545564	0.04494394282542472	Macrophages
Htt	0.03396648574138329	0.15104039465746347	0.273	0.073	1	0.04806705719545564	0.30345254262411264	0.435	0.184	1	0.04806705719545564	0.066779249329147	Macrophages
Vps13c	0.009418915954401655	0.16522862963751977	0.455	0.122	1	0.04867257647372441	0.280998088443402	0.391	0.184	1	0.04867257647372441	0.018749115931047233	Macrophages
S100a10	0.03723333947201301	0.42444703595849237	0.409	0.171	1	0.04876010263009783	0.3127663446470018	0.652	0.342	1	0.04876010263009783	0.07308035737578787	Macrophages
Usp3	8.586316289567864e-4	0.3507274005604205	0.455	0.073	1	0.04879264010276464	0.2286622327993081	0.478	0.237	1	0.04879264010276464	0.0017165260096393277	Macrophages
Mrpl43	0.048829029132978645	0.23940323923977083	0.409	0.171	1	0.024089059437348414	0.23456925840199816	0.522	0.211	1	0.048829029132978645	0.047597836090120714	Macrophages
Rbbp8	0.004316049600591026	0.3674943118587227	0.409	0.098	1	0.049210051845853746	0.2679228923460172	0.522	0.237	1	0.049210051845853746	0.008613470917027292	Macrophages
Insig1	0.018206352679078896	0.2870306725724324	0.5	0.195	1	0.049403801263169615	0.26968480196139966	0.522	0.263	1	0.049403801263169615	0.0360812340802828	Macrophages
