gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Nampt	0.008712452695262184	0.22752633418037976	0.604	0.382	1	0.027457446422189235	0.2434280621741659	0.667	0.326	1	0.027457446422189235	0.01734899855855719	cLEC
Taf15	0.021786231650625754	0.2932071726126293	0.286	0.062	1	0.02764977664428501	0.21424697823689953	0.348	0.138	1	0.02764977664428501	0.043097823411716786	Marco_LEC
Mbd1	0.012349435902392744	0.23858385045534636	0.556	0.359	1	0.027869523163163108	0.20273351647247828	0.41	0.241	1	0.027869523163163108	0.024546363237678184	Ccl19lo TRC
Trim47	0.027960561787156647	0.17139992329160025	0.755	0.582	1	0.009683437233073909	0.3584714468884741	0.667	0.348	1	0.027960561787156647	0.01927310550950093	cLEC
Filip1	8.106548653855661e-7	0.22726730257667274	0.524	0.234	0.015594567645422134	0.02802731751563586	0.1738417942934867	0.364	0.208	1	0.02802731751563586	1.621309073609822e-6	CD34+ SC
Tagln2	0.028739884340745397	0.17718324628487214	0.673	0.592	1	3.504076654810486e-4	0.34843840957305305	0.806	0.651	1	0.028739884340745397	7.006925454300693e-4	Nr4a1+ SC
Ccdc47	0.029186200912112898	0.1605889692972315	0.622	0.46	1	1.1224743357687652e-4	0.20161351723928128	0.615	0.266	1	0.029186200912112898	2.244822676674085e-4	Ccl19lo TRC
Col14a1	0.030301899002980474	0.4704445706425658	0.214	0.031	1	0.019871332223337156	0.18932274195786067	0.217	0.057	1	0.030301899002980474	0.03934779460234407	Marco_LEC
Nedd9	0.025954340550614484	0.19526238321617356	0.418	0.281	1	0.030748471157125323	0.17679153698338945	0.484	0.286	1	0.030748471157125323	0.05123505330781171	Nr4a1+ SC
Ppp1r10	0.031604347573506296	0.19919827410445806	0.6	0.46	1	1.9537721088695244e-5	0.28408458888650784	0.744	0.34	0.37584714058323043	0.031604347573506296	3.9075060454845165e-5	Ccl19lo TRC
Bst2	0.0316095377029785	0.22870671493885486	0.776	0.852	1	2.808679745591722e-5	0.5365075677254767	0.955	0.822	0.5403057226594796	0.0316095377029785	5.617280604364313e-5	Collecting
Erh	0.031709057327419736	0.2647903760828048	0.47	0.358	1	0.00584143036763029	0.18919424431407778	0.343	0.156	1	0.031709057327419736	0.01164873842652071	Valve
Tmem128	0.03275933736817644	0.1619872074045693	0.707	0.656	1	0.01704442523770821	0.2330175542414319	0.955	0.699	1	0.03275933736817644	0.03379833804373258	Collecting
Ndrg1	0.025475719476981108	0.20393034812149502	0.774	0.691	1	0.03314649895856654	0.3107674627360473	0.944	0.62	1	0.03314649895856654	0.05030242667109238	cLEC
Dnajb9	0.033172476586171416	0.2080645628622222	0.679	0.536	1	0.019057975189831697	0.25245187606137587	0.667	0.359	1	0.033172476586171416	0.037752743961327155	cLEC
BC005537	0.009577575959201789	0.15493132767230522	0.913	0.833	1	0.033757525782671514	0.18854729854694574	0.971	0.808	1	0.033757525782671514	0.019063421957149308	fLEC
Ly6e	0.014527367135157324	0.19811085454742705	0.855	0.773	1	0.0338250470474919	0.1926059775061828	0.935	0.854	1	0.0338250470474919	0.028843689874434995	Nr4a1+ SC
Helz2	0.03413166081648394	0.1716756148359449	0.58	0.458	1	0.019821254900552993	0.21685584179874118	0.853	0.603	1	0.03413166081648394	0.039249627655273296	fLEC
Bccip	0.03420296988102388	0.20045811518804868	0.6	0.415	1	1.4424503694379122e-6	0.27105744086471695	0.692	0.271	0.027748417756877117	0.03420296988102388	2.8848986582127557e-6	Ccl19lo TRC
Tcaf1	0.0345448380610787	0.16010730238603682	0.556	0.427	1	1.1324970470512673e-4	0.21587201935801534	0.59	0.261	1	0.0345448380610787	2.2648658391463772e-4	Ccl19lo TRC
Frg1	0.021242180367137764	0.16115940096389264	0.491	0.318	1	0.034565260939332695	0.17972964948751027	0.333	0.13	1	0.034565260939332695	0.04203313050752553	cLEC
H2-Q4	0.035244661074178764	0.17917391544555628	0.711	0.565	1	1.0278783631322056e-5	0.2655745164880568	0.821	0.399	0.1977329607157424	0.035244661074178764	2.0557461609251156e-5	Ccl19lo TRC
Chmp4b	0.03613628551959839	0.15488644038051425	0.655	0.562	1	0.004785887629379341	0.2537718418920978	0.839	0.641	1	0.03613628551959839	0.009548870538357634	Nr4a1+ SC
Cd44	0.0363173111385792	0.1603294244781347	0.4	0.265	1	0.020694499162527875	0.22167633389535346	0.645	0.385	1	0.0363173111385792	0.04096073602946788	Nr4a1+ SC
Gns	0.02353075356112234	0.1875703804432462	0.528	0.364	1	0.03638841364794051	0.20536880732595536	0.5	0.239	1	0.03638841364794051	0.04650781075909041	cLEC
Sdc4	0.004479531031704768	0.18688919821942368	0.566	0.345	1	0.03648980209172292	0.21913331522759927	0.444	0.207	1	0.03648980209172292	0.00893899586514553	cLEC
Zbp1	0.03661116920406394	0.2001327670582252	0.652	0.569	1	0.012843134770145696	0.27484023003121605	0.676	0.474	1	0.03661116920406394	0.02552132342956728	fLEC
Arl6ip1	0.007100052954068398	0.17672362816695997	0.879	0.82	1	0.036746690533483846	0.20296603886015196	1	0.836	1	0.036746690533483846	0.01414969515618622	Collecting
Bst2	1.4128656738417249e-5	0.3721718655182915	0.849	0.755	0.2717929696769326	0.03701292909539683	0.30726239422428336	0.778	0.717	1	0.03701292909539683	2.825711385789327e-5	cLEC
Lgals9	0.027116636106769065	0.17575774026562918	0.698	0.573	1	0.03749438474228701	0.33139057031009295	0.611	0.413	1	0.03749438474228701	0.053497960259791213	cLEC
Xaf1	1.6850395261941347e-4	0.3149312829769251	0.725	0.542	1	0.03761083466495923	0.18495374157473082	0.706	0.5	1	0.03761083466495923	3.369795116567789e-4	fLEC
Atp5mpl	0.03798671249291153	0.1852545301887747	0.822	0.726	1	0.004752268439116822	0.23556535889250596	0.897	0.581	1	0.03798671249291153	0.009481952822916218	Ccl19lo TRC
Skp1a	0.03801577041961351	0.4423682930877071	0.429	0.188	1	0.005944986510299211	0.46114576212482555	0.609	0.287	1	0.03801577041961351	0.011854630155990784	Marco_LEC
Psmd2	0.038518702711435024	0.16572782389592766	0.717	0.518	1	0.03427800561149583	0.19213408521691794	0.556	0.283	1	0.038518702711435024	0.06738102955428994	cLEC
Usp18	0.011972801659605492	0.1851158954103924	0.345	0.164	1	0.03887605426197659	0.1603666525175021	0.545	0.315	1	0.03887605426197659	0.023802255339630735	Collecting
Ly6e	0.038903175968360196	0.18575198644186364	0.667	0.603	1	2.3979760618001802e-5	0.24896167814050818	0.831	0.665	0.46129865500850065	0.038903175968360196	4.795894620708435e-5	PvC
Gas7	0.040002579603191576	0.18829138748052687	0.734	0.708	1	5.844896729287338e-4	0.26098569830891283	0.727	0.462	1	0.040002579603191576	0.0011686377176797077	CD34+ SC
Chmp4b	0.040224267391951965	0.2160231341700265	0.778	0.673	1	9.107200899265647e-4	0.2579740737327546	0.846	0.507	1	0.040224267391951965	0.0018206107687709333	Ccl19lo TRC
Rbbp6	0.040429727815549384	0.15594662009898685	0.711	0.577	1	0.004940206707443195	0.2223145097959685	0.692	0.453	1	0.040429727815549384	0.00985600777257413	Ccl19lo TRC
Frmd6	0.003126985688652405	0.28603706647167265	0.655	0.492	1	0.04106763638720714	0.16946952996156495	0.818	0.63	1	0.04106763638720714	0.006244193337807776	Collecting
Ndufs2	0.04129085385774132	0.5476604556719818	0.5	0.281	1	0.024308338136818767	0.3458396434851256	0.565	0.31	1	0.04129085385774132	0.04802578097066362	Marco_LEC
Ube2l6	0.0022225087823165555	0.5698904923707283	0.321	0.031	1	0.04153839995993771	0.22676590321505324	0.391	0.184	1	0.04153839995993771	0.004440078019345636	Marco_LEC
Sult1a1	0.0038872576041487326	0.2499901540778769	0.453	0.236	1	0.04155614984767113	0.23737091810195554	0.444	0.207	1	0.04155614984767113	0.0077594044366164515	cLEC
Cdkn1a	7.349024023236292e-5	0.29140398125605604	0.433	0.25	1	0.041576942458802064	0.15448768178735173	0.493	0.414	1	0.041576942458802064	1.469750796493164e-4	PvC
Actr3	0.04188289550296222	0.24573769764728504	0.689	0.585	1	7.480174923845698e-4	0.3258582129406261	0.821	0.502	1	0.04188289550296222	0.001495475454600226	Ccl19lo TRC
Cd44	0.04197908820714052	0.19330112475104705	0.6	0.435	1	0.002181859429628772	0.22108056452764974	0.615	0.36	1	0.04197908820714052	0.0043589583486868845	Ccl19lo TRC
Procr	0.04269889464830553	0.16917869467674806	0.582	0.452	1	0.021495264094181326	0.15805376574982888	0.689	0.593	1	0.04269889464830553	0.04252848180988406	PvC
Stat1	0.04366744979331932	0.20625968418546953	0.585	0.445	1	0.011175790858854137	0.3419872403254002	0.611	0.304	1	0.04366744979331932	0.02222668341638743	cLEC
Ifih1	0.044060472247827144	0.1850145664978223	0.507	0.347	1	0.015666902961536423	0.1973893026979302	0.618	0.372	1	0.044060472247827144	0.031088354074666657	fLEC
Mien1	4.085495421867277e-4	0.23523091839551302	0.679	0.4	1	0.044077361686801105	0.21095439513063347	0.5	0.272	1	0.044077361686801105	8.169321716450347e-4	cLEC
Iigp1	0.006849990834137175	0.3456797720829833	0.736	0.582	1	0.04468934886454514	0.3225615969027391	0.667	0.424	1	0.04468934886454514	0.01365305929384659	cLEC
Mrps36	0.04489772994143594	0.21140070296870095	0.622	0.431	1	2.655708121606409e-4	0.2026940688769287	0.667	0.325	1	0.04489772994143594	5.3107109646501e-4	Ccl19lo TRC
Pdlim7	0.016658674109822753	0.17088474594216085	0.364	0.231	1	0.04575120874830074	0.17776355387832793	0.452	0.276	1	0.04575120874830074	0.033039836796548226	Nr4a1+ SC
Sec31a	0.045790532814252306	0.16414949111689014	0.644	0.532	1	4.4304644158190066e-4	0.23211510668212232	0.744	0.409	1	0.045790532814252306	8.858965930144028e-4	Ccl19lo TRC
Clec2d	0.04609127161220859	0.19639052069791507	0.822	0.746	1	3.7539866670700056e-6	0.40898426096895935	0.821	0.483	0.0722154415144257	0.04609127161220859	7.507959241724111e-6	Ccl19lo TRC
Hoxa5	0.0011607088239893328	0.22828003018367254	0.358	0.145	1	0.04611143775202734	0.2889474396518351	0.222	0.076	1	0.04611143775202734	0.0023200704030045785	cLEC
Timp3	0.046628558252275076	0.21146287320119783	0.711	0.617	1	0.0021083075231881146	0.3083883630789308	0.821	0.562	1	0.046628558252275076	0.004212170085763898	Ccl19lo TRC
Klf6	0.04765833934001309	0.15219705248586313	0.667	0.587	1	0.001453754087735904	0.19028046173004554	0.797	0.656	1	0.04765833934001309	0.0029053947745241995	PvC
Mrpl23	0.04821463671339851	0.18318845680358264	0.689	0.625	1	0.008341995911366735	0.15173643221444688	0.769	0.493	1	0.04821463671339851	0.01661440292694822	Ccl19lo TRC
Bst2	0.010223177973921943	0.3146831256628615	0.673	0.558	1	0.04862232903260963	0.18262995004586802	0.774	0.625	1	0.04862232903260963	0.02034184257995741	Nr4a1+ SC
Sp3	0.04909914195917237	0.2137869224506083	0.25	0.062	1	0.02764977664428501	0.16209139525988053	0.348	0.138	1	0.04909914195917237	0.05453504314009118	Marco_LEC
Serp1	0.049396629354793484	0.47338392102402005	0.286	0.094	1	0.02426866599449193	0.25859192472356823	0.565	0.287	1	0.049396629354793484	0.047948363839831656	Marco_LEC
Nus1	0.04959651739096161	0.45342650066948215	0.321	0.125	1	0.033734032668318883	0.23943021988313712	0.391	0.184	1	0.04959651739096161	0.06633008037657057	Marco_LEC
Azin1	0.049633902279283416	0.1550285933078997	0.667	0.468	1	0.008485160638128328	0.15391651973229892	0.59	0.335	1	0.049633902279283416	0.016898323325201813	Ccl19lo TRC
Rnf213	0.049761800089467755	0.20551603374733762	0.5	0.377	1	1.0804388442677885e-4	0.45140634750729913	0.818	0.452	1	0.049761800089467755	2.1607609537259567e-4	Collecting
