gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	cell_type_2
Ascc3	4.328518077159251e-89	0.5776957727430274	0.697	0.356	9.11282910784337e-85	1.1402817747347707e-62	0.5159978796284779	0.678	0.4	2.4006352203491125e-58	1.1402817747347707e-62	8.657036154318425e-89	BEC
Actn1	4.987489293452333e-77	0.5407935650553524	0.718	0.411	1.0500161209505196e-72	1.2000848886882026e-62	0.5068926340655853	0.729	0.482	2.5265387161552728e-58	1.2000848886882026e-62	9.974978586904584e-77	BEC
Rps27rt	4.280520175920213e-83	0.42630815058193977	0.764	0.548	9.011779126364825e-79	1.2178735447218105e-62	0.4462462512329732	0.746	0.615	2.5639891737028278e-58	1.2178735447218105e-62	8.561040351840409e-83	FRC
Ran	3.572939466576956e-160	0.5825079830904054	0.915	0.726	7.522109458984465e-156	3.288633142215201e-62	0.3334410654716058	0.878	0.817	6.923559354305662e-58	3.288633142215201e-62	7.145878933153788e-160	FRC
Nmi	3.901497501900555e-148	0.6842158473045687	0.81	0.406	8.213822690751239e-144	3.5542088405976494e-62	0.5019591417412327	0.689	0.441	7.482675872110232e-58	3.5542088405976494e-62	7.802995003801055e-148	FRC
Ece1	4.531692261187381e-62	0.4092027071285236	0.812	0.631	9.540571717477793e-58	2.5403372107634256e-83	0.530321595010205	0.847	0.641	5.34817192982024e-79	4.531692261187381e-62	5.080674421526886e-83	BEC
Smchd1	6.231955227177327e-62	0.4892565627173009	0.697	0.441	1.3120135339776427e-57	1.1588039650706675e-76	0.6189270900313268	0.73	0.454	2.4396299876632764e-72	6.231955227177327e-62	2.3176079301413344e-76	BEC
Plod3	7.720854735495186e-112	0.5164125823301993	0.81	0.568	1.6254715474638017e-107	6.484809934243389e-62	0.46582533913981017	0.726	0.557	1.3652470354562607e-57	6.484809934243389e-62	1.544170947099062e-111	FRC
9930111J21Rik2	4.4278994826979574e-66	0.4968429296451594	0.73	0.447	9.322056780924009e-62	6.978511375262544e-62	0.5402875971636423	0.714	0.446	1.4691859998340233e-57	6.978511375262544e-62	8.855798965395939e-66	BEC
Tent5a	5.305647098876687e-69	0.45783645919864024	0.861	0.64	1.1169978837265088e-64	8.95603735713146e-62	0.5056983353275022	0.824	0.65	1.8855145447968863e-57	8.95603735713146e-62	1.0611294197753357e-68	FRC
Mthfd2	4.277908642408469e-98	0.5926608976102374	0.508	0.06	9.006281064862549e-94	1.520565432446408e-61	0.516505041541102	0.486	0.118	3.201246404929423e-57	1.520565432446408e-61	8.555817284817028e-98	BEC
Aig1	4.725183395401726e-75	0.49401271537109653	0.572	0.204	9.947928602339252e-71	3.4354017332444804e-61	0.489232665216556	0.581	0.233	7.2325512689996045e-57	3.4354017332444804e-61	9.450366790803575e-75	BEC
Marcks	6.745555678572619e-66	0.31485703991440417	0.942	0.849	1.4201418370098935e-61	4.081995231225861e-61	0.28839499733779617	0.945	0.896	8.593824560299805e-57	4.081995231225861e-61	1.3491111357145197e-65	FRC
Pik3r1	9.803136156135453e-93	0.621805315189	0.7	0.367	2.0638542549511968e-88	4.709384428622538e-61	0.5200979826690493	0.713	0.46	9.914667037579029e-57	4.709384428622538e-61	1.960627231227081e-92	BEC
Gm20559	2.248193759033871e-109	0.5884979980694869	0.605	0.097	4.733122320894009e-105	5.5978219060582224e-61	0.5437983692412934	0.513	0.128	1.1785094458824375e-56	5.5978219060582224e-61	4.496387518067776e-109	FRC
Marcks	4.619456391122375e-75	0.549541903699352	0.82	0.551	9.725341540229935e-71	6.316356720605069e-61	0.49691572096565395	0.835	0.631	1.3297825803889852e-56	6.316356720605069e-61	9.238912782244753e-75	BEC
Daxx	1.7737758496367767e-120	0.635026423929288	0.695	0.236	3.734330296240306e-116	9.155808054846302e-61	0.5389457271727351	0.581	0.23	1.9275722697867921e-56	9.155808054846302e-61	3.547551699273565e-120	FRC
Mlkl	3.255313107674757e-93	0.5509299911873776	0.614	0.229	6.853410685587665e-89	1.2744893905346517e-60	0.4825718168081192	0.578	0.263	2.683182513892602e-56	1.2744893905346517e-60	6.5106262153495555e-93	BEC
Mlkl	4.61770008583819e-144	0.6601848003632053	0.704	0.156	9.721643990715142e-140	1.4083810610635344e-60	0.5011850621578989	0.535	0.162	2.965064647857059e-56	1.4083810610635344e-60	9.235400171676338e-144	FRC
Gja4	1.2041881667125088e-96	0.6596170979836986	0.772	0.341	2.5351773473798448e-92	1.9759723719841855e-60	0.5866583178498653	0.752	0.422	4.1600146347383055e-56	1.9759723719841855e-60	2.4083763334249905e-96	FRC
Angpt2	2.290868589096791e-92	0.7248194553489589	0.626	0.223	4.8229656406254743e-88	3.1642175659450337e-60	0.6331563961110398	0.625	0.307	6.661627241584079e-56	3.1642175659450337e-60	4.581737178193631e-92	BEC
Sdc3	4.893740165861772e-78	0.4971585706191123	0.635	0.259	1.030279117118879e-73	6.050720928208621e-60	0.48619853773580557	0.636	0.315	1.273858277015761e-55	6.050720928208621e-60	9.787480331723432e-78	BEC
Socs1	2.424841884565101e-94	0.6029912010750567	0.778	0.453	5.105019619574907e-90	6.790103628889822e-60	0.5559839168361713	0.714	0.439	1.4295205169901741e-55	6.790103628889822e-60	4.84968376913018e-94	FRC
Hdc	1.6123240230942674e-101	0.5145448361723951	0.523	0.064	3.394425765820361e-97	7.055331903675881e-60	0.43992410473193916	0.457	0.086	1.4853590256808833e-55	7.055331903675881e-60	3.2246480461884955e-101	BEC
Psma7	3.3563266983756518e-74	0.3401262134016787	0.883	0.784	7.066074598090259e-70	7.349901630369909e-60	0.3143235164913154	0.882	0.847	1.547374790241777e-55	7.349901630369909e-60	6.712653396751316e-74	FRC
Hk2	2.11043485007612e-77	0.5192120522167611	0.7	0.293	4.443098489865255e-73	8.467920036072247e-60	0.5576600387482241	0.644	0.278	1.7827512051942903e-55	8.467920036072247e-60	4.220869700152193e-77	FRC
Ppa1	5.330181293842851e-147	0.7078598380692046	0.782	0.364	1.1221630677927355e-142	1.05888316472209e-59	0.5036395783227756	0.661	0.425	2.229266726689416e-55	1.05888316472209e-59	1.0660362587685773e-146	FRC
Mbnl1	9.507354511705319e-63	0.441568601869765	0.76	0.517	2.0015833453493206e-58	1.1753100984202983e-59	0.4612583085217171	0.774	0.558	2.474380350204254e-55	1.1753100984202983e-59	1.9014709023410918e-62	BEC
Manf	1.814005143433114e-135	0.6078753387327016	0.896	0.745	3.819025028469735e-131	2.056576784736066e-59	0.3334700034398643	0.875	0.865	4.329711104904839e-55	2.056576784736066e-59	3.628010286866294e-135	FRC
Tmem173	2.2269175682732486e-89	0.5956734281924264	0.668	0.332	4.68832955648567e-85	2.374524486030968e-59	0.5610559911852077	0.644	0.371	4.999086400440997e-55	2.374524486030968e-59	4.453835136546454e-89	FRC
Rapgef5	2.665212180776069e-59	0.46586501860759466	0.738	0.481	5.611071204187858e-55	2.5498120210201594e-59	0.4934047456571621	0.755	0.528	5.3681192478537416e-55	2.665212180776069e-59	5.0996240420402595e-59	BEC
Ddx60	1.6247678740805804e-74	0.4631847422743448	0.542	0.173	3.420623805301846e-70	3.9104420550718586e-59	0.47585530901906514	0.538	0.195	8.232653658542784e-55	3.9104420550718586e-59	3.2495357481611666e-74	BEC
Plaur	2.708381819225672e-128	0.8540028528428216	0.701	0.243	5.701956244015807e-124	4.253459401227713e-59	0.5686951385285024	0.646	0.349	8.954808077404704e-55	4.253459401227713e-59	5.416763638451481e-128	BEC
Brd2	6.773380722230536e-59	0.4156786426794882	0.775	0.549	1.425999843451195e-54	3.1159682094137137e-62	0.4624560316143024	0.798	0.578	6.560047871278692e-58	6.773380722230536e-59	6.231936418827425e-62	BEC
Pkm	2.454512190318273e-97	0.540644149226667	0.831	0.597	5.16748451427706e-93	1.0785243367215662e-58	0.40905896863089164	0.808	0.653	2.2706172860999134e-54	1.0785243367215662e-58	4.909024380636497e-97	BEC
Psma7	1.1725387548325466e-58	0.36688907716072694	0.831	0.649	2.4685458405489603e-54	9.189054756073535e-64	0.39636568751363543	0.856	0.685	1.9345716977961613e-59	1.1725387548325466e-58	1.837810951214731e-63	BEC
Psme2	1.8028058251256079e-134	0.5531246187710616	0.894	0.684	3.795447103636942e-130	1.226274037411432e-58	0.377953848995363	0.852	0.749	2.5816747309622876e-54	1.226274037411432e-58	3.6056116502512637e-134	FRC
Dync1h1	1.5428283636160888e-58	0.43757676656389655	0.716	0.447	3.248116553920952e-54	7.076319525310094e-60	0.47745914674544954	0.749	0.52	1.489777549663534e-55	1.5428283636160888e-58	1.4152639050620197e-59	BEC
Ccl2	4.716528995333721e-73	1.51510492748237	0.871	0.358	9.929708493876084e-69	5.040960664274823e-58	1.3357619998775143	0.914	0.516	1.0612734486497785e-53	5.040960664274823e-58	9.433057990667578e-73	LEC
Rtp4	9.63950985179647e-103	0.6268047802401449	0.672	0.228	2.029406009098711e-98	5.119384167094718e-58	0.5232965145637775	0.595	0.218	1.077783948698451e-53	5.119384167094718e-58	1.927901970359318e-102	FRC
H2-T22	2.9157241661940132e-96	0.5216716972206166	0.803	0.562	6.138474087088257e-92	5.689104220736942e-58	0.4672854934210413	0.749	0.615	1.1977271115917484e-53	5.689104220736942e-58	5.8314483323880605e-96	FRC
Ttc39b	5.329025061978865e-62	0.40789663344437443	0.538	0.217	1.1219196462984104e-57	5.974289654094321e-58	0.47222049443517394	0.55	0.229	1.2577672008764774e-53	5.974289654094321e-58	1.065805012395777e-61	BEC
Ifit2	3.2752799472385003e-81	0.7486248309676166	0.561	0.185	6.8954468729212146e-77	6.437992822034463e-58	0.7023240448818779	0.52	0.155	1.3553906288229154e-53	6.437992822034463e-58	6.550559894477e-81	FRC
Hspa9	1.541201533926485e-109	0.5832964787334506	0.847	0.65	3.2446915893754285e-105	7.552485891937063e-58	0.44668505561985217	0.793	0.71	1.59002485482951e-53	7.552485891937063e-58	3.082403067852989e-109	FRC
Ranbp1	3.9025308266026046e-134	0.5288732079140567	0.894	0.687	8.215998149246463e-130	8.714993781867504e-58	0.36091139194031285	0.838	0.749	1.8347676408965656e-53	8.714993781867504e-58	7.805061653205194e-134	FRC
Cxcl9	1.1952040349766908e-57	1.8238372831718446	0.964	0.041	2.5162630548364273e-53	1.8444114355792462e-129	1.963679697922159	0.996	0.092	3.883039395324987e-125	1.1952040349766908e-57	3.6888228711585424e-129	B cells
Rnf114	7.979632714305867e-75	0.47940829638033816	0.656	0.33	1.6799520753428142e-70	1.3364585117720484e-57	0.49331892754488366	0.635	0.376	2.8136461048336934e-53	1.3364585117720484e-57	1.5959265428611843e-74	BEC
Zc3h7a	1.5340237716045088e-57	0.45426306768988944	0.697	0.441	3.2295802463589726e-53	7.324741049669027e-60	0.5180449106177556	0.696	0.464	1.5420777331868204e-55	1.5340237716045088e-57	1.4649482099338017e-59	BEC
Trim12a	2.5962075852093516e-70	0.4780740095490127	0.606	0.261	5.465795829141248e-66	1.7472758456578027e-57	0.4865933441768011	0.585	0.269	3.678539837863372e-53	1.7472758456578027e-57	5.192415170418733e-70	BEC
Clec2d	1.7945901398885372e-57	0.45438451958370485	0.813	0.589	3.778150621507337e-53	1.4921099838930363e-77	0.5789841653004865	0.851	0.608	3.1413391490900094e-73	1.7945901398885372e-57	2.9842199677860374e-77	BEC
Ddx58	2.164189250431777e-131	0.644678619111023	0.786	0.402	4.556267628934021e-127	2.3931714999891198e-57	0.5002670562942311	0.678	0.432	5.038343958927094e-53	2.3931714999891198e-57	4.3283785008635266e-131	FRC
G3bp2	5.004440686378209e-87	0.47599795355573316	0.812	0.62	1.0535848977032044e-82	2.540178701481904e-57	0.43429374798576503	0.761	0.65	5.347838220229853e-53	2.540178701481904e-57	1.0008881372756463e-86	FRC
Tgtp1	9.270414452449461e-101	0.5583153657504483	0.513	0.023	1.951700354674185e-96	3.1127352619972074e-57	0.4893062452626817	0.432	0.037	6.553241547082721e-53	3.1127352619972074e-57	1.8540828904899158e-100	FRC
Ccdc25	6.082433694157664e-108	0.5969044049238841	0.749	0.425	1.280534765631013e-103	7.781541200546741e-57	0.4931992717772788	0.673	0.441	1.6382478689511053e-52	7.781541200546741e-57	1.2164867388315436e-107	FRC
Eif2s2	1.3684535449595351e-114	0.5789683244827539	0.877	0.63	2.8810052482033094e-110	7.939805410597952e-57	0.36052103628037413	0.871	0.709	1.671567233093187e-52	7.939805410597952e-57	2.736907089919068e-114	BEC
March5	4.188148501510965e-165	0.6805300909828929	0.874	0.575	8.817309040231035e-161	1.687507311625192e-56	0.4092957724229873	0.774	0.696	3.552709143164517e-52	1.687507311625192e-56	8.376297003021918e-165	FRC
Mt2	2.400981901772286e-81	0.7273195629395316	0.467	0.067	5.054787197801194e-77	2.4618212566591564e-56	0.6444209226540676	0.502	0.133	5.182872291644522e-52	2.4618212566591564e-56	4.8019638035445965e-81	BEC
Snx10	1.762627319782192e-92	0.5090561925539477	0.692	0.341	3.710859296337449e-88	2.650012980244652e-56	0.5053714257537243	0.601	0.309	5.579072327309065e-52	2.650012980244652e-56	3.525254639564351e-92	FRC
Batf2	1.451808474315059e-82	0.4542825594318542	0.459	0.028	3.056492380975494e-78	2.942578741629639e-56	0.48329249608327984	0.422	0.035	6.195011024752879e-52	2.942578741629639e-56	2.9036169486301434e-82	FRC
Flnb	4.536651729979146e-56	0.43674894178033297	0.698	0.463	9.551012887125096e-52	3.620655585411071e-62	0.5039331017873707	0.722	0.496	7.622566203965927e-58	4.536651729979146e-56	7.241311170822203e-62	BEC
S1pr3	2.733593401685273e-75	0.5444692860743322	0.782	0.506	5.7550341885680054e-71	6.013707242473267e-56	0.49490421207492774	0.788	0.61	1.2660657857578969e-51	6.013707242473267e-56	5.467186803370574e-75	FRC
Srgn	5.508656845502453e-60	0.6424814416603378	0.748	0.524	1.1597375256836315e-55	6.945940390447266e-56	0.5802275987888228	0.813	0.647	1.4623288304008627e-51	6.945940390447266e-56	1.1017313691005072e-59	FRC
Sdcbp	2.470791664834802e-80	0.3921486757519801	0.859	0.687	5.2017576919767086e-76	8.780057605875368e-56	0.33487061305563026	0.857	0.695	1.848465527764941e-51	8.780057605875368e-56	4.941583329669567e-80	BEC
Atp8b1	9.732097958913368e-67	0.4967793911666076	0.644	0.351	2.0488985832900314e-62	9.783823055867542e-56	0.5069078048967695	0.641	0.4	2.0597882679517938e-51	9.783823055867542e-56	1.9464195917826947e-66	BEC
Ifit3	3.7558529754446026e-55	1.6176725782734458	0.955	0.057	7.907197269203522e-51	5.783773344502339e-78	1.270790333360534	0.783	0.112	1.2176578022180774e-73	3.7558529754446026e-55	1.1567546689004788e-77	B cells
Fmnl2	8.549634386183989e-86	0.5665835252239656	0.547	0.154	1.799954527323315e-81	4.642071721332029e-55	0.4878961446897807	0.537	0.217	9.77295359492032e-51	4.642071721332029e-55	1.7099268772368183e-85	BEC
Parp12	1.3975259158010248e-117	0.5677779733424694	0.686	0.225	2.942211310535897e-113	4.725862201962912e-55	0.474776117531728	0.544	0.2	9.949357693792518e-51	4.725862201962912e-55	2.7950518316020055e-117	FRC
Pml	6.046114362967709e-106	0.529838791681235	0.678	0.272	1.2728884568355916e-101	6.473299072572712e-55	0.47574936292164066	0.558	0.223	1.3628236537487332e-50	6.473299072572712e-55	1.2092228725935334e-105	FRC
Wnk1	1.2991821355653004e-54	0.413651269225078	0.75	0.501	2.735168150005627e-50	3.9804581983487737e-59	0.4601961676335212	0.772	0.542	8.380058644983673e-55	1.2991821355653004e-54	7.960916396697545e-59	BEC
Slfn4	7.390214322983581e-80	0.504363601114772	0.392	0.01	1.5558618214177335e-75	1.3860390058046453e-54	0.46258227808254326	0.353	0.004	2.91802791892052e-50	1.3860390058046453e-54	1.4780428645967073e-79	BEC
Snhg6	6.475344361940242e-79	0.4639071531261736	0.755	0.515	1.3632542485192792e-74	1.721688089718021e-54	0.4679294423541528	0.697	0.531	3.6246699352833495e-50	1.721688089718021e-54	1.2950688723880453e-78	FRC
Slc15a3	9.219272618242524e-92	0.5847775826097645	0.58	0.17	1.9409334643185984e-87	1.952253436621807e-54	0.4870189645436291	0.533	0.195	4.1100791601198904e-50	1.952253436621807e-54	1.8438545236484935e-91	BEC
Rpl10-ps3	8.172012698827119e-105	0.5082696251459959	0.768	0.492	1.7204538334840733e-100	4.06345937869038e-54	0.43095017176950473	0.687	0.527	8.554801029956857e-50	4.06345937869038e-54	1.6344025397654036e-104	FRC
Ifit1bl1	5.504654099329026e-54	0.33710995139002553	0.301	0.014	1.1588948275317398e-49	7.56243616757597e-54	0.4200893292985188	0.363	0.014	1.5921196863597688e-49	7.56243616757597e-54	1.1009308198658103e-53	BEC
Ifit3b	7.049845899491048e-119	0.8303789445171192	0.609	0.081	1.4842040572198504e-114	9.595129176174073e-54	0.596696578443919	0.467	0.093	2.0200625454599276e-49	9.595129176174073e-54	1.4099691798981958e-118	FRC
Gbp10	1.972587588726486e-77	0.3433083633768218	0.383	0.009	4.1528886505458704e-73	1.401221939268828e-53	0.3220003856251027	0.35	0.006	2.9499925487426633e-49	1.401221939268828e-53	3.945175177452986e-77	BEC
Ttc39b	8.96918972139249e-76	0.4655842795189348	0.591	0.221	1.888283512044761e-71	2.0485275545697655e-53	0.5015759713881236	0.535	0.2	4.312765060635727e-49	2.0485275545697655e-53	1.7938379442785257e-75	FRC
Cxcl10	2.9797738880757066e-53	1.7207998208545525	0.938	0.067	6.2733179665657855e-49	4.526441606965766e-112	1.5387851535848045	0.957	0.219	9.529517515145026e-108	2.9797738880757066e-53	9.052883213931556e-112	B cells
Nras	2.3697930855695604e-53	0.38438090508635836	0.712	0.483	4.989125383049596e-49	4.842937204219578e-53	0.43429541091582197	0.703	0.49	1.0195835696043477e-48	4.842937204219578e-53	4.739586171139151e-53	BEC
Vcan	1.684192080186163e-62	0.49437127336989056	0.387	0.054	3.545729586415929e-58	1.3893750534909903e-52	0.4868912785077859	0.388	0.042	2.925051300114582e-48	1.3893750534909903e-52	3.3683841603723674e-62	BEC
Gch1	3.456444665907418e-91	0.607884937348	0.67	0.307	7.276852955134888e-87	1.3965137270732068e-52	0.47892305441510363	0.64	0.398	2.940080349607222e-48	1.3965137270732068e-52	6.912889331814758e-91	BEC
Tmem173	9.028981233040543e-71	0.4987565603006256	0.681	0.381	1.9008714189920254e-66	1.5951122735713293e-52	0.4596745185891131	0.672	0.432	3.3581898695497196e-48	1.5951122735713293e-52	1.8057962466081298e-70	BEC
Sfrp1	2.296693635076539e-67	0.4993902200357337	0.617	0.246	4.8352291099266377e-63	3.0199563543907093e-52	0.5146688252512777	0.56	0.202	6.357914112898761e-48	3.0199563543907093e-52	4.593387270153103e-67	FRC
Hnrnpa3	4.425234128197776e-126	0.4338317575840209	0.94	0.81	9.316445410094778e-122	3.430837242566078e-52	0.25334888060740046	0.917	0.893	7.222941646774364e-48	3.430837242566078e-52	8.850468256395431e-126	FRC
Hsp90aa1	3.488649506687743e-140	0.49473390467762735	0.944	0.784	7.344653806429705e-136	5.382559590236469e-52	0.2894771482111411	0.924	0.865	1.1331902705324838e-47	5.382559590236469e-52	6.977299013375636e-140	FRC
Rbms1	1.4111391275692431e-62	0.4343920130805826	0.81	0.587	2.9708712052715276e-58	1.857162858305362e-51	0.4066492776686612	0.819	0.618	3.9098849655902787e-47	1.857162858305362e-51	2.822278255138504e-62	BEC
Iigp1	2.1757808923864074e-51	1.0280843253799892	0.837	0.551	4.580671512741104e-47	1.1803795833400369e-51	1.0455687056572283	0.884	0.569	2.4850531368057796e-47	2.1757808923864074e-51	2.3607591666800835e-51	LEC
Cd40	3.465394086717001e-87	0.5142434366681119	0.448	0.034	7.295694170765303e-83	3.2093580388991834e-51	0.39587606487833016	0.385	0.048	6.756661479294451e-47	3.2093580388991834e-51	6.930788173433936e-87	BEC
Zzef1	3.672883003591215e-51	0.44404079105127714	0.543	0.281	7.732520587460586e-47	4.746999718434662e-53	0.5196554041397916	0.554	0.273	9.993858507220495e-49	3.672883003591215e-51	9.493999436869356e-53	BEC
Mpeg1	3.927247584954284e-51	0.31088967489615416	0.268	0.003	8.268034340604254e-47	7.310781655276403e-57	0.43576008091161056	0.368	0.006	1.539138861885341e-52	3.927247584954284e-51	1.4621563310552803e-56	BEC
Mt2	6.916308697160089e-51	0.559923581390896	0.727	0.434	1.4560904700131135e-46	1.0592163365272928e-55	0.7017798440813554	0.723	0.392	2.2299681532909094e-51	6.916308697160089e-51	2.118432673054595e-55	FRC
Nudt4	7.270641588991478e-99	0.6650279238462026	0.805	0.513	1.5306881737303758e-94	7.378397863845201e-51	0.47536971588041	0.797	0.616	1.5533741022753301e-46	7.378397863845201e-51	1.4541283177982809e-98	BEC
Oas2	2.1653153271566217e-56	0.2745803970451536	0.324	0.024	4.558638358262836e-52	7.50811318062804e-51	0.33805824390239864	0.365	0.026	1.5806830679176213e-46	7.50811318062804e-51	4.330630654313279e-56	BEC
AW112010	7.713476133539124e-51	0.46511962561159503	0.801	0.569	1.6239181303939918e-46	8.325525287805563e-99	0.6645928373789811	0.874	0.61	1.752772838841705e-94	7.713476133539124e-51	1.6651050575611243e-98	BEC
Calhm6	1.7884001989154337e-51	0.35820048011515837	0.284	0.013	3.765118938776663e-47	8.66707470355169e-51	0.43719013552259883	0.352	0.016	1.824679237338737e-46	8.66707470355169e-51	3.57680039783087e-51	BEC
Plod3	3.1063371976374626e-70	0.4751299934391001	0.642	0.353	6.53977170218615e-66	8.886584596844691e-51	0.43829964534375143	0.643	0.424	1.870892655173713e-46	8.886584596844691e-51	6.212674395274946e-70	BEC
Synpo	1.7236298093479577e-69	0.4614662659028559	0.555	0.213	3.6287578376202553e-65	9.81123026421081e-51	0.4668882819641166	0.568	0.287	2.065558307524302e-46	9.81123026421081e-51	3.4472596186959225e-69	BEC
Gpr146	3.737652791115722e-57	0.41488283079593474	0.619	0.319	7.8688804211359295e-53	1.210990787151293e-50	0.45853466824598765	0.586	0.319	2.5494989041896173e-46	1.210990787151293e-50	7.475305582231408e-57	BEC
Ly6c1	1.4214360879505578e-50	0.4135681864784464	0.933	0.73	2.9925493959623095e-46	1.0384354933358037e-120	0.6013555364717944	0.957	0.751	2.1862182441198676e-116	1.4214360879505578e-50	2.076870986671658e-120	BEC
Mybbp1a	6.337260391764749e-103	0.5258336159019799	0.774	0.485	1.3341834302782327e-98	1.7223037670583523e-50	0.43478461608115354	0.714	0.561	3.625966120787949e-46	1.7223037670583523e-50	1.2674520783529697e-102	FRC
Trim25	1.8303782444500806e-50	0.3938543773783782	0.663	0.417	3.853495318040755e-46	2.351392206478654e-65	0.5213388683054476	0.682	0.398	4.9503860122995106e-61	1.8303782444500806e-50	4.7027844129573286e-65	BEC
Atf4	8.679026518536937e-66	0.4268096046666904	0.813	0.619	1.8271954529475813e-61	1.9521129862951867e-50	0.38472308525914967	0.849	0.655	4.1097834700472566e-46	1.9521129862951867e-50	1.7358053037074124e-65	BEC
AA467197	2.2844360803211093e-50	0.38072909893841417	0.3	0.004	4.8094232799000315e-46	2.0424256082517146e-52	0.4936451501877475	0.375	0.005	4.2999186330523344e-48	2.2844360803211093e-50	4.084851216503435e-52	FRC
Rpl9-ps6	8.090999777384757e-83	0.43995626634407803	0.709	0.422	1.7033981831328127e-78	2.346402919861077e-50	0.42502374856025815	0.665	0.476	4.9398820671835255e-46	2.346402919861077e-50	1.6181999554769715e-82	FRC
Pcdh19	1.9251793931752528e-51	0.4042871129666733	0.47	0.167	4.0530801764518595e-47	2.575413864407474e-50	0.4871956369065662	0.544	0.229	5.422018808737055e-46	2.575413864407474e-50	3.850358786350516e-51	BEC
Chmp4b	1.719311683651407e-131	0.45014643031699053	0.917	0.78	3.619666887591307e-127	3.42365626777824e-50	0.2903887161116675	0.858	0.835	7.207823540553528e-46	3.42365626777824e-50	3.4386233673027437e-131	FRC
Spsb1	8.116664712461103e-75	0.36082700222542147	0.399	0.033	1.708801421914436e-70	3.6977198445966404e-50	0.3266833679079115	0.377	0.044	7.784809588829306e-46	3.6977198445966404e-50	1.623332942492244e-74	BEC
Dgkh	3.8364360704268944e-50	0.42429702286006105	0.644	0.379	8.07684885906974e-46	1.0741074335340506e-52	0.49633992239264246	0.659	0.402	2.2613183798192367e-48	3.8364360704268944e-50	2.148214867068118e-52	BEC
Dcp2	3.610034974764633e-61	0.44433251983059296	0.633	0.35	7.600206632371981e-57	4.048768892936881e-50	0.4491571129092194	0.631	0.392	8.523873150300015e-46	4.048768892936881e-50	7.220069949529281e-61	BEC
Serpina3g	5.170722284742371e-97	0.6682654875347717	0.762	0.362	1.0885921626068113e-92	4.128869488842869e-50	0.5089101198943823	0.735	0.506	8.692508934860892e-46	4.128869488842869e-50	1.0341444569484719e-96	FRC
Resf1	9.819916155377757e-63	0.4774475101387348	0.641	0.361	2.067386948191679e-58	4.470022400825687e-50	0.4751856023370371	0.648	0.406	9.41073816045832e-46	4.470022400825687e-50	1.9639832310755506e-62	BEC
Rai14	1.7624010509682685e-70	0.5003991568114752	0.678	0.383	3.7103829326034955e-66	4.690471293544817e-50	0.4498302336820416	0.68	0.458	9.874849214299904e-46	4.690471293544817e-50	3.524802101936583e-70	BEC
Nlrc5	4.371643204017066e-87	0.4430185199492809	0.521	0.077	9.20362043741713e-83	4.859394991133708e-50	0.4394542686523591	0.451	0.097	1.0230484274833795e-45	4.859394991133708e-50	8.743286408034068e-87	FRC
Phf11a	5.0594180683855214e-70	0.33425691592833295	0.349	0.006	1.0651592859372038e-65	6.245607821577259e-50	0.31818577377432894	0.331	0.004	1.3148878146766604e-45	6.245607821577259e-50	1.0118836136771205e-69	BEC
Ilrun	1.2624933324164916e-64	0.44824880042728676	0.636	0.349	2.6579272127364397e-60	8.502926065785954e-50	0.4403852216416788	0.649	0.434	1.790121024629917e-45	8.502926065785954e-50	2.5249866648329828e-64	BEC
Slfn8	4.0231705057289665e-58	0.32776341896863853	0.356	0.046	8.469980865711194e-54	3.036816981445668e-49	0.34552586039962435	0.361	0.034	6.393410791037565e-45	3.036816981445668e-49	8.046341011458005e-58	BEC
Stat3	1.561065262880383e-79	0.39053356051309096	0.862	0.692	3.2865106979420706e-75	4.186019191888446e-49	0.3460943712269956	0.835	0.745	8.812826204682745e-45	4.186019191888446e-49	3.122130525760776e-79	FRC
Snhg6	8.075600504443103e-77	0.5420124805218962	0.667	0.36	1.7001561742004064e-72	4.424086111597638e-49	0.47033307269162106	0.669	0.456	9.314028490746508e-45	4.424086111597638e-49	1.6151201008886203e-76	BEC
Laptm4a	6.130768427850123e-60	0.3258836852252278	0.877	0.73	1.2907106771152865e-55	4.498234197287639e-49	0.30916000991446646	0.878	0.737	9.470132455549668e-45	4.498234197287639e-49	1.226153685570026e-59	BEC
Sp140	4.4834143616763367e-116	0.6220455446592604	0.734	0.33	9.438932255637192e-112	4.632047645967449e-49	0.47581471098581285	0.596	0.336	9.75184990905527e-45	4.632047645967449e-49	8.966828723352446e-116	FRC
Glipr2	3.7389795485360555e-119	0.5907335196382958	0.799	0.494	7.871673643532957e-115	5.864192971704506e-49	0.4209634864533146	0.718	0.596	1.2345885463329497e-44	5.864192971704506e-49	7.477959097072243e-119	FRC
Ly6a	9.779979392029523e-58	1.2881501283294654	0.725	0.117	2.0589790614039755e-53	7.906137099289997e-49	1.2294962481033505	0.853	0.301	1.664479043513523e-44	7.906137099289997e-49	1.9559958784059348e-57	LEC
Mast4	1.7879353696275065e-67	0.5418919294966921	0.741	0.474	3.764140333676789e-63	8.647536741329525e-49	0.4832994433266832	0.759	0.522	1.8205659101521049e-44	8.647536741329525e-49	3.575870739255064e-67	BEC
