gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	lec_type
Elf1	2.3095330182407295e-24	0.4900296026907973	0.768	0.474	4.862259863302208e-20	1.427229662488465e-15	0.3845363472140373	0.713	0.631	3.0047466084369657e-11	1.427229662488465e-15	4.6190660364814634e-24	PvC
Dram1	3.567317117417194e-27	0.5803956419889154	0.593	0.181	7.51027272729842e-23	1.436892003123204e-15	0.4716930171424814	0.48	0.212	3.025088734175282e-11	1.436892003123204e-15	7.134634234834394e-27	PvC
Cd47	1.461510063002037e-15	0.41601165568672793	0.92	0.829	3.076917135638188e-11	1.1456192572927657e-33	0.3771259135150875	0.863	0.793	2.4118722223784597e-29	1.461510063002037e-15	2.2912385145855406e-33	B cells
Oasl2	1.7198970834427297e-15	0.9753739312411721	0.763	0.13	3.620899329771979e-11	4.000766410619905e-46	1.0724837545234303	0.788	0.159	8.422813524278086e-42	1.7198970834427297e-15	8.001532821239851e-46	T cells
Phip	1.7279949318428804e-15	0.5966240823039072	0.848	0.627	3.637947730008816e-11	4.203189123850685e-33	0.6229286682276594	0.762	0.562	8.848974062442846e-29	1.7279949318428804e-15	8.406378247701389e-33	B cells
Trafd1	1.865316298597204e-34	0.3297411822306583	0.749	0.601	3.927050403436694e-30	2.0789233000017872e-15	0.27604362602629773	0.671	0.624	4.376757223493763e-11	2.0789233000017872e-15	3.7306325971944184e-34	FRC
Il15	1.945968886337078e-36	0.3507166852861409	0.461	0.166	4.0968482964054507e-32	2.328168875501207e-15	0.3056070536342196	0.379	0.188	4.9014939335926915e-11	2.328168875501207e-15	3.891937772674187e-36	FRC
Carmil1	2.956326759941669e-35	0.3411290493508154	0.64	0.382	6.223954727705196e-31	2.429559737721319e-15	0.2997766828363611	0.533	0.399	5.114952115824693e-11	2.429559737721319e-15	5.912653519883345e-35	FRC
Nmi	2.765556770922594e-15	0.6765897680588955	0.625	0.285	5.822326669823337e-11	2.413354738435496e-21	0.5350235227051556	0.56	0.315	5.0808357308282493e-17	2.765556770922594e-15	4.8267094768710165e-21	B cells
Eif5	4.463669522624466e-31	0.45821761592083066	0.916	0.673	9.397363445981288e-27	3.0042359818896465e-15	0.2835145251766342	0.858	0.781	6.324818012672272e-11	3.0042359818896465e-15	8.927339045248937e-31	PvC
Tubb6	5.205023749259113e-58	0.4609021740800835	0.83	0.535	1.095813649931521e-53	3.2374249375482435e-15	0.2556580112932636	0.743	0.686	6.815750721020317e-11	3.2374249375482435e-15	1.041004749851832e-57	FRC
Slc7a1	2.1246627742510964e-25	0.5530472541899797	0.545	0.17	4.473052538630833e-21	3.795970238356279e-15	0.49294994533695646	0.479	0.238	7.991656142811474e-11	3.795970238356279e-15	4.249325548502214e-25	PvC
Sco1	1.165529123310711e-19	0.45448254404136246	0.468	0.158	2.4537884633060398e-15	3.950651732613434e-15	0.4207278286652312	0.374	0.088	8.317307092671063e-11	3.950651732613434e-15	2.3310582466214214e-19	PvC
Vma21	5.438639448061442e-35	0.31284248973109724	0.725	0.58	1.1449967630003754e-30	4.1491770555583674e-15	0.2690541774006537	0.616	0.542	8.73526245506703e-11	4.1491770555583674e-15	1.0877278896122865e-34	FRC
Kars	2.2435479659718463e-42	0.349707339471398	0.645	0.384	4.723341532760528e-38	4.5392904186279086e-15	0.2765301825591474	0.543	0.435	9.556568118337336e-11	4.5392904186279086e-15	4.4870959319436753e-42	FRC
Mycbp2	4.5797376240639886e-29	0.5029764472967491	0.884	0.661	9.641721619941915e-25	5.1428434286761e-15	0.32495884282097676	0.834	0.775	1.0827228270391792e-10	5.1428434286761e-15	9.159475248128029e-29	PvC
Eif2ak2	5.335062399168425e-15	0.9126445957525129	0.78	0.169	1.1231906868969285e-10	1.6967842190302456e-19	0.6169377698214558	0.571	0.218	3.572239816324376e-15	5.335062399168425e-15	3.3935684380604974e-19	T cells
Ubd	5.3756921485762686e-15	1.1349317099142004	0.814	0.195	1.1317444680397618e-10	5.3341299426426824e-52	1.0717689631177865	0.923	0.441	1.1229943768245639e-47	5.3756921485762686e-15	1.0668259885285446e-51	T cells
N4bp1	1.0098276589302156e-24	0.48661054130793624	0.631	0.263	2.1259901703457828e-20	5.9127171979291455e-15	0.40329898957432525	0.528	0.281	1.2448043516800231e-10	5.9127171979291455e-15	2.0196553178604368e-24	PvC
Gbp4	2.145277562335653e-19	1.3195487923762903	0.851	0.2	4.51645285198525e-15	5.95702511907702e-15	1.3950358088500672	0.904	0.25	1.254132498319285e-10	5.95702511907702e-15	4.290555124671315e-19	cLEC
Ctsb	1.954635982860306e-21	0.3897874041392563	0.856	0.62	4.115095134715802e-17	6.238033726117616e-15	0.27039176575750445	0.833	0.781	1.3132932403595415e-10	6.238033726117616e-15	3.909271965720611e-21	PvC
Scarb2	2.290691791966447e-34	0.3297132241165831	0.793	0.638	4.822593429626961e-30	6.4370957973116926e-15	0.25692193358851767	0.736	0.697	1.3552017782080306e-10	6.4370957973116926e-15	4.581383583932928e-34	FRC
Abl2	2.4334363809175707e-20	0.4428113447924964	0.49	0.158	5.123113612745762e-16	6.741217430006504e-15	0.4141819317198019	0.432	0.156	1.4192285055392694e-10	6.741217430006504e-15	4.8668727618351534e-20	PvC
Notch1	3.7436346695790556e-36	0.34340389057742793	0.591	0.276	7.881474069864786e-32	6.8316504468726284e-15	0.30609886179407514	0.522	0.365	1.4382673685800944e-10	6.8316504468726284e-15	7.487269339158138e-36	FRC
Ecscr	2.118480433439468e-18	0.44234753936581483	0.749	0.439	4.460036856520112e-14	7.0453054267052216e-15	0.38984031792491536	0.717	0.544	1.4832481514842503e-10	7.0453054267052216e-15	4.236960866878935e-18	PvC
H2-Q7	9.70259639362845e-22	0.44731920781593304	0.757	0.421	2.0426876187505975e-17	7.31214372619539e-15	0.38914605817412573	0.757	0.569	1.5394256186759155e-10	7.31214372619539e-15	1.9405192787256927e-21	PvC
Pomp	8.988925600126247e-26	0.36390003266861515	0.891	0.69	1.892438506594579e-21	7.737469869842094e-15	0.26467750582098704	0.844	0.762	1.6289695316978559e-10	7.737469869842094e-15	1.797785120025251e-25	PvC
Fubp1	4.222304719858508e-24	0.4531362048661166	0.789	0.538	8.889218126718116e-20	8.023602467539601e-15	0.39029905434631684	0.686	0.537	1.6892090274911122e-10	8.023602467539601e-15	8.444609439717046e-24	PvC
Ly86	1.006699937113414e-14	0.5270943796007481	0.857	0.637	2.1194053776048704e-10	2.4020156043749504e-26	0.4314069229651506	0.833	0.729	5.056963451890583e-22	1.006699937113414e-14	4.8040312087499174e-26	B cells
Xaf1	1.0395857660001819e-14	0.9113547084792308	0.881	0.325	2.188639913160183e-10	2.8387191325898982e-36	0.8858379389460175	0.766	0.306	5.976355389841513e-32	1.0395857660001819e-14	5.677438265179787e-36	T cells
Snhg1	1.1086753413144467e-31	0.5935437580561743	0.799	0.456	2.3340941960693044e-27	1.1077272194746124e-14	0.403404939926025	0.689	0.569	2.3320981151599014e-10	1.1077272194746124e-14	2.217350682628907e-31	PvC
Eef1g	4.2179298317983536e-23	0.3639283141302313	0.893	0.713	8.880007674885074e-19	1.2068767108063421e-14	0.2576290117941137	0.842	0.787	2.540837539260592e-10	1.2068767108063421e-14	8.435859663596697e-23	PvC
Cd274	1.214709061328675e-14	0.6535236036421368	0.696	0.326	2.5573269868152594e-10	9.4029521465788e-24	0.5994157032105694	0.594	0.339	1.9796035154192347e-19	1.214709061328675e-14	1.8805904293157605e-23	B cells
H2-T23	1.2563449241785263e-14	0.5693611483408669	0.949	0.831	2.6449829688730513e-10	4.96451203260574e-34	0.47199308978396126	0.937	0.859	1.0451787182244864e-29	1.2563449241785263e-14	9.929024065211543e-34	T cells
Batf3	2.3787632520589465e-38	0.3673982032926895	0.416	0.09	5.0080102745597e-34	1.3447998563669288e-14	0.2882290248675812	0.332	0.129	2.8312071376092954e-10	1.3447998563669288e-14	4.75752650411789e-38	FRC
Nampt	1.3658336360578238e-14	0.6482716279802468	0.643	0.332	2.8754895539925367e-10	8.38941223006204e-29	0.6346934496301778	0.567	0.255	1.7662229567949613e-24	1.3658336360578238e-14	1.6778824460124017e-28	B cells
Gbp5	1.4373712945143616e-14	1.0013818376694634	0.695	0.091	3.0260977863410856e-10	2.1482985466922102e-32	0.9354666844129229	0.599	0.059	4.52281293035111e-28	1.4373712945143616e-14	4.2965970933844144e-32	T cells
Gns	1.5861096755185095e-14	0.3104933870919472	0.719	0.544	3.339236699869118e-10	1.4897139585067156e-16	0.3782254304740915	0.723	0.569	3.1362947968441885e-12	1.5861096755185095e-14	2.9794279170134357e-16	PvC
Psat1	1.5468722751503452e-21	0.5096059818481186	0.426	0.064	3.2566302008740216e-17	1.715955929730157e-14	0.4357002498927155	0.361	0.069	3.6126020188608994e-10	1.715955929730157e-14	3.0937445503006956e-21	PvC
Nt5c3	1.9074062241729014e-14	0.597841264844083	0.598	0.244	4.0156623237512097e-10	1.2693739965765657e-29	0.668459476955078	0.531	0.171	2.672413074992644e-25	1.9074062241729014e-14	2.5387479931531196e-29	B cells
Phf11d	2.039533257093347e-14	0.5725298139511351	0.366	0.041	4.293829366158624e-10	2.1182541932875007e-20	0.5560669245538863	0.395	0.108	4.459560553128175e-16	2.039533257093347e-14	4.2365083865750183e-20	B cells
Slc16a1	2.0982427781772533e-27	0.3671754017798871	0.574	0.374	4.4174305208965713e-23	2.0803480665103764e-14	0.36122556390856025	0.519	0.395	4.3797567844242957e-10	2.0803480665103764e-14	4.1964855563545e-27	FRC
Trim30d	2.1091650579396933e-14	0.623193543485765	0.518	0.155	4.440425196480436e-10	6.990570797659221e-28	0.6213048125841723	0.544	0.203	1.4717248700311957e-23	2.1091650579396933e-14	1.3981141595318501e-27	B cells
Ddx58	2.1693533802135356e-14	0.5820619978694561	0.625	0.269	4.5671396713635565e-10	1.8453158630727037e-26	0.5957225670763155	0.567	0.279	3.884943486526963e-22	2.1693533802135356e-14	3.690631726145416e-26	B cells
Fgf23	1.3781405812744763e-26	0.3135870097890494	0.231	0	2.901399365757155e-22	2.2919024037728062e-14	0.26413748846969765	0.191	0.007	4.825142130662889e-10	2.2919024037728062e-14	2.756281162548955e-26	FRC
Rtp4	2.3320420761724206e-14	0.8655886925660334	0.847	0.312	4.909648182965797e-10	4.072685779946171e-31	0.7963827487657174	0.728	0.288	8.574225372520673e-27	2.3320420761724206e-14	8.145371559892387e-31	T cells
Gbp6	2.3667181794055385e-14	0.9897870276187326	0.763	0.169	4.982651783102481e-10	8.264292687927442e-34	0.8988890950772408	0.695	0.153	1.7398815395893644e-29	2.3667181794055385e-14	1.6528585375854863e-33	T cells
Ninj1	3.960113222879944e-46	0.47334867351254617	0.562	0.259	8.337226368129146e-42	2.3889549416397527e-14	0.32290518098210363	0.47	0.336	5.029466838634172e-10	2.3889549416397527e-14	7.920226445759898e-46	FRC
Sp110	2.424424348988058e-14	0.5088052262707564	0.821	0.632	5.104140581924559e-10	3.7075093505269807e-31	0.5014017905563308	0.787	0.641	7.805419435664453e-27	2.424424348988058e-14	7.415018701053972e-31	B cells
Gm20186	1.3001371955149922e-19	0.4924273335294136	0.437	0.094	2.7371788377177132e-15	2.4351176658701697e-14	0.46992378741073604	0.366	0.088	5.126653221956468e-10	2.4351176658701697e-14	2.600274391029984e-19	PvC
Ifi209	8.670136761571809e-17	0.44571436523573416	0.302	0	1.825323892413713e-12	2.5240147941497517e-14	0.4571423871755732	0.291	0.013	5.313808346123473e-10	2.5240147941497517e-14	1.7340273523143662e-16	PvC
Clic4	2.5617028159351784e-14	1.11806462693011	0.746	0.156	5.393152938388331e-10	6.164485822978748e-36	0.9420528044767308	0.769	0.312	1.2978092003117157e-31	2.5617028159351784e-14	1.2328971645957495e-35	T cells
Runx1	2.7482778785739006e-28	0.27706300122271754	0.408	0.143	5.785949417761633e-24	2.60198904648612e-14	0.2766093116725266	0.321	0.125	5.477967539567228e-10	2.60198904648612e-14	5.496555757147794e-28	FRC
Psmb10	2.6045874013515937e-14	0.7571882579371165	0.898	0.506	5.483437856065511e-10	1.3216042283887738e-19	0.5155625768077872	0.75	0.571	2.7823733820268855e-15	2.6045874013515937e-14	2.643208456777561e-19	T cells
Xbp1	1.4395124912433472e-33	0.5153837330589385	0.853	0.602	3.030605647814619e-29	2.6319906510863586e-14	0.3306046658986912	0.776	0.675	5.541129917732111e-10	2.6319906510863586e-14	2.8790249824867064e-33	PvC
Gnb4	6.002634973116594e-32	0.5103572042359023	0.852	0.614	1.2637347408902366e-27	2.8888730240420266e-14	0.3168819967365377	0.794	0.706	6.081944377515679e-10	2.8888730240420266e-14	1.2005269946233185e-31	PvC
2410006H16Rik	2.325002574937423e-24	0.5347777373697737	0.806	0.579	4.894827921015757e-20	2.992219644877231e-14	0.4119792023161153	0.758	0.656	6.299520018360035e-10	2.992219644877231e-14	4.6500051498748466e-24	PvC
Samd9l	3.0229542701108386e-14	0.8974652632919192	0.864	0.442	6.364225624864348e-10	1.8511593512523195e-33	0.8082886634820028	0.799	0.447	3.897245782191508e-29	3.0229542701108386e-14	3.702318702504647e-33	T cells
G530011O06Rik	3.486093437479741e-48	0.487615445604932	0.564	0.206	7.339272513926099e-44	3.394314497852544e-14	0.3301242917526241	0.416	0.244	7.146050312328961e-10	3.394314497852544e-14	6.97218687495945e-48	FRC
Ifi44	3.623858985360942e-14	0.5088485543293104	0.321	0.021	7.629310321880391e-10	2.739792964047737e-16	0.4887718805905337	0.317	0.076	5.768086127209701e-12	3.623858985360942e-14	5.479585928095483e-16	B cells
Nop56	1.2457139396233746e-49	0.44447795347331287	0.771	0.573	2.6226015570890904e-45	3.7038672388569984e-14	0.2784238038750455	0.701	0.646	7.797751697965639e-10	3.7038672388569984e-14	2.4914278792467503e-49	FRC
Trafd1	3.8705633688585524e-14	0.6726851379005541	0.545	0.197	8.14869706045791e-10	1.7957729608873036e-29	0.6672363226776662	0.548	0.211	3.7806408145560404e-25	3.8705633688585524e-14	3.591545921774612e-29	B cells
Herc6	3.964520087103099e-14	0.8557804247484462	0.797	0.273	8.346504139378155e-10	2.4343089757925492e-36	0.9241260763760096	0.769	0.282	5.124950686736054e-32	3.964520087103099e-14	4.8686179515851205e-36	T cells
Ccl5	4.079352595303054e-20	0.2643311490025392	0.192	0.008	8.58826101889152e-16	4.073121872251624e-14	0.33225666841044177	0.25	0.055	8.575143477651344e-10	4.073121872251624e-14	8.158705190606115e-20	FRC
Stat1	4.100489097356671e-14	0.7374000855084917	0.915	0.662	8.632759696664999e-10	3.0857046704159477e-48	0.808373866975383	0.951	0.676	6.496334042626694e-44	4.100489097356671e-14	6.171409340831864e-48	T cells
Cd200	4.215960108262314e-14	0.4059597359916356	0.751	0.497	8.87586081592465e-10	1.9439686112748577e-19	0.5176893668665798	0.706	0.412	4.092637117316958e-15	4.215960108262314e-14	3.88793722254971e-19	PvC
Ywhag	5.30334978019034e-20	0.4142268270384664	0.667	0.409	1.1165142292234722e-15	6.563510778940103e-14	0.3698589781388945	0.628	0.469	1.3818159242902598e-9	6.563510778940103e-14	1.0606699560380667e-19	PvC
Cd40	2.3009376382031992e-32	0.3621427375078648	0.298	0.02	4.844164009709195e-28	6.587907594572153e-14	0.2602811038402207	0.227	0.037	1.3869521858852753e-9	6.587907594572153e-14	4.6018752764064253e-32	FRC
Ddr2	1.4549223712395772e-28	0.49699229225279196	0.824	0.561	3.063048068170682e-24	6.729200447238082e-14	0.32802744502170855	0.777	0.688	1.4166985701570333e-9	6.729200447238082e-14	2.9098447424791755e-28	PvC
Hspe1	7.087969525438177e-14	0.48750951045624036	0.902	0.71	1.4922302241904995e-9	2.898857039462249e-25	0.3250176039610928	0.822	0.825	6.102963725179873e-21	7.087969525438177e-14	5.797714078924506e-25	B cells
Crem	7.7692856201589594e-31	0.5658601029221536	0.659	0.228	1.6356677016120658e-26	7.53266756856989e-14	0.40629629893834285	0.559	0.294	1.585852503211019e-9	7.53266756856989e-14	1.5538571240318035e-30	PvC
Eif2ak2	7.555866690721048e-14	0.5770645624888536	0.571	0.207	1.5907366143975023e-9	7.563474222217772e-23	0.5689420393869282	0.496	0.195	1.5923382280035075e-18	7.555866690721048e-14	1.512694844443553e-22	B cells
Dtx3l	7.79575689575372e-14	0.5906385733034745	0.571	0.197	1.6412406992630307e-9	2.1601596103134028e-30	0.660069997531705	0.563	0.211	4.5477840275928066e-26	7.79575689575372e-14	4.320319220626823e-30	B cells
Ifi204	7.372381347184069e-14	1.656365829572716	0.923	0.082	1.552107445022662e-9	8.252761876887211e-14	1.5515208691508202	0.981	0.16	1.7374539579410644e-9	8.252761876887211e-14	1.4744762694367588e-13	fLEC
Tcea1	1.335617174519477e-25	0.44315991168275426	0.859	0.637	2.8118748375158547e-21	8.660399675732621e-14	0.3334674906024847	0.774	0.706	1.8232739437319887e-9	8.660399675732621e-14	2.671234349038953e-25	PvC
Tead1	7.409087715047367e-26	0.46859832222377407	0.83	0.579	1.5598352366489222e-21	9.101878451018478e-14	0.3196916672300172	0.797	0.744	1.91621847029292e-9	9.101878451018478e-14	1.481817543009476e-25	PvC
Yars	2.7367414194081264e-17	0.411607787445475	0.555	0.287	5.761661710279929e-13	9.35526762907043e-14	0.3907878658404422	0.403	0.138	1.9695644939481975e-9	9.35526762907043e-14	5.4734828388162726e-17	PvC
Cox17	2.757048089901516e-19	0.3807225149537795	0.801	0.596	5.804413343669661e-15	9.533481799528704e-14	0.31322468754384003	0.77	0.738	2.007083923254778e-9	9.533481799528704e-14	5.5140961798030345e-19	PvC
Tlr3	6.598172907045394e-14	0.32969719992708535	0.419	0.158	1.3891133421202667e-9	9.5681809526567e-14	0.3938050709127904	0.375	0.112	2.014389135962815e-9	9.5681809526567e-14	1.3196345814090335e-13	PvC
Usp1	1.7377942844235316e-26	0.6041210949062688	0.669	0.404	3.658578306996861e-22	1.0023191811054785e-13	0.46827005914230174	0.559	0.388	2.110182571981364e-9	1.0023191811054785e-13	3.475588568847063e-26	PvC
Slc25a22	2.319075931023044e-34	0.29561958395936083	0.424	0.118	4.882350557582815e-30	1.0275578677299037e-13	0.2604942392942034	0.317	0.129	2.1633175789317665e-9	1.0275578677299037e-13	4.638151862046107e-34	FRC
Rsad2	1.0327634080525918e-13	1.623554765349003	0.962	0.102	2.1742768029731215e-9	1.893040804655698e-14	1.7892898419362016	0.99	0.16	3.985418806041641e-10	1.0327634080525918e-13	3.78608160931135e-14	fLEC
Apobec3	1.3703651104973958e-49	0.4127662872589264	0.725	0.369	2.8850296671301674e-45	1.2112109438020297e-13	0.26382759216742213	0.606	0.487	2.5499623999864132e-9	1.2112109438020297e-13	2.740730220994807e-49	FRC
Gm4841	4.2667309397145086e-18	0.43813242387848744	0.344	0.018	8.982748647380955e-14	1.253282200129907e-13	0.40701792568293405	0.29	0.019	2.6385350159334933e-9	1.253282200129907e-13	8.53346187942905e-18	PvC
AA467197	1.3958292760666358e-13	0.5074488383554986	0.286	0.01	2.9386393749030882e-9	4.706593801418689e-25	0.5949527136017866	0.332	0.004	9.9087919301267665e-21	1.3958292760666358e-13	9.413187602837384e-25	B cells
Serpinb9	3.7594356453149375e-27	0.31691129533040874	0.579	0.334	7.914739864081538e-23	1.434680102615941e-13	0.29441420797780965	0.616	0.476	3.02043202003734e-9	1.434680102615941e-13	7.518871290629884e-27	FRC
Ifi209	1.581091950982252e-13	0.8306838119042317	0.932	0.494	3.328672884402935e-9	1.3449153758320965e-41	0.8903906520646798	0.868	0.453	2.8314503407393128e-37	1.581091950982252e-13	2.689830751664207e-41	T cells
Cd40	3.548945591448348e-19	0.4438599396834428	0.38	0.041	7.471595153676207e-15	1.6546870726164417e-13	0.35076945167120616	0.277	0.013	3.4836126939793946e-9	1.6546870726164417e-13	7.097891182896732e-19	PvC
Aopep	7.962476940321e-15	0.3801713897107097	0.694	0.497	1.6763402702457802e-10	1.7551170227399882e-13	0.4315008668659072	0.603	0.425	3.695047867974497e-9	1.7551170227399882e-13	1.592495388064191e-14	PvC
Adar	7.341657990014209e-15	0.3395347062891346	0.489	0.216	1.5456392566376914e-10	1.775857625767442e-13	0.3867381880513263	0.437	0.2	3.738713059528196e-9	1.775857625767442e-13	1.468331598002835e-14	PvC
Mapre2	9.6602561540165e-16	0.3482440507368556	0.759	0.567	2.0337737281050937e-11	1.8040093156668242e-13	0.35946336005736956	0.68	0.569	3.797980812273365e-9	1.8040093156668242e-13	1.9320512308033086e-15	PvC
Pnpt1	4.273200491346536e-30	0.5392748999246161	0.613	0.193	8.996368994431862e-26	1.8995883765948151e-13	0.40978748772601536	0.466	0.25	3.999203409245065e-9	1.8995883765948151e-13	8.546400982693036e-30	PvC
Rsad2	3.7689564146755027e-19	1.4831293341570997	0.789	0.114	7.934783939816337e-15	1.930777002142398e-13	1.5690104345285991	0.808	0.062	4.064864822610391e-9	1.930777002142398e-13	7.537912829351025e-19	cLEC
Dgkh	5.723739539009545e-18	0.26135247316781657	0.51	0.312	1.2050188851476794e-13	1.9960397291547714e-13	0.31124153129556054	0.452	0.284	4.20226244178954e-9	1.9960397291547714e-13	1.1447479078019121e-17	FRC
Ifi205	2.8160090655217107e-15	1.716678895198008	0.923	0	5.928543885642858e-11	2.023813436575462e-13	1.6682013902522361	0.942	0	4.26073442802232e-9	2.023813436575462e-13	5.632018131043442e-15	fLEC
Tspo	2.2500337769984997e-13	0.6720503697114749	0.915	0.779	4.736996110714941e-9	2.1850182842787e-26	0.442742618606762	0.882	0.841	4.600118993891947e-22	2.2500337769984997e-13	4.3700365685574136e-26	T cells
Pml	2.278566900839735e-13	0.7579479535117575	0.763	0.195	4.797066896337894e-9	2.0392387433458438e-24	0.713806581235746	0.604	0.188	4.293209326366005e-20	2.278566900839735e-13	4.078477486691704e-24	T cells
Ube2l6	2.3030917113012187e-13	0.6145663809141124	0.455	0.114	4.848698979802456e-9	1.3922155718710618e-20	0.5489320177195532	0.44	0.159	2.9310314434601463e-16	2.3030917113012187e-13	2.784431143742131e-20	B cells
Ifitm1	5.360327587336359e-51	0.5834989203040195	0.871	0.533	1.1285097669619237e-46	2.4923470026530614e-13	0.2683705464555126	0.881	0.768	5.24713814468549e-9	2.4923470026530614e-13	1.0720655174672797e-50	FRC
Ifi207	2.5509210317378677e-13	0.45283807595043507	0.295	0.016	5.3704540481177326e-9	2.362455193623964e-18	0.43756079274259835	0.26	0.008	4.973676919136531e-14	2.5509210317378677e-13	4.7249103872479526e-18	B cells
Tap1	2.70342636186757e-13	0.8062914446153215	0.847	0.416	5.691523519639796e-9	1.7327575688752853e-25	0.62216619618709	0.747	0.524	3.647974509753138e-21	2.70342636186757e-13	3.4655151377505733e-25	T cells
Lmo4	2.266113646186644e-19	0.42507731007718175	0.763	0.515	4.7708490593167415e-15	2.7212745650606e-13	0.3847667761232403	0.66	0.556	5.72909934182208e-9	2.7212745650606e-13	4.532227292373304e-19	PvC
Ptpn2	3.1465897291942945e-49	0.4270168187715372	0.672	0.379	6.624515356872749e-45	3.1627459876495584e-13	0.27583800669891445	0.575	0.483	6.658529127798615e-9	3.1627459876495584e-13	6.2931794583885655e-49	FRC
Ifi211	4.987343820868096e-15	1.626545760017806	0.962	0.061	1.0499854946073603e-10	3.23502299685937e-13	1.443073635038388	0.962	0.12	6.810693915288031e-9	3.23502299685937e-13	9.974687641736198e-15	fLEC
Tor1aip1	3.2495277980790565e-13	0.4818570219396444	0.83	0.648	6.841230873295838e-9	1.4376916253298416e-14	0.31075515648466256	0.71	0.681	3.0267721788069157e-10	3.2495277980790565e-13	2.875383250659661e-14	B cells
Ppme1	3.7627100253458325e-19	0.413276272968102	0.624	0.368	7.921633416360581e-15	3.4276988114681714e-13	0.4156867113734957	0.54	0.381	7.216334307783941e-9	3.4276988114681714e-13	7.525420050691662e-19	PvC
Gm10076	3.473119818305289e-13	0.6040931578089657	0.915	0.701	7.3119591534781255e-9	1.0893131856235843e-31	0.5930809090588355	0.843	0.676	2.293331049693332e-27	3.473119818305289e-13	2.178626371247167e-31	T cells
Stat2	3.981429886596714e-13	0.5562729063110519	0.545	0.192	8.382104340252062e-9	2.6242250766633977e-26	0.6308789251145891	0.528	0.207	5.524781053899451e-22	3.981429886596714e-13	5.24845015332679e-26	B cells
Tmem173	8.187857628655141e-17	0.39301010843674844	0.521	0.228	1.7237896665607668e-12	4.17347534234956e-13	0.40140195309894366	0.475	0.244	8.786417638248528e-9	4.17347534234956e-13	1.6375715257310304e-16	PvC
Uba52	4.1830976373708917e-13	0.3032970570410569	1	0.961	8.806675455956939e-9	6.057271602122889e-32	0.2798005155933869	0.942	0.959	1.275237390394932e-27	4.1830976373708917e-13	1.2114543204245881e-31	T cells
Mif	3.0358073776110247e-16	0.36001892565589455	0.812	0.655	6.39128527208449e-12	4.276014285390134e-13	0.30590861782670276	0.79	0.762	9.00229287503185e-9	4.276014285390134e-13	6.071614755222043e-16	PvC
Nampt	4.369784970525946e-13	0.8168195707841809	0.763	0.208	9.199708298448275e-9	1.6812807543300468e-23	0.7212669593266061	0.602	0.194	3.5396003720910474e-19	4.369784970525946e-13	3.362561508660103e-23	T cells
Cxcl9	6.347953020981092e-23	1.8709005069707778	1	0.014	1.3364345495071491e-18	4.4353556796795663e-13	1.9253573905984707	1	0.154	9.337754312429391e-9	4.4353556796795663e-13	1.2695906041962171e-22	Collecting
Aars	8.03458159394064e-18	0.43491018926716435	0.557	0.287	1.691520462972323e-13	4.595628548386315e-13	0.4201565266980962	0.473	0.262	9.675176782917709e-9	4.595628548386315e-13	1.6069163187881303e-17	PvC
Snhg1	4.929999957293863e-31	0.32677616357855266	0.784	0.673	1.0379128910090769e-26	4.899397865627991e-13	0.2613636275844331	0.715	0.679	1.031470232650661e-8	4.899397865627991e-13	9.859999914587722e-31	FRC
Wnk1	5.507079673819564e-21	0.37688486164559665	0.87	0.655	1.1594054837292327e-16	5.394421128041283e-13	0.2983186267523785	0.826	0.713	1.1356874800865314e-8	5.394421128041283e-13	1.1014159347639159e-20	PvC
Dhx58	5.437930792508885e-13	0.4859372523477111	0.42	0.083	1.1448475697468957e-8	1.234259837144607e-17	0.4478008580041829	0.356	0.096	2.598487235140541e-13	5.437930792508885e-13	2.4685196742892132e-17	B cells
Psmg4	4.132264152646431e-22	0.4310094263800882	0.66	0.374	8.699655720566532e-18	5.637395007558955e-13	0.3676778194990408	0.547	0.35	1.186840770941387e-8	5.637395007558955e-13	8.264528305292868e-22	PvC
Wdr89	5.741193389793213e-13	0.7439774348615082	0.881	0.481	1.2086934443531652e-8	5.3747033090921215e-45	0.8064272775841411	0.854	0.576	1.1315362876631643e-40	5.741193389793213e-13	1.0749406618184219e-44	T cells
Ifit3	9.671225408981627e-14	1.4217234970792854	0.962	0.143	2.036083085352902e-9	5.877269843194485e-13	1.3385785529600578	0.952	0.28	1.2373416200877349e-8	5.877269843194485e-13	1.9342450817962276e-13	fLEC
Eif3a	1.509523740132404e-25	0.3997440846202118	0.897	0.678	3.17800033010075e-21	6.061954663460624e-13	0.2525905957554744	0.864	0.775	1.2762233152983651e-8	6.061954663460624e-13	3.019047480264815e-25	PvC
Tor3a	6.073059348248813e-13	0.7391470437801843	0.593	0.039	1.2785611845868225e-8	1.0298364548952982e-13	0.5427619624883281	0.412	0.129	2.1681146884910715e-9	6.073059348248813e-13	2.0596729097904838e-13	T cells
Ccl7	1.3893008117099768e-17	1.3253453249543	0.816	0.243	2.924894998893014e-13	6.317297956710795e-13	1.4477287099445786	0.808	0.125	1.3299807388263237e-8	6.317297956710795e-13	2.778601623419954e-17	cLEC
