Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CD34+ SC	GO:0003158	endothelium development	3/195	93/9499	0.2983320034446113	0.5951765966156384	0.48133938477493143	Cxcl10/Clic4/Xdh	3
CD34+ SC	GO:0042327	positive regulation of phosphorylation	12/195	488/9499	0.3009873987801323	0.5996199886082152	0.48493290572347436	Lgals9/Txn1/Igtp/Irgm1/Parp14/Slco3a1/Parp9/Daxx/Ccl19/Il6/Socs1/Cd44	12
CD34+ SC	GO:0062014	negative regulation of small molecule metabolic process	2/195	54/9499	0.30458978875802734	0.603071562172391	0.48772430966195734	Il6/Stat3	2
CD34+ SC	GO:0048659	smooth muscle cell proliferation	4/195	137/9499	0.3100336807339442	0.603071562172391	0.48772430966195734	Apod/Sod2/Nampt/Il6	4
CD34+ SC	GO:0045444	fat cell differentiation	5/195	180/9499	0.3106035608433444	0.603071562172391	0.48772430966195734	Plac8/Psmb8/Sod2/Socs1/Sfrp1	5
CD34+ SC	GO:0045926	negative regulation of growth	5/195	180/9499	0.3106035608433444	0.603071562172391	0.48772430966195734	Bst2/Mndal/Plac8/Sfrp1/Pnpt1	5
CD34+ SC	GO:0034349	glial cell apoptotic process	1/195	18/9499	0.3118139563718588	0.603071562172391	0.48772430966195734	Ccl2	1
CD34+ SC	GO:0042220	response to cocaine	1/195	18/9499	0.3118139563718588	0.603071562172391	0.48772430966195734	Tgm2	1
CD34+ SC	GO:0046685	response to arsenic-containing substance	1/195	18/9499	0.3118139563718588	0.603071562172391	0.48772430966195734	Daxx	1
CD34+ SC	GO:0060039	pericardium development	1/195	18/9499	0.3118139563718588	0.603071562172391	0.48772430966195734	Vcam1	1
CD34+ SC	GO:0060396	growth hormone receptor signaling pathway	1/195	18/9499	0.3118139563718588	0.603071562172391	0.48772430966195734	Stat3	1
CD34+ SC	GO:0071378	cellular response to growth hormone stimulus	1/195	18/9499	0.3118139563718588	0.603071562172391	0.48772430966195734	Stat3	1
CD34+ SC	GO:0097106	postsynaptic density organization	1/195	18/9499	0.3118139563718588	0.603071562172391	0.48772430966195734	Hspa8	1
CD34+ SC	GO:0090559	regulation of membrane permeability	2/195	55/9499	0.3121934184755326	0.603071562172391	0.48772430966195734	Stat3/Hspa8	2
CD34+ SC	GO:0009308	amine metabolic process	2/195	56/9499	0.3197795888412258	0.6115451420507532	0.49457717946343255	Ly6e/Vcam1	2
CD34+ SC	GO:0032922	circadian regulation of gene expression	2/195	56/9499	0.3197795888412258	0.6115451420507532	0.49457717946343255	Nampt/Mycbp2	2
CD34+ SC	GO:0048511	rhythmic process	5/195	183/9499	0.3227430691308827	0.6115451420507532	0.49457717946343255	Ptx3/Nampt/Il6/Tnfaip6/Mycbp2	5
CD34+ SC	GO:0001835	blastocyst hatching	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Grn	1
CD34+ SC	GO:0010458	exit from mitosis	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Chmp4b	1
CD34+ SC	GO:0030204	chondroitin sulfate metabolic process	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Dse	1
CD34+ SC	GO:0034331	cell junction maintenance	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Hspa8	1
CD34+ SC	GO:0035188	hatching	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Grn	1
CD34+ SC	GO:0051930	regulation of sensory perception of pain	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Il33	1
CD34+ SC	GO:0051968	positive regulation of synaptic transmission, glutamatergic	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Ccl2	1
CD34+ SC	GO:0071684	organism emergence from protective structure	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Grn	1
CD34+ SC	GO:0090330	regulation of platelet aggregation	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	Il6	1
CD34+ SC	GO:1990000	amyloid fibril formation	1/195	19/9499	0.32596818889031576	0.6115451420507532	0.49457717946343255	B2m	1
CD34+ SC	GO:0046849	bone remodeling	2/195	58/9499	0.33488974480898726	0.621326097363439	0.5024873678671605	Il6/Sfrp1	2
CD34+ SC	GO:0120162	positive regulation of cold-induced thermogenesis	2/195	58/9499	0.33488974480898726	0.621326097363439	0.5024873678671605	Plac8/Alpl	2
CD34+ SC	GO:0033032	regulation of myeloid cell apoptotic process	1/195	20/9499	0.33983276728339473	0.621326097363439	0.5024873678671605	Cd44	1
CD34+ SC	GO:0034389	lipid droplet organization	1/195	20/9499	0.33983276728339473	0.621326097363439	0.5024873678671605	Rnf213	1
CD34+ SC	GO:0048026	positive regulation of mRNA splicing, via spliceosome	1/195	20/9499	0.33983276728339473	0.621326097363439	0.5024873678671605	Hspa8	1
CD34+ SC	GO:0060416	response to growth hormone	1/195	20/9499	0.33983276728339473	0.621326097363439	0.5024873678671605	Stat3	1
CD34+ SC	GO:0035264	multicellular organism growth	4/195	144/9499	0.3427071803288122	0.6233265013642877	0.5041051620421079	Clic4/Plac8/Daxx/Stat3	4
CD34+ SC	GO:0009953	dorsal/ventral pattern formation	2/195	60/9499	0.34990170385037755	0.6281164106481145	0.5079789232096591	Aida/Sfrp1	2
CD34+ SC	GO:0007617	mating behavior	1/195	21/9499	0.353413589140103	0.6281164106481145	0.5079789232096591	Grn	1
CD34+ SC	GO:0016226	iron-sulfur cluster assembly	1/195	21/9499	0.353413589140103	0.6281164106481145	0.5079789232096591	Xdh	1
CD34+ SC	GO:0031163	metallo-sulfur cluster assembly	1/195	21/9499	0.353413589140103	0.6281164106481145	0.5079789232096591	Xdh	1
CD34+ SC	GO:0032369	negative regulation of lipid transport	1/195	21/9499	0.353413589140103	0.6281164106481145	0.5079789232096591	Tspo	1
CD34+ SC	GO:0035640	exploration behavior	1/195	21/9499	0.353413589140103	0.6281164106481145	0.5079789232096591	Grn	1
CD34+ SC	GO:0070997	neuron death	7/195	282/9499	0.3589151792473928	0.6340572392931514	0.5127834716769808	Ccl2/Grn/Sod2/Daxx/Il6/Chmp4b/Stat3	7
CD34+ SC	GO:0001754	eye photoreceptor cell differentiation	1/195	22/9499	0.3667164325794021	0.6340572392931514	0.5127834716769808	Stat3	1
CD34+ SC	GO:0002347	response to tumor cell	1/195	22/9499	0.3667164325794021	0.6340572392931514	0.5127834716769808	Cd274	1
CD34+ SC	GO:0010259	multicellular organism aging	1/195	22/9499	0.3667164325794021	0.6340572392931514	0.5127834716769808	Alpl	1
CD34+ SC	GO:0070584	mitochondrion morphogenesis	1/195	22/9499	0.3667164325794021	0.6340572392931514	0.5127834716769808	Pnpt1	1
CD34+ SC	GO:0071715	icosanoid transport	1/195	22/9499	0.3667164325794021	0.6340572392931514	0.5127834716769808	Slco3a1	1
CD34+ SC	GO:1903146	regulation of autophagy of mitochondrion	1/195	22/9499	0.3667164325794021	0.6340572392931514	0.5127834716769808	Tspo	1
CD34+ SC	GO:0110148	biomineralization	3/195	106/9499	0.3715682663274995	0.6412586038098127	0.5186074580126335	Isg15/Tent5a/Alpl	3
CD34+ SC	GO:0046939	nucleotide phosphorylation	2/195	63/9499	0.3721989104175921	0.6415563988182619	0.5188482948784829	Cmpk2/Stat3	2
CD34+ SC	GO:0001958	endochondral ossification	1/195	23/9499	0.37974695865801544	0.6449175961312855	0.5215666084949084	Alpl	1
CD34+ SC	GO:0006767	water-soluble vitamin metabolic process	1/195	23/9499	0.37974695865801544	0.6449175961312855	0.5215666084949084	Alpl	1
CD34+ SC	GO:0019226	transmission of nerve impulse	1/195	23/9499	0.37974695865801544	0.6449175961312855	0.5215666084949084	Il6	1
CD34+ SC	GO:0021680	cerebellar Purkinje cell layer development	1/195	23/9499	0.37974695865801544	0.6449175961312855	0.5215666084949084	Hspa5	1
CD34+ SC	GO:0010821	regulation of mitochondrion organization	3/195	108/9499	0.3827607846374316	0.6493718702419418	0.5251689301793189	Tspo/Stat2/Tnfsf10	3
CD34+ SC	GO:0022904	respiratory electron transport chain	2/195	65/9499	0.3868946201215243	0.6521658366409518	0.5274285050268996	Sod2/Cycs	2
CD34+ SC	GO:2000045	regulation of G1/S transition of mitotic cell cycle	3/195	109/9499	0.3883410702043344	0.6521658366409518	0.5274285050268996	Ccl2/Psme1/Psme2	3
CD34+ SC	GO:0034976	response to endoplasmic reticulum stress	5/195	200/9499	0.3921837566170835	0.6521658366409518	0.5274285050268996	Hspa5/Eif2ak2/Manf/Tmbim6/Usp25	5
CD34+ SC	GO:0002931	response to ischemia	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Cycs	1
CD34+ SC	GO:0007595	lactation	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Xdh	1
CD34+ SC	GO:0032508	DNA duplex unwinding	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Ascc3	1
CD34+ SC	GO:0032941	secretion by tissue	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Wnk1	1
CD34+ SC	GO:0034063	stress granule assembly	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	G3bp2	1
CD34+ SC	GO:0044319	wound healing, spreading of cells	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Cd44	1
CD34+ SC	GO:0050931	pigment cell differentiation	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Sod2	1
CD34+ SC	GO:0090140	regulation of mitochondrial fission	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Stat2	1
CD34+ SC	GO:0090505	epiboly involved in wound healing	1/195	24/9499	0.39251071372995383	0.6521658366409518	0.5274285050268996	Cd44	1
CD34+ SC	GO:0097581	lamellipodium organization	2/195	66/9499	0.3941866338568838	0.6521658366409518	0.5274285050268996	Cd44/Snx2	2
CD34+ SC	GO:0001659	temperature homeostasis	3/195	112/9499	0.4050066470188306	0.6610966095898624	0.5346511222824119	Plac8/Stat3/Alpl	3
CD34+ SC	GO:0003401	axis elongation	1/195	25/9499	0.40501313175873044	0.6610966095898624	0.5346511222824119	Sfrp1	1
CD34+ SC	GO:0046677	response to antibiotic	1/195	25/9499	0.40501313175873044	0.6610966095898624	0.5346511222824119	Alpl	1
CD34+ SC	GO:0097009	energy homeostasis	1/195	25/9499	0.40501313175873044	0.6610966095898624	0.5346511222824119	Stat3	1
CD34+ SC	GO:0035886	vascular associated smooth muscle cell differentiation	1/195	26/9499	0.41725953658320214	0.6705358358976187	0.5422849429157538	Sod2	1
CD34+ SC	GO:0045124	regulation of bone resorption	1/195	26/9499	0.41725953658320214	0.6705358358976187	0.5422849429157538	Il6	1
CD34+ SC	GO:0055010	ventricular cardiac muscle tissue morphogenesis	1/195	26/9499	0.41725953658320214	0.6705358358976187	0.5422849429157538	Ly6e	1
CD34+ SC	GO:1903350	response to dopamine	1/195	26/9499	0.41725953658320214	0.6705358358976187	0.5422849429157538	Tgm2	1
CD34+ SC	GO:0006497	protein lipidation	2/195	70/9499	0.42294740704354816	0.6769575355022733	0.5474783879444906	Igtp/Irgm1	2
CD34+ SC	GO:0006584	catecholamine metabolic process	1/195	27/9499	0.42925514413796595	0.6793634136866595	0.5494241027654376	Ly6e	1
CD34+ SC	GO:0009712	catechol-containing compound metabolic process	1/195	27/9499	0.42925514413796595	0.6793634136866595	0.5494241027654376	Ly6e	1
CD34+ SC	GO:0017145	stem cell division	1/195	27/9499	0.42925514413796595	0.6793634136866595	0.5494241027654376	Samd9l	1
CD34+ SC	GO:0043094	cellular metabolic compound salvage	1/195	27/9499	0.42925514413796595	0.6793634136866595	0.5494241027654376	Pnp	1
CD34+ SC	GO:0099175	regulation of postsynapse organization	2/195	72/9499	0.43706479440633705	0.6889243045200619	0.5571563176035526	Chmp4b/Hspa8	2
CD34+ SC	GO:2000242	negative regulation of reproductive process	1/195	28/9499	0.44100506462921363	0.6897013880661236	0.5577847712727777	Timp1	1
CD34+ SC	GO:0035019	somatic stem cell population maintenance	1/195	29/9499	0.4525143046669394	0.6991133852024807	0.565396570756962	Sfrp1	1
CD34+ SC	GO:0001101	response to acid chemical	2/195	75/9499	0.4578861006949577	0.7043047600475435	0.5695950106624753	Tmbim6/Socs1	2
CD34+ SC	GO:0140718	facultative heterochromatin assembly	1/195	30/9499	0.46378776935436783	0.7060534450497176	0.5710092311944952	Setdb2	1
CD34+ SC	GO:1905953	negative regulation of lipid localization	1/195	30/9499	0.46378776935436783	0.7060534450497176	0.5710092311944952	Tspo	1
CD34+ SC	GO:0007292	female gamete generation	2/195	76/9499	0.4647279491220315	0.7060534450497176	0.5710092311944952	Ptx3/Tnfaip6	2
CD34+ SC	GO:1902806	regulation of cell cycle G1/S phase transition	3/195	123/9499	0.4648206185903888	0.7060534450497176	0.5710092311944952	Ccl2/Psme1/Psme2	3
CD34+ SC	GO:0046034	ATP metabolic process	4/195	172/9499	0.4722132266925885	0.7139020775113285	0.5773566849449929	Tspo/Cycs/Stat3/Hspa8	4
CD34+ SC	GO:0000266	mitochondrial fission	1/195	31/9499	0.4748302643354534	0.7139020775113285	0.5773566849449929	Stat2	1
CD34+ SC	GO:0006418	tRNA aminoacylation for protein translation	1/195	31/9499	0.4748302643354534	0.7139020775113285	0.5773566849449929	Wars	1
CD34+ SC	GO:0048066	developmental pigmentation	1/195	31/9499	0.4748302643354534	0.7139020775113285	0.5773566849449929	Sod2	1
CD34+ SC	GO:0050906	detection of stimulus involved in sensory perception	1/195	31/9499	0.4748302643354534	0.7139020775113285	0.5773566849449929	Rtp4	1
CD34+ SC	GO:0032963	collagen metabolic process	2/195	78/9499	0.4782585093433067	0.7186706462825119	0.581213187320305	Ccl2/Il6	2
CD34+ SC	GO:0097305	response to alcohol	2/195	79/9499	0.48494566490229096	0.7220253929625409	0.5839262840922933	Ccl7/Ccl19	2
CD34+ SC	GO:0002792	negative regulation of peptide secretion	1/195	32/9499	0.4856464978012949	0.7220253929625409	0.5839262840922933	Sfrp1	1
CD34+ SC	GO:0007080	mitotic metaphase plate congression	1/195	32/9499	0.4856464978012949	0.7220253929625409	0.5839262840922933	Chmp4b	1
CD34+ SC	GO:0042311	vasodilation	1/195	32/9499	0.4856464978012949	0.7220253929625409	0.5839262840922933	Sod2	1
CD34+ SC	GO:0022412	cellular process involved in reproduction in multicellular organism	4/195	177/9499	0.49450910496507183	0.7282615090510413	0.5889696414730983	Ptx3/Tnfaip6/Fndc3a/Sfrp1	4
CD34+ SC	GO:0043038	amino acid activation	1/195	33/9499	0.4962410824562802	0.7282615090510413	0.5889696414730983	Wars	1
CD34+ SC	GO:0043299	leukocyte degranulation	1/195	33/9499	0.4962410824562802	0.7282615090510413	0.5889696414730983	Lgals9	1
CD34+ SC	GO:0051338	regulation of transferase activity	11/195	521/9499	0.5065160687599	0.7375460100742179	0.5964783305510126	Igtp/Irgm1/Aida/Dtx3l/Daxx/Ccl19/Il6/Socs1/Wars/Wnk1/Sfrp1	11
CD34+ SC	GO:0001658	branching involved in ureteric bud morphogenesis	1/195	35/9499	0.5167832902390914	0.7446039073866744	0.602186290120492	Cd44	1
CD34+ SC	GO:0072091	regulation of stem cell proliferation	1/195	35/9499	0.5167832902390914	0.7446039073866744	0.602186290120492	Eif2ak2	1
CD34+ SC	GO:0061383	trabecula morphogenesis	1/195	36/9499	0.5267396784896594	0.7510911163542944	0.6074327147802258	Sfrp1	1
CD34+ SC	GO:0007009	plasma membrane organization	2/195	87/9499	0.5364851748254507	0.7570347390921875	0.6122395229246651	Plscr2/Chmp4b	2
CD34+ SC	GO:0009410	response to xenobiotic stimulus	3/195	138/9499	0.5418188452707375	0.7618292323202734	0.6161169912825226	Pnp/Sod2/Sfrp1	3
CD34+ SC	GO:0035150	regulation of tube size	2/195	88/9499	0.5426755632311453	0.7618292323202734	0.6161169912825226	Sod2/Manf	2
CD34+ SC	GO:0035296	regulation of tube diameter	2/195	88/9499	0.5426755632311453	0.7618292323202734	0.6161169912825226	Sod2/Manf	2
CD34+ SC	GO:0001756	somitogenesis	1/195	38/9499	0.5460442736928697	0.7624476623199044	0.6166171364784885	Sfrp1	1
CD34+ SC	GO:0033692	cellular polysaccharide biosynthetic process	1/195	38/9499	0.5460442736928697	0.7624476623199044	0.6166171364784885	Has1	1
CD34+ SC	GO:0030038	contractile actin filament bundle assembly	2/195	90/9499	0.5548842995734298	0.7674777627254975	0.6206851483061578	Cd47/Rhoc	2
CD34+ SC	GO:0043149	stress fiber assembly	2/195	90/9499	0.5548842995734298	0.7674777627254975	0.6206851483061578	Cd47/Rhoc	2
CD34+ SC	GO:0006081	cellular aldehyde metabolic process	1/195	39/9499	0.5554007229720042	0.7674777627254975	0.6206851483061578	Alpl	1
CD34+ SC	GO:0072577	endothelial cell apoptotic process	1/195	39/9499	0.5554007229720042	0.7674777627254975	0.6206851483061578	Ccl2	1
CD34+ SC	GO:0030308	negative regulation of cell growth	3/195	142/9499	0.5612646698569885	0.772142282009678	0.6244575023524783	Bst2/Mndal/Sfrp1	3
CD34+ SC	GO:0003208	cardiac ventricle morphogenesis	1/195	40/9499	0.5645652958071476	0.772142282009678	0.6244575023524783	Ly6e	1
CD34+ SC	GO:0046854	phosphatidylinositol phosphate biosynthetic process	1/195	40/9499	0.5645652958071476	0.772142282009678	0.6244575023524783	Socs1	1
CD34+ SC	GO:0007164	establishment of tissue polarity	1/195	41/9499	0.5735419072161347	0.7787158905052805	0.6297738012241355	Sfrp1	1
CD34+ SC	GO:0006979	response to oxidative stress	6/195	297/9499	0.5742983091807399	0.779365098844599	0.6302988379013424	Txn1/Apod/Sod2/Il6/Usp25/Pnpt1	6
CD34+ SC	GO:0040007	growth	14/195	700/9499	0.5810573792475643	0.7845688475551462	0.6345072849691556	Bst2/Mndal/Ly6e/Clic4/Plac8/Ptx3/Ccl11/Daxx/Socs1/Tnfaip6/Cd44/Stat3/Sfrp1/Pnpt1	14
CD34+ SC	GO:0006749	glutathione metabolic process	1/195	42/9499	0.5823343927408601	0.7845688475551462	0.6345072849691556	Sod2	1
CD34+ SC	GO:0022600	digestive system process	1/195	42/9499	0.5823343927408601	0.7845688475551462	0.6345072849691556	Wnk1	1
CD34+ SC	GO:0030837	negative regulation of actin filament polymerization	1/195	42/9499	0.5823343927408601	0.7845688475551462	0.6345072849691556	Tmsb10	1
CD34+ SC	GO:0042789	mRNA transcription by RNA polymerase II	1/195	42/9499	0.5823343927408601	0.7845688475551462	0.6345072849691556	Stat3	1
CD34+ SC	GO:0048488	synaptic vesicle endocytosis	1/195	43/9499	0.5909465100524318	0.7904685647836015	0.6392785852474907	Grn	1
CD34+ SC	GO:0140238	presynaptic endocytosis	1/195	43/9499	0.5909465100524318	0.7904685647836015	0.6392785852474907	Grn	1
CD34+ SC	GO:0032409	regulation of transporter activity	3/195	149/9499	0.5940755592023665	0.7938958212432389	0.6420503231234898	Ccl2/Wnk1/Atp1b3	3
CD34+ SC	GO:0000271	polysaccharide biosynthetic process	1/195	44/9499	0.5993819405240663	0.7949189466893513	0.6428777591745368	Has1	1
CD34+ SC	GO:0007586	digestion	1/195	44/9499	0.5993819405240663	0.7949189466893513	0.6428777591745368	Wnk1	1
CD34+ SC	GO:0034637	cellular carbohydrate biosynthetic process	1/195	44/9499	0.5993819405240663	0.7949189466893513	0.6428777591745368	Has1	1
CD34+ SC	GO:0030865	cortical cytoskeleton organization	1/195	45/9499	0.60764429077238	0.7990665063161673	0.6462320305125584	Rhoc	1
CD34+ SC	GO:0035249	synaptic transmission, glutamatergic	1/195	45/9499	0.60764429077238	0.7990665063161673	0.6462320305125584	Ccl2	1
CD34+ SC	GO:0043297	apical junction assembly	1/195	45/9499	0.60764429077238	0.7990665063161673	0.6462320305125584	Rhoc	1
CD34+ SC	GO:0046902	regulation of mitochondrial membrane permeability	1/195	45/9499	0.60764429077238	0.7990665063161673	0.6462320305125584	Stat3	1
CD34+ SC	GO:0050810	regulation of steroid biosynthetic process	1/195	45/9499	0.60764429077238	0.7990665063161673	0.6462320305125584	Tspo	1
CD34+ SC	GO:0050886	endocrine process	1/195	45/9499	0.60764429077238	0.7990665063161673	0.6462320305125584	Tspo	1
CD34+ SC	GO:0071709	membrane assembly	1/195	46/9499	0.6157370941677033	0.807056434611014	0.6526937549683016	Chmp4b	1
CD34+ SC	GO:0031099	regeneration	2/195	102/9499	0.6232507143586272	0.8098666380582378	0.6549664612643333	Grn/Il6	2
CD34+ SC	GO:0030216	keratinocyte differentiation	1/195	47/9499	0.6236638123140374	0.8098666380582378	0.6549664612643333	Clic4	1
CD34+ SC	GO:1990845	adaptive thermogenesis	2/195	103/9499	0.6285682598842707	0.8143476854467355	0.6585904354014074	Plac8/Alpl	2
CD34+ SC	GO:0006900	vesicle budding from membrane	1/195	49/9499	0.6390324891161983	0.8218227741113275	0.6646357916862687	Chmp4b	1
CD34+ SC	GO:0050000	chromosome localization	1/195	49/9499	0.6390324891161983	0.8218227741113275	0.6646357916862687	Chmp4b	1
CD34+ SC	GO:0061053	somite development	1/195	50/9499	0.6464810250550703	0.8261521917943646	0.6681371377671406	Sfrp1	1
CD34+ SC	GO:0010761	fibroblast migration	1/195	51/9499	0.6537766330680096	0.8312430091799795	0.6722542534641072	Has1	1
CD34+ SC	GO:0006094	gluconeogenesis	1/195	52/9499	0.6609224371060851	0.8350219875210394	0.6753104406867009	Il6	1
CD34+ SC	GO:0035637	multicellular organismal signaling	1/195	52/9499	0.6609224371060851	0.8350219875210394	0.6753104406867009	Il6	1
CD34+ SC	GO:0044091	membrane biogenesis	1/195	52/9499	0.6609224371060851	0.8350219875210394	0.6753104406867009	Chmp4b	1
CD34+ SC	GO:0072089	stem cell proliferation	1/195	52/9499	0.6609224371060851	0.8350219875210394	0.6753104406867009	Eif2ak2	1
CD34+ SC	GO:0050878	regulation of body fluid levels	3/195	168/9499	0.6748447511052008	0.8401067323758522	0.6794226453232244	Xdh/Il6/Wnk1	3
CD34+ SC	GO:0043112	receptor metabolic process	1/195	56/9499	0.6880678971288858	0.8505199381544613	0.6878441560000754	Dtx3l	1
CD34+ SC	GO:0010921	regulation of phosphatase activity	1/195	57/9499	0.6945093627711464	0.855086033020651	0.6915369109004081	Vcan	1
CD34+ SC	GO:0007369	gastrulation	2/195	117/9499	0.6969912654772397	0.8558844956605648	0.6921826545637969	Wnk1/Sfrp1	2
CD34+ SC	GO:0051341	regulation of oxidoreductase activity	1/195	58/9499	0.7008184788757459	0.8583711943507326	0.6941937316532729	Lgals9	1
CD34+ SC	GO:0098727	maintenance of cell number	2/195	118/9499	0.7014580112035418	0.8583711943507326	0.6941937316532729	Stat3/Sfrp1	2
CD34+ SC	GO:0009914	hormone transport	3/195	176/9499	0.705133609441573	0.8602525025361721	0.6957152090260404	Tspo/Il6/Sfrp1	3
CD34+ SC	GO:0008088	axo-dendritic transport	1/195	59/9499	0.7069979510311561	0.8602525025361721	0.6957152090260404	Hspa8	1
CD34+ SC	GO:0051236	establishment of RNA localization	2/195	120/9499	0.7102283308119651	0.8630583750994856	0.6979844127902038	G3bp2/Pnpt1	2
CD34+ SC	GO:0003018	vascular process in circulatory system	2/195	127/9499	0.7392488415135009	0.8807469183663615	0.7122897342394295	Sod2/Manf	2
CD34+ SC	GO:0071229	cellular response to acid chemical	1/195	65/9499	0.7414969787781378	0.8815505252791019	0.7129396382497332	Socs1	1
CD34+ SC	GO:0044272	sulfur compound biosynthetic process	1/195	67/9499	0.7520735614141693	0.8892182547577409	0.7191407896573246	Dse	1
CD34+ SC	GO:0030258	lipid modification	2/195	131/9499	0.7546983634917963	0.8911931349664931	0.7207379418808669	Apod/Rnf213	2
CD34+ SC	GO:0048041	focal adhesion assembly	1/195	69/9499	0.7622195345606579	0.8944184819038136	0.72334638871719	Apod	1
CD34+ SC	GO:0006661	phosphatidylinositol biosynthetic process	1/195	70/9499	0.7671365219159785	0.8975561394681102	0.725883918200407	Socs1	1
CD34+ SC	GO:0006090	pyruvate metabolic process	1/195	71/9499	0.7719523431299338	0.9009126012836745	0.7285984020603421	Stat3	1
CD34+ SC	GO:0006006	glucose metabolic process	2/195	137/9499	0.7763966045043128	0.9026763745810756	0.7300248250055337	Apod/Il6	2
CD34+ SC	GO:0061061	muscle structure development	7/195	433/9499	0.7920633277658712	0.91439298922968415	0.7395004463903042	Cxcl9/Ly6e/Cxcl10/Sod2/Ccl8/Daxx/Il6	7
CD34+ SC	GO:0097435	supramolecular fiber organization	8/195	489/9499	0.7931353944093003	0.91439298922968415	0.7395004463903042	B2m/Tmsb10/Cd47/Ccl11/Rhoc/Casp4/Tnfaip6/Hspa8	8
CD34+ SC	GO:0051402	neuron apoptotic process	3/195	204/9499	0.7942930186583642	0.91439298922968415	0.7395004463903042	Ccl2/Grn/Sod2	3
CD34+ SC	GO:0042752	regulation of circadian rhythm	1/195	77/9499	0.7988358503512147	0.9155234111431066	0.7404146567128151	Il6	1
CD34+ SC	GO:0050803	regulation of synapse structure or activity	2/195	144/9499	0.7995841179368456	0.9156316902457501	0.7405022256746102	Chmp4b/Hspa8	2
CD34+ SC	GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	1/195	79/9499	0.8070768017696616	0.9208236748500294	0.7447011587129647	Ccl19	1
CD34+ SC	GO:0032970	regulation of actin filament-based process	4/195	272/9499	0.8145831438210196	0.9263692187749394	0.7491860270969652	Bst2/Tmsb10/Cd47/Rhoc	4
CD34+ SC	GO:0008203	cholesterol metabolic process	1/195	82/9499	0.818812620074463	0.928916220667708	0.7512458734199844	Npc2	1
CD34+ SC	GO:0065004	protein-DNA complex assembly	1/195	82/9499	0.818812620074463	0.928916220667708	0.7512458734199844	Daxx	1
CD34+ SC	GO:0035592	establishment of protein localization to extracellular region	3/195	215/9499	0.8226409453240529	0.9306208755463135	0.7526244853062503	Rsad2/Il6/Sfrp1	3
CD34+ SC	GO:0007160	cell-matrix adhesion	2/195	154/9499	0.829024863367154	0.9338594416979317	0.7552436229669662	Apod/Vcam1	2
CD34+ SC	GO:0071692	protein localization to extracellular region	3/195	218/9499	0.8297737021170852	0.9338594416979317	0.7552436229669662	Rsad2/Il6/Sfrp1	3
CD34+ SC	GO:0071333	cellular response to glucose stimulus	1/195	85/9499	0.8298379687205113	0.9338594416979317	0.7552436229669662	Vcam1	1
CD34+ SC	GO:0140053	mitochondrial gene expression	1/195	85/9499	0.8298379687205113	0.9338594416979317	0.7552436229669662	Pnpt1	1
CD34+ SC	GO:0007163	establishment or maintenance of cell polarity	2/195	156/9499	0.8344268039347458	0.9356403033711862	0.7566838658579803	Rhoc/Ccl19	2
CD34+ SC	GO:0006694	steroid biosynthetic process	1/195	87/9499	0.8368147401573924	0.9357080121470847	0.7567386242283868	Tspo	1
CD34+ SC	GO:0050817	coagulation	1/195	88/9499	0.8401956502370044	0.9357080121470847	0.7567386242283868	Il6	1
CD34+ SC	GO:0090132	epithelium migration	3/195	224/9499	0.8433077855751917	0.9357080121470847	0.7567386242283868	Sp100/Grn/Glipr2	3
CD34+ SC	GO:0048469	cell maturation	1/195	90/9499	0.8467498158254868	0.9370787175532156	0.7578471599145116	Ccl19	1
CD34+ SC	GO:1902652	secondary alcohol metabolic process	1/195	90/9499	0.8467498158254868	0.9370787175532156	0.7578471599145116	Npc2	1
CD34+ SC	GO:0034249	negative regulation of cellular amide metabolic process	2/195	161/9499	0.8472664230923213	0.9372801149611343	0.7580100367900038	Eif2ak2/Pnpt1	2
CD34+ SC	GO:0060249	anatomical structure homeostasis	2/195	164/9499	0.854531405949665	0.9404881996326175	0.7606045230498104	Il6/Chmp4b	2
CD34+ SC	GO:0048284	organelle fusion	1/195	102/9499	0.8808227520105334	0.9551624190404584	0.7724720591424366	Samd9l	1
